% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	2	1	0	28	1095	0	1	1	0
115	1	1	2	0	28	1095	0	1	1	0
130	1	1	2	0	28	2292	0	1	1	0
133	1	2	1	0	28	2292	0	1	1	0
145	1	1	2	0	28	2292	0	1	1	0
150	1	2	1	0	28	2292	0	1	1	0
160	1	1	2	0	28	2292	0	1	1	0
166	1	2	1	0	28	2292	0	1	1	0
175	1	1	2	0	28	2292	0	1	1	0
182	1	2	1	0	28	2292	0	1	1	0
190	1	1	2	0	28	2292	0	1	1	0
198	1	2	1	0	28	2292	0	1	1	0
206	1	1	2	0	28	2292	0	1	1	0
224	1	1	2	0	28	2292	0	1	1	0
226	1	2	1	0	28	2292	0	1	1	0
246	1	1	2	0	28	2292	0	1	1	0
263	1	1	2	0	28	2292	0	1	1	0
279	1	1	2	0	28	2292	0	1	0	0
286	1	1	2	0	28	2292	1	0	1	0
328	1	1	2	0	28	2292	0	1	1	0
343	1	1	2	0	28	2292	0	1	1	0
359	1	1	2	0	28	2292	0	1	1	0
380	1	1	2	0	28	2292	0	1	1	0
1175	1	1	2	0	28	2292	0	1	1	0
1181	1	2	1	0	28	2292	0	1	1	0
1190	1	1	2	0	28	2292	0	1	0	0
1196	1	2	1	0	28	2292	0	1	1	0
1197	1	1	2	0	28	2292	1	0	1	0
1211	1	2	1	0	28	2292	0	1	1	0
1212	1	1	2	0	12	621	0	1	1	0
1226	1	2	1	0	28	2292	0	1	0	0
1227	1	1	2	0	12	621	0	1	1	0
1233	1	2	1	0	28	2292	1	0	1	0
1243	1	1	2	0	12	621	0	1	1	0
1249	1	2	1	0	28	2292	0	1	1	0
1259	1	1	2	0	20	1335	0	1	1	0
1267	1	2	1	0	28	2292	0	1	1	0
1274	1	1	2	0	20	1335	0	1	1	0
1282	1	2	1	0	28	2292	0	1	1	0
1295	1	1	2	0	28	2292	0	1	1	0
1299	1	2	1	0	28	2292	0	1	1	0
1311	1	1	2	0	28	2292	0	1	1	0
1316	1	2	1	0	28	2292	0	1	1	0
1326	1	1	2	0	28	2292	0	1	1	0
1341	1	1	2	0	28	2292	0	1	1	0
1356	1	1	2	0	28	2292	0	1	1	0
1372	1	1	2	0	28	2292	0	1	1	0
1387	1	1	2	0	28	2292	0	1	0	0
1394	1	1	2	0	28	2292	1	0	1	0
1412	1	1	2	0	28	2292	0	1	1	0
1427	1	1	2	0	28	2292	0	1	1	0
1442	1	1	2	0	28	2292	0	1	1	0
1457	1	1	2	0	28	2292	0	1	1	0
1472	1	1	2	0	28	2292	0	1	1	0
1488	1	1	2	0	28	2292	0	1	1	0
1504	1	1	2	0	28	2292	0	1	1	0
1525	1	1	2	0	28	2292	0	1	1	0
1545	1	1	2	0	28	2292	0	1	1	0
1560	1	1	2	0	28	2292	0	1	1	0
2248	1	2	1	0	28	2292	0	1	1	0
2263	1	2	1	0	28	2292	0	1	1	0
2278	1	2	1	0	28	2292	0	1	1	0
2294	1	2	1	0	28	2292	0	1	1	0
2310	1	2	1	0	28	2292	0	1	1	0
2325	1	2	1	0	28	2292	0	1	1	0
2340	1	2	1	0	28	2292	0	1	1	0
2355	1	2	1	0	28	2292	0	1	1	0
2370	1	2	1	0	16	967	0	1	1	0
2386	1	2	1	0	16	967	0	1	1	0
2401	1	2	1	0	16	967	0	1	1	0
2418	1	2	1	0	28	2292	0	1	1	0
2434	1	2	1	0	28	2292	0	1	1	0
2450	1	2	1	0	28	2292	0	1	1	0
2466	1	2	1	0	28	2292	0	1	1	0
2482	1	2	1	0	28	2292	0	1	1	0
2498	1	2	1	0	22	1431	0	1	1	0
2513	1	2	1	0	22	1431	0	1	1	0
2533	1	2	1	0	26	1908	0	1	1	0
2542	1	1	2	0	28	2292	0	1	0	0
2549	1	1	2	0	28	2292	1	0	1	0
2549	2	2	1	0	26	1908	0	1	1	1
2564	1	1	2	0	28	2292	0	1	1	0
2566	1	2	1	0	26	1908	0	1	1	0
2579	1	1	2	0	20	1335	0	1	1	0
2583	1	2	1	0	28	2292	0	1	1	0
2595	1	1	2	0	20	1335	0	1	1	0
2598	1	2	1	0	28	2292	0	1	1	0
2611	1	1	2	0	22	1431	0	1	1	0
2614	1	2	1	0	18	1143	0	1	1	0
2627	1	1	2	0	22	1431	0	1	1	0
2630	1	2	1	0	18	1143	0	1	1	0
2643	1	1	2	0	22	1431	0	1	1	0
2646	1	2	1	0	18	1143	0	1	1	0
2658	1	1	2	0	20	1335	0	1	1	0
2662	1	2	1	0	26	1908	0	1	1	0
2673	1	1	2	0	20	1335	0	1	1	0
2678	1	2	1	0	26	1908	0	1	1	0
2695	1	2	1	0	6	325	0	1	1	0
2696	1	2	1	0	6	153	0	1	0	0
2696	1	1	2	0	28	1095	0	1	1	0
2710	1	2	1	0	6	325	0	1	1	0
2711	1	1	2	0	20	1335	0	1	1	0
2725	1	2	1	0	6	325	0	1	1	0
2726	1	1	2	0	20	1335	0	1	1	0
2742	1	1	2	0	24	1692	0	1	1	0
2746	1	2	1	0	6	325	0	1	1	0
2758	1	1	2	0	24	1692	0	1	1	0
2775	1	1	2	0	28	2292	0	1	1	0
2790	1	1	2	0	28	2292	0	1	1	0
2806	1	1	2	0	28	2292	0	1	1	0
2821	1	1	2	0	28	2292	0	1	1	0
2836	1	1	2	0	28	2292	0	1	1	0
2851	1	1	2	0	28	2292	0	1	1	0
2866	1	1	2	0	28	2292	0	1	1	0
2881	1	1	2	0	28	2292	0	1	1	0
2896	1	1	2	0	28	2292	0	1	1	0
2912	1	1	2	0	28	2292	0	1	1	0
2933	1	1	2	0	28	2292	0	1	1	0
2946	1	2	1	0	28	2292	0	1	1	0
