% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	20	645	0	1	1	0
115	1	2	2	0	28	1095	0	1	1	0
130	1	1	1	0	28	2292	0	1	1	0
132	1	1	1	0	28	1095	0	1	0	0
132	1	2	2	0	28	1095	0	1	1	0
145	1	1	1	0	28	2292	0	1	1	0
149	1	2	2	0	28	2292	0	1	1	0
161	1	1	1	0	28	2292	0	1	1	0
170	1	2	2	0	28	2292	0	1	1	0
178	1	1	1	0	24	1692	0	1	1	0
187	1	2	2	0	28	2292	0	1	0	0
194	1	2	2	0	28	2292	1	0	1	0
194	2	1	1	0	24	1692	0	1	1	1
214	1	1	1	0	28	2292	0	1	1	0
229	1	1	1	0	28	2292	0	1	1	0
244	1	1	1	0	28	2292	0	1	1	0
259	1	1	1	0	28	2292	0	1	1	0
274	1	1	1	0	28	2292	0	1	1	0
289	1	1	1	0	28	2292	0	1	1	0
304	1	1	1	0	28	2292	0	1	1	0
319	1	1	1	0	28	2292	0	1	1	0
334	1	1	1	0	28	2292	0	1	1	0
349	1	1	1	0	28	2292	0	1	1	0
364	1	1	1	0	28	2292	0	1	1	0
379	1	1	1	0	28	2292	0	1	1	0
394	1	1	1	0	28	2292	0	1	1	0
409	1	1	1	0	28	2292	0	1	1	0
425	1	1	1	0	28	2292	0	1	1	0
445	1	1	1	0	28	2292	0	1	1	0
460	1	1	1	0	28	2292	0	1	1	0
475	1	1	1	0	28	2292	0	1	1	0
490	1	1	1	0	28	2292	0	1	1	0
505	1	1	1	0	28	2292	0	1	1	0
520	1	1	1	0	28	2292	0	1	1	0
535	1	1	1	0	28	2292	0	1	1	0
550	1	1	1	0	28	2292	0	1	1	0
565	1	1	1	0	28	2292	0	1	1	0
580	1	1	1	0	28	2292	0	1	1	0
595	1	1	1	0	28	2292	0	1	1	0
610	1	1	1	0	28	2292	0	1	1	0
625	1	1	1	0	28	2292	0	1	1	0
