% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	2	1	0	18	549	0	1	1	0
115	1	1	2	0	18	549	0	1	1	0
130	1	1	2	0	12	621	0	1	1	0
133	1	2	1	0	28	2292	0	1	1	0
145	1	1	2	0	12	621	0	1	1	0
151	1	2	1	0	28	2292	0	1	1	0
160	1	1	2	0	12	621	0	1	1	0
166	1	2	1	0	28	2292	0	1	1	0
176	1	1	2	0	24	1692	0	1	1	0
183	1	2	1	0	24	1692	0	1	1	0
192	1	1	2	0	24	1692	0	1	1	0
204	1	2	1	0	24	1692	0	1	1	0
209	1	1	2	0	18	1143	0	1	1	0
225	1	2	1	0	28	2292	0	1	1	0
227	1	1	2	0	18	1143	0	1	1	0
241	1	2	1	0	28	2292	0	1	1	0
249	1	1	2	0	6	325	0	1	1	0
261	1	2	1	0	28	2292	0	1	1	0
273	1	1	2	0	6	325	0	1	1	0
281	1	2	1	0	28	2292	0	1	1	0
291	1	1	2	0	14	807	0	1	1	0
299	1	2	1	0	24	1692	0	1	1	0
306	1	1	2	0	14	807	0	1	1	0
307	1	2	1	0	28	1095	0	1	1	0
307	1	1	2	0	14	389	0	1	0	0
315	1	2	1	0	24	1692	0	1	1	0
322	1	1	2	0	14	807	0	1	1	0
324	1	2	1	0	24	1692	0	1	1	0
337	1	1	2	0	12	621	0	1	1	0
341	1	2	1	0	16	967	0	1	1	0
341	1	1	2	0	12	621	0	1	1	0
352	1	1	2	0	12	621	0	1	1	0
359	1	2	1	0	16	967	0	1	1	0
367	1	1	2	0	12	621	0	1	1	0
376	1	2	1	0	16	967	0	1	1	0
388	1	1	2	0	10	549	0	1	1	0
393	1	2	1	0	16	967	0	1	1	0
409	1	1	2	0	28	2292	0	1	1	0
415	1	2	1	0	28	2292	0	1	1	0
425	1	1	2	0	28	2292	0	1	1	0
432	1	2	1	0	28	2292	0	1	1	0
441	1	1	2	0	28	2292	0	1	1	0
448	1	2	1	0	18	1143	0	1	1	0
456	1	1	2	0	22	1431	0	1	1	0
463	1	2	1	0	18	1143	0	1	1	0
472	1	1	2	0	22	1431	0	1	1	0
479	1	2	1	0	18	1143	0	1	1	0
487	1	1	2	0	22	1431	0	1	1	0
497	1	2	1	0	22	1431	0	1	1	0
502	1	1	2	0	24	1692	0	1	1	0
