% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	2	0	18	549	0	1	0
115	1	2	1	0	18	549	0	1	0
115	2	1	2	0	18	549	0	1	1
115	2	2	1	0	18	549	0	1	1
130	1	1	2	0	12	621	0	1	0
130	2	1	2	0	12	621	0	1	1
132	1	1	2	0	12	621	0	1	0
132	2	1	2	0	12	621	0	1	1
133	1	2	1	0	28	2292	0	1	0
133	2	2	1	0	28	2292	0	1	1
134	1	1	2	0	12	621	0	1	0
134	2	1	2	0	12	621	0	1	1
135	1	2	1	0	28	2292	0	1	0
135	2	2	1	0	28	2292	0	1	1
136	1	2	1	0	28	2292	0	1	0
136	2	2	1	0	28	2292	0	1	1
145	1	1	2	0	12	621	0	1	0
145	2	1	2	0	12	621	0	1	1
146	1	1	2	0	12	621	0	1	0
146	2	1	2	0	12	621	0	1	1
147	1	1	2	0	12	621	0	1	0
147	2	1	2	0	12	621	0	1	1
151	1	2	1	0	28	2292	0	1	0
151	2	2	1	0	28	2292	0	1	1
152	1	2	1	0	28	2292	0	1	0
152	2	2	1	0	28	2292	0	1	1
153	1	2	1	0	28	2292	0	1	0
153	2	2	1	0	28	2292	0	1	1
160	1	1	2	0	12	621	0	1	0
160	2	1	2	0	12	621	0	1	1
161	1	1	2	0	12	621	0	1	0
161	2	1	2	0	12	621	0	1	1
162	1	1	2	0	12	621	0	1	0
162	2	1	2	0	12	621	0	1	1
166	1	2	1	0	28	2292	0	1	0
166	2	2	1	0	28	2292	0	1	1
167	1	2	1	0	24	1692	0	1	0
167	2	2	1	0	24	1692	0	1	1
168	1	2	1	0	24	1692	0	1	0
168	2	2	1	0	24	1692	0	1	1
176	1	1	2	0	24	1692	0	1	0
176	2	1	2	0	24	1692	0	1	1
177	1	1	2	0	24	1692	0	1	0
177	2	1	2	0	24	1692	0	1	1
178	1	1	2	0	24	1692	0	1	0
178	2	1	2	0	24	1692	0	1	1
179	1	1	2	0	24	1692	0	1	0
179	2	1	2	0	24	1692	0	1	1
183	1	2	1	0	24	1692	0	1	0
183	2	2	1	0	24	1692	0	1	1
184	1	2	1	0	24	1692	0	1	0
184	2	2	1	0	24	1692	0	1	1
185	1	2	1	0	24	1692	0	1	0
185	2	2	1	0	24	1692	0	1	1
