% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	7	11	2	1	28	185	0	0	0
0.101	1	1	11	2	2	28	185	0	0	0
0.101	1	9	11	2	3	28	185	0	0	0
0.101	1	4	11	2	4	28	185	0	0	0
0.101	1	5	11	2	11	28	185	0	0	0
0.101	1	8	11	2	12	28	185	0	0	0
0.101	1	3	11	2	13	28	185	0	0	0
0.101	1	2	11	2	14	28	185	0	0	0
0.101	1	6	11	2	17	28	185	0	0	0
0.101	1	10	11	2	18	28	185	0	0	0
0.101	1	7	11	2	1	28	185	0	0	1
0.101	1	1	11	2	2	28	185	0	0	1
0.101	1	9	11	2	3	28	185	0	0	1
0.101	1	4	11	2	4	28	185	0	0	1
0.101	1	5	11	2	11	28	185	0	0	1
0.101	1	8	11	2	12	28	185	0	0	1
0.101	1	3	11	2	13	28	185	0	0	1
0.101	1	2	11	2	14	28	185	0	0	1
0.101	1	6	11	2	17	28	185	0	0	1
0.101	1	10	11	2	18	28	185	0	0	1
0.102	1	9	11	3	3	28	749	0	0	0
0.102	1	5	11	3	11	28	749	0	0	0
0.102	1	3	11	3	13	28	749	0	0	0
0.102	1	2	11	3	14	26	621	0	0	1
0.102	1	6	11	3	17	28	749	0	0	1
0.102	1	10	11	3	18	28	749	0	0	1
0.103	1	5	11	4	11	28	1095	0	0	0
0.103	1	3	11	4	13	28	1095	0	0	0
0.103	1	6	11	4	17	28	1095	0	0	1
0.103	1	10	11	4	18	28	1095	0	0	1
0.104	1	1	11	5	2	28	935	0	0	0
0.104	1	9	11	5	3	28	1287	0	0	0
0.104	1	8	11	5	12	28	749	0	0	1
0.104	1	2	11	5	14	28	1479	0	0	1
0.105	1	1	11	6	2	28	2196	0	0	0
0.105	1	8	11	6	12	28	2196	0	0	1
0.106	1	7	11	7	1	28	2196	0	0	0
0.106	1	7	11	7	1	28	935	0	0	1
0.106	1	4	11	7	4	28	749	0	0	1
0.106	1	10	11	7	18	22	349	0	0	1
0.107	1	3	11	8	13	28	2196	0	0	0
0.107	1	4	11	8	4	26	1239	0	0	1
0.107	1	2	11	8	14	28	749	0	0	1
0.108	1	5	11	9	11	28	2196	0	0	0
0.108	1	2	11	9	14	28	749	0	0	1
0.108	1	10	11	9	18	18	645	0	0	1
0.109	1	9	11	10	3	24	1620	0	0	0
0.109	1	10	11	10	18	22	1383	0	0	1
0.11	1	9	12	1	3	24	1620	0	0	0
0.11	1	10	12	1	18	22	1383	0	0	1
0.111	1	3	12	2	13	28	2196	0	0	0
0.111	1	6	12	2	17	28	2196	0	0	1
0.112	1	5	12	3	11	28	2196	0	0	0
0.112	1	4	12	3	4	26	1383	0	0	1
0.112	1	2	12	3	14	28	549	0	0	1
0.113	1	1	12	4	2	28	2196	0	0	0
0.113	1	2	12	4	14	26	621	0	0	1
0.113	1	6	12	4	17	28	1479	0	0	1
0.114	1	7	12	5	1	28	2196	0	0	0
0.114	1	8	12	5	12	28	2196	0	0	1
0.115	1	1	12	6	2	28	935	0	0	0
0.115	1	9	12	6	3	26	1063	0	0	0
0.115	1	9	12	6	3	28	185	0	0	1
0.115	1	4	12	6	4	28	2052	0	0	1
0.116	1	7	12	7	1	28	2196	0	0	0
0.116	1	2	12	7	14	26	621	0	0	1
0.116	1	10	12	7	18	28	1479	0	0	1
0.117	1	9	12	8	3	26	301	0	0	0
0.117	1	3	12	8	13	28	1836	0	0	0
0.117	1	2	12	8	14	28	549	0	0	1
0.117	1	6	12	8	17	28	1692	0	0	1
0.118	1	9	12	9	3	28	373	0	0	0
0.118	1	5	12	9	11	28	1836	0	0	0
0.118	1	9	12	9	3	28	373	0	0	1
0.118	1	8	12	9	12	28	1836	0	0	1
0.119	1	9	12	10	3	28	373	0	0	0
0.119	1	5	12	10	11	28	1836	0	0	0
0.119	1	9	12	10	3	28	373	0	0	1
0.119	1	8	12	10	12	28	1836	0	0	1
0.12	1	7	13	1	1	28	749	0	0	0
0.12	1	1	13	1	2	28	1095	0	0	0
0.12	1	9	13	1	3	28	373	0	0	0
0.12	1	7	13	1	1	28	185	0	0	1
0.12	1	4	13	1	4	28	1836	0	0	1
0.12	1	2	13	1	14	28	185	0	0	1
0.121	1	7	13	2	1	22	1287	0	0	0
0.121	1	3	13	2	13	28	185	0	0	0
0.121	1	7	13	2	1	24	807	0	0	1
0.121	1	2	13	2	14	26	453	0	0	1
0.121	1	10	13	2	18	28	549	0	0	1
0.122	1	7	13	3	1	20	597	0	0	0
0.122	1	9	13	3	3	28	373	0	0	0
0.122	1	3	13	3	13	28	749	0	0	0
0.122	1	7	13	3	1	26	749	0	0	1
0.122	1	2	13	3	14	26	903	0	0	1
0.122	1	10	13	3	18	28	185	0	0	1
0.123	1	7	13	4	1	28	2196	0	0	0
0.123	1	7	13	4	1	26	453	0	0	1
0.123	1	2	13	4	14	28	373	0	0	1
0.123	1	10	13	4	18	28	1287	0	0	1
0.124	1	7	13	5	1	18	573	0	0	0
0.124	1	1	13	5	2	28	373	0	0	0
0.124	1	9	13	5	3	26	453	0	0	0
0.124	1	7	13	5	1	18	573	0	0	1
0.124	1	9	13	5	3	26	149	0	0	1
0.124	1	2	13	5	14	28	373	0	0	1
0.124	1	6	13	5	17	28	373	0	0	1
0.125	1	1	13	6	2	28	1692	0	0	0
0.125	1	9	13	6	3	26	453	0	0	0
0.125	1	9	13	6	3	26	301	0	0	1
0.125	1	2	13	6	14	28	185	0	0	1
0.125	1	6	13	6	17	28	1692	0	0	1
0.126	1	9	13	7	3	26	453	0	0	0
0.126	1	3	13	7	13	28	1692	0	0	0
0.126	1	4	13	7	4	28	935	0	0	1
0.126	1	2	13	7	14	28	1287	0	0	1
0.127	1	1	13	8	2	28	185	0	0	0
0.127	1	9	13	8	3	28	373	0	0	0
0.127	1	5	13	8	11	28	1692	0	0	0
0.127	1	4	13	8	4	28	2196	0	0	1
0.128	1	1	13	9	2	28	185	0	0	0
0.128	1	9	13	9	3	28	373	0	0	0
0.128	1	5	13	9	11	28	1692	0	0	0
0.128	1	4	13	9	4	28	2196	0	0	1
0.129	1	1	13	10	2	28	2196	0	0	0
0.129	1	10	13	10	18	28	2196	0	0	1
0.13	1	9	14	1	3	28	549	0	0	0
0.13	1	3	14	1	13	28	1692	0	0	0
0.13	1	6	14	1	17	28	2196	0	0	1
0.131	1	9	14	2	3	28	549	0	0	0
0.131	1	3	14	2	13	28	1692	0	0	0
