% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	7	11	2	1	28	185	0	0	0
0.101	1	1	11	2	2	28	185	0	0	0
0.101	1	8	11	2	3	28	185	0	0	0
0.101	1	2	11	2	4	26	149	0	0	0
0.101	1	9	11	2	11	26	149	0	0	0
0.101	1	3	11	2	12	28	185	0	0	0
0.101	1	10	11	2	13	28	185	0	0	0
0.101	1	5	11	2	14	28	185	0	0	0
0.101	1	6	11	2	17	28	185	0	0	0
0.101	1	4	11	2	18	28	185	0	0	0
0.101	1	7	11	2	1	28	185	0	0	1
0.101	1	1	11	2	2	28	185	0	0	1
0.101	1	8	11	2	3	28	185	0	0	1
0.101	1	2	11	2	4	28	185	0	0	1
0.101	1	9	11	2	11	28	185	0	0	1
0.101	1	3	11	2	12	28	185	0	0	1
0.101	1	10	11	2	13	28	185	0	0	1
0.101	1	5	11	2	14	28	185	0	0	1
0.101	1	6	11	2	17	28	185	0	0	1
0.101	1	4	11	2	18	28	185	0	0	1
0.102	1	9	11	3	11	28	749	0	0	0
0.102	1	3	11	3	12	28	749	0	0	0
0.102	1	5	11	3	14	28	749	0	0	0
0.102	1	2	11	3	4	28	749	0	0	1
0.102	1	3	11	3	12	28	549	0	0	1
0.102	1	10	11	3	13	28	749	0	0	1
0.102	1	4	11	3	18	28	185	0	0	1
0.103	1	1	11	4	2	28	185	0	0	0
0.103	1	3	11	4	12	26	749	0	0	0
0.103	1	5	11	4	14	28	1095	0	0	0
0.103	1	3	11	4	12	26	749	0	0	1
0.103	1	4	11	4	18	24	935	0	0	1
0.104	1	7	11	5	1	28	373	0	0	0
0.104	1	1	11	5	2	28	749	0	0	0
0.104	1	9	11	5	11	28	1095	0	0	0
0.104	1	8	11	5	3	28	185	0	0	1
0.104	1	10	11	5	13	28	549	0	0	1
0.104	1	4	11	5	18	24	1063	0	0	1
0.105	1	7	11	6	1	28	373	0	0	0
0.105	1	1	11	6	2	28	1836	0	0	0
0.105	1	8	11	6	3	28	185	0	0	1
0.105	1	2	11	6	4	28	1836	0	0	1
0.105	1	6	11	6	17	28	185	0	0	1
0.106	1	7	11	7	1	26	1836	0	0	0
0.106	1	8	11	7	3	28	1479	0	0	1
0.106	1	6	11	7	17	28	749	0	0	1
0.107	1	1	11	8	2	28	373	0	0	0
0.107	1	3	11	8	12	28	1692	0	0	0
0.107	1	5	11	8	14	28	185	0	0	0
0.107	1	10	11	8	13	28	373	0	0	1
0.107	1	6	11	8	17	26	1527	0	0	1
0.108	1	6	11	9	17	28	185	0	0	0
0.108	1	7	11	9	1	28	1095	0	0	0
0.108	1	5	11	9	14	28	935	0	0	0
0.108	1	2	11	9	4	22	233	0	0	1
0.108	1	10	11	9	13	28	185	0	0	1
0.108	1	6	11	9	17	28	1479	0	0	1
0.108	1	4	11	9	18	26	149	0	0	1
0.109	1	9	11	10	11	28	2196	0	0	0
0.109	1	2	11	10	4	22	1143	0	0	1
0.109	1	4	11	10	18	28	373	0	0	1
0.11	1	9	12	1	11	28	2196	0	0	0
0.11	1	8	12	1	3	28	935	0	0	1
0.11	1	2	12	1	4	28	373	0	0	1
0.11	1	4	12	1	18	28	935	0	0	1
0.111	1	7	12	2	1	28	549	0	0	0
0.111	1	5	12	2	14	28	1692	0	0	0
0.111	1	8	12	2	3	28	1287	0	0	1
0.111	1	10	12	2	13	28	935	0	0	1
0.112	1	7	12	3	1	28	549	0	0	0
0.112	1	1	12	3	2	24	1191	0	0	0
0.112	1	10	12	3	13	28	2196	0	0	1
0.113	1	1	12	4	2	24	1063	0	0	0
0.113	1	3	12	4	12	28	373	0	0	0
0.113	1	5	12	4	14	28	373	0	0	0
0.113	1	8	12	4	3	28	1287	0	0	1
0.113	1	6	12	4	17	28	749	0	0	1
0.113	1	4	12	4	18	28	185	0	0	1
0.114	1	1	12	5	2	28	373	0	0	0
0.114	1	3	12	5	12	28	935	0	0	0
0.114	1	5	12	5	14	28	935	0	0	0
0.114	1	4	12	5	18	28	2196	0	0	1
0.115	1	7	12	6	1	28	2196	0	0	0
0.115	1	8	12	6	3	28	185	0	0	1
0.115	1	10	12	6	13	28	1095	0	0	1
0.115	1	6	12	6	17	28	935	0	0	1
0.116	1	1	12	7	2	28	935	0	0	0
0.116	1	3	12	7	12	28	185	0	0	0
0.116	1	5	12	7	14	22	693	0	0	0
0.116	1	2	12	7	4	28	549	0	0	1
0.116	1	10	12	7	13	28	373	0	0	1
0.116	1	5	12	7	14	28	185	0	0	1
0.116	1	6	12	7	17	28	1095	0	0	1
0.117	1	1	12	8	2	28	935	0	0	0
0.117	1	9	12	8	11	28	185	0	0	0
0.117	1	5	12	8	14	28	1095	0	0	0
0.117	1	1	12	8	2	28	373	0	0	1
0.117	1	8	12	8	3	28	185	0	0	1
0.117	1	2	12	8	4	28	1692	0	0	1
0.118	1	7	12	9	1	28	749	0	0	0
0.118	1	1	12	9	2	28	185	0	0	0
0.118	1	9	12	9	11	28	1095	0	0	0
0.118	1	3	12	9	12	28	185	0	0	0
0.118	1	7	12	9	1	28	185	0	0	1
0.118	1	8	12	9	3	28	1287	0	0	1
0.118	1	2	12	9	4	26	621	0	0	1
0.119	1	7	12	10	1	28	1095	0	0	0
0.119	1	1	12	10	2	28	373	0	0	0
0.119	1	3	12	10	12	28	749	0	0	0
0.119	1	7	12	10	1	28	185	0	0	1
0.119	1	8	12	10	3	28	1287	0	0	1
0.119	1	2	12	10	4	26	621	0	0	1
0.12	1	1	13	1	2	28	185	0	0	0
0.12	1	3	13	1	12	28	2052	0	0	0
0.12	1	2	13	1	4	28	373	0	0	1
0.12	1	6	13	1	17	28	1095	0	0	1
0.12	1	4	13	1	18	28	749	0	0	1
0.121	1	5	13	2	14	28	2196	0	0	0
0.121	1	2	13	2	4	28	373	0	0	1
0.121	1	10	13	2	13	28	549	0	0	1
0.121	1	4	13	2	18	28	1287	0	0	1
0.122	1	9	13	3	11	28	2196	0	0	0
0.122	1	8	13	3	3	28	1095	0	0	1
0.122	1	10	13	3	13	28	1095	0	0	1
0.123	1	1	13	4	2	28	185	0	0	0
0.123	1	9	13	4	11	28	1287	0	0	0
0.123	1	3	13	4	12	28	749	0	0	0
0.123	1	8	13	4	3	28	185	0	0	1
0.123	1	6	13	4	17	28	1692	0	0	1
0.123	1	4	13	4	18	28	373	0	0	1
0.124	1	7	13	5	1	28	1479	0	0	0
0.124	1	1	13	5	2	28	185	0	0	0
