% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	2	1	0	14	389	0	1	1	0
115	1	1	2	0	28	1095	0	1	1	0
131	1	2	1	0	28	1095	0	1	1	0
131	1	1	2	0	12	301	0	1	1	0
147	1	2	1	0	28	1095	0	1	1	0
147	1	1	2	0	18	549	0	1	1	0
163	1	1	2	0	12	621	0	1	1	0
168	1	2	1	0	26	1908	0	1	1	0
178	1	1	2	0	28	2292	0	1	1	0
193	1	1	2	0	28	2292	0	1	1	0
209	1	1	2	0	28	2292	0	1	1	0
225	1	1	2	0	28	2292	0	1	1	0
240	1	1	2	0	28	2292	0	1	1	0
256	1	1	2	0	28	2292	0	1	1	0
278	1	1	2	0	28	2292	0	1	1	0
303	1	1	2	0	28	2292	0	1	1	0
322	1	1	2	0	28	2292	0	1	1	0
338	1	1	2	0	28	2292	0	1	1	0
354	1	1	2	0	28	2292	0	1	1	0
373	1	1	2	0	18	1143	0	1	1	0
396	1	1	2	0	18	1143	0	1	1	0
1146	1	2	1	0	26	1908	0	1	0	0
1153	1	2	1	0	26	1908	1	0	1	0
1169	1	2	1	0	2	137	0	1	1	0
1169	2	2	1	0	2	137	0	1	1	1
1185	1	2	1	0	2	137	0	1	1	0
1185	2	2	1	0	2	137	0	1	1	1
1201	1	2	1	0	2	137	0	1	1	0
1201	2	2	1	0	2	137	0	1	1	1
1217	1	2	1	0	12	621	0	1	1	0
1233	1	2	1	0	12	621	0	1	1	0
1249	1	2	1	0	22	1431	0	1	1	0
1265	1	2	1	0	22	1431	0	1	1	0
1280	1	2	1	0	22	1431	0	1	1	0
1295	1	2	1	0	22	1431	0	1	1	0
1312	1	2	1	0	22	1431	0	1	1	0
1327	1	2	1	0	28	2292	0	1	1	0
1343	1	2	1	0	28	2292	0	1	1	0
1359	1	2	1	0	28	2292	0	1	1	0
1375	1	2	1	0	24	1692	0	1	1	0
1390	1	2	1	0	24	1692	0	1	1	0
1406	1	2	1	0	24	1692	0	1	1	0
1422	1	2	1	0	28	2292	0	1	0	0
1429	1	2	1	0	28	2292	1	0	1	0
1445	1	2	1	0	28	2292	0	1	1	0
1461	1	2	1	0	22	1431	0	1	1	0
1476	1	2	1	0	22	1431	0	1	1	0
1492	1	2	1	0	28	2292	0	1	1	0
1508	1	2	1	0	28	2292	0	1	1	0
1523	1	2	1	0	28	2292	0	1	1	0
1539	1	2	1	0	28	2292	0	1	1	0
1555	1	2	1	0	28	2292	0	1	1	0
1570	1	2	1	0	26	1908	0	1	1	0
1586	1	2	1	0	26	1908	0	1	1	0
1602	1	2	1	0	26	1908	0	1	1	0
1617	1	2	1	0	18	1143	0	1	1	0
1633	1	2	1	0	18	1143	0	1	1	0
1650	1	2	1	0	0	85	0	1	1	0
1650	2	2	1	0	0	85	0	1	1	1
1665	1	2	1	0	0	85	0	1	1	0
1665	2	2	1	0	0	85	0	1	1	1
1666	1	2	1	0	0	85	0	1	1	0
1666	2	2	1	0	0	85	0	1	1	1
1681	1	2	1	0	0	85	0	1	1	0
1681	2	2	1	0	0	85	0	1	1	1
1682	1	2	1	0	0	85	0	1	1	0
1682	2	2	1	0	0	85	0	1	1	1
1696	1	2	1	0	28	2292	0	1	1	0
1711	1	2	1	0	28	2292	0	1	1	0
1737	1	2	1	0	28	2292	0	1	1	0
1753	1	2	1	0	28	2292	0	1	1	0
1768	1	2	1	0	26	1908	0	1	1	0
1783	1	2	1	0	26	1908	0	1	1	0
1798	1	2	1	0	26	1908	0	1	1	0
1813	1	2	1	0	18	1143	0	1	1	0
1829	1	2	1	0	18	1143	0	1	1	0
1845	1	2	1	0	18	1143	0	1	1	0
1860	1	2	1	0	26	1908	0	1	1	0
1876	1	2	1	0	26	1908	0	1	1	0
1891	1	2	1	0	18	1143	0	1	1	0
1908	1	2	1	0	18	1143	0	1	1	0
1925	1	2	1	0	18	1143	0	1	1	0
1941	1	2	1	0	22	1431	0	1	1	0
1959	1	2	1	0	22	1431	0	1	1	0
1981	1	2	1	0	28	2292	0	1	1	0
1996	1	2	1	0	28	2292	0	1	1	0
2012	1	2	1	0	28	2292	0	1	1	0
2027	1	2	1	0	28	2292	0	1	0	0
2034	1	2	1	0	28	2292	1	0	1	0
2050	1	2	1	0	24	1692	0	1	1	0
2065	1	2	1	0	24	1692	0	1	1	0
3188	1	1	2	0	28	2292	0	1	0	0
3195	1	1	2	0	28	2292	1	0	1	0
3280	1	2	1	0	28	2292	0	1	1	0
3296	1	2	1	0	22	1431	0	1	1	0
3312	1	2	1	0	22	1431	0	1	1	0
3327	1	2	1	0	8	437	0	1	1	0
3342	1	2	1	0	8	437	0	1	1	0
3357	1	2	1	0	8	437	0	1	1	0
3372	1	2	1	0	28	2292	0	1	1	0
3387	1	2	1	0	28	2292	0	1	1	0
3403	1	2	1	0	28	2292	0	1	1	0
3419	1	2	1	0	28	2292	0	1	1	0
3435	1	2	1	0	28	2292	0	1	1	0
3450	1	2	1	0	28	2292	0	1	1	0
3466	1	2	1	0	28	2292	0	1	1	0
3482	1	2	1	0	28	2292	0	1	1	0
3497	1	2	1	0	28	2292	0	1	1	0
3512	1	2	1	0	28	2292	0	1	1	0
3534	1	2	1	0	24	1692	0	1	1	0
3556	1	2	1	0	24	1692	0	1	1	0
3572	1	2	1	0	28	2292	0	1	1	0
3588	1	2	1	0	28	2292	0	1	1	0
3603	1	2	1	0	28	2292	0	1	1	0
3619	1	2	1	0	28	2292	0	1	1	0
3635	1	2	1	0	28	2292	0	1	1	0
3651	1	2	1	0	24	1692	0	1	1	0
3668	1	2	1	0	24	1692	0	1	1	0
3683	1	2	1	0	24	1692	0	1	1	0
3698	1	2	1	0	16	967	0	1	1	0
3714	1	2	1	0	16	967	0	1	1	0
3730	1	2	1	0	14	807	0	1	1	0
3745	1	2	1	0	14	807	0	1	1	0
3761	1	2	1	0	14	807	0	1	1	0
3777	1	2	1	0	28	2292	0	1	1	0
3792	1	2	1	0	28	2292	0	1	1	0
3808	1	2	1	0	28	2292	0	1	1	0
3829	1	2	1	0	28	2292	0	1	1	0
3844	1	2	1	0	28	2292	0	1	1	0
3860	1	2	1	0	28	2292	0	1	1	0
3876	1	2	1	0	28	2292	0	1	0	0
3883	1	2	1	0	28	2292	1	0	1	0
3927	1	2	1	0	26	1908	0	1	1	0
3942	1	2	1	0	26	1908	0	1	1	0
3957	1	2	1	0	26	1908	0	1	1	0
3973	1	2	1	0	20	1335	0	1	1	0
3988	1	2	1	0	20	1335	0	1	1	0
4003	1	2	1	0	20	1335	0	1	1	0
