% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	5	11	2	1	28	185	0	0	0
0.101	1	6	11	2	2	28	185	0	0	0
0.101	1	10	11	2	3	28	185	0	0	0
0.101	1	9	11	2	4	28	185	0	0	0
0.101	1	8	11	2	7	28	185	0	0	0
0.101	1	2	11	2	8	28	185	0	0	0
0.101	1	7	11	2	9	26	149	0	0	0
0.101	1	1	11	2	10	24	133	0	0	0
0.101	1	4	11	2	11	28	185	0	0	0
0.101	1	3	11	2	12	28	185	0	0	0
0.101	1	5	11	2	1	28	185	0	0	1
0.101	1	6	11	2	2	28	185	0	0	1
0.101	1	10	11	2	3	28	185	0	0	1
0.101	1	9	11	2	4	28	185	0	0	1
0.101	1	8	11	2	7	28	185	0	0	1
0.101	1	2	11	2	8	28	185	0	0	1
0.101	1	7	11	2	9	28	185	0	0	1
0.101	1	1	11	2	10	24	133	0	0	1
0.101	1	4	11	2	11	28	185	0	0	1
0.101	1	3	11	2	12	28	185	0	0	1
0.102	1	7	11	3	9	28	373	0	0	0
0.102	1	1	11	3	10	18	485	0	0	0
0.102	1	3	11	3	12	28	749	0	0	0
0.102	1	1	11	3	10	18	405	0	0	1
0.102	1	4	11	3	11	28	549	0	0	1
0.102	1	3	11	3	12	28	749	0	0	1
0.103	1	7	11	4	9	28	373	0	0	0
0.103	1	1	11	4	10	18	485	0	0	0
0.103	1	3	11	4	12	28	749	0	0	0
0.103	1	1	11	4	10	18	405	0	0	1
0.103	1	4	11	4	11	28	549	0	0	1
0.103	1	3	11	4	12	28	749	0	0	1
0.104	1	9	11	5	4	28	1287	0	0	0
0.104	1	7	11	5	9	28	935	0	0	0
0.104	1	7	11	5	9	28	749	0	0	1
0.104	1	4	11	5	11	28	1479	0	0	1
0.105	1	5	11	6	1	28	185	0	0	0
0.105	1	9	11	6	4	28	2052	0	0	0
0.105	1	8	11	6	7	28	373	0	0	1
0.105	1	2	11	6	8	28	1836	0	0	1
0.106	1	5	11	7	1	28	2052	0	0	0
0.106	1	1	11	7	10	26	149	0	0	0
0.106	1	8	11	7	7	28	2052	0	0	1
0.106	1	1	11	7	10	26	149	0	0	1
0.107	1	5	11	8	1	28	549	0	0	0
