% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	2	0	28	1095	0	1	0
115	1	2	1	0	28	1095	0	1	0
115	2	1	2	0	28	1095	0	1	1
115	2	2	1	0	28	1095	0	1	1
131	1	1	2	0	28	1095	0	1	0
131	1	2	1	0	28	1095	0	1	0
131	2	1	2	0	28	1095	0	1	1
131	2	2	1	0	28	1095	0	1	1
132	1	1	2	0	28	2292	0	1	0
132	2	1	2	0	28	2292	0	1	1
133	1	2	1	0	28	2292	0	1	0
133	2	2	1	0	28	2292	0	1	1
134	1	1	2	0	28	1095	0	1	0
134	1	2	1	0	28	1095	0	1	0
134	2	1	2	0	28	1095	0	1	1
134	2	2	1	0	28	1095	0	1	1
147	1	1	2	0	28	1095	0	1	0
147	1	2	1	0	28	1095	0	1	0
147	2	1	2	0	28	1095	0	1	1
147	2	2	1	0	28	1095	0	1	1
148	1	1	2	0	28	1095	0	1	0
148	1	2	1	0	28	1095	0	1	0
148	2	1	2	0	28	1095	0	1	1
148	2	2	1	0	28	1095	0	1	1
149	1	1	2	0	28	1095	0	1	0
149	1	2	1	0	28	1095	0	1	0
149	2	1	2	0	28	1095	0	1	1
149	2	2	1	0	28	1095	0	1	1
150	1	2	1	0	28	2292	0	1	0
150	2	2	1	0	28	2292	0	1	1
163	1	1	2	0	28	1095	0	1	0
163	1	2	1	0	28	1095	0	1	0
163	2	1	2	0	28	1095	0	1	1
163	2	2	1	0	28	1095	0	1	1
164	1	1	2	0	28	1095	0	1	0
164	1	2	1	0	28	1095	0	1	0
164	2	1	2	0	28	1095	0	1	1
164	2	2	1	0	28	1095	0	1	1
165	1	1	2	0	28	1095	0	1	0
165	1	2	1	0	28	1095	0	1	0
165	2	1	2	0	28	1095	0	1	1
165	2	2	1	0	28	1095	0	1	1
166	1	2	1	0	28	2292	0	1	0
166	2	2	1	0	28	2292	0	1	1
167	1	2	1	0	28	2292	0	1	0
167	2	2	1	0	28	2292	0	1	1
180	1	1	2	0	28	2292	0	1	0
180	2	1	2	0	28	2292	0	1	1
181	1	1	2	0	28	2292	0	1	0
181	2	1	2	0	28	2292	0	1	1
182	1	1	2	0	28	2292	0	1	0
182	2	1	2	0	28	2292	0	1	1
183	1	1	2	0	28	2292	0	1	0
183	2	1	2	0	28	2292	0	1	1
184	1	1	2	0	28	1095	0	1	0
184	1	2	1	0	28	1095	0	1	0
184	2	1	2	0	28	1095	0	1	1
184	2	2	1	0	28	1095	0	1	1
185	1	2	1	0	28	2292	0	1	0
185	2	2	1	0	28	2292	0	1	1
205	1	2	1	0	28	2292	0	1	0
205	2	2	1	0	28	2292	0	1	1
222	1	2	1	0	28	2292	0	1	0
222	2	2	1	0	28	2292	0	1	1
223	1	2	1	0	28	2292	0	1	0
223	2	2	1	0	28	2292	0	1	1
224	1	2	1	0	28	2292	0	1	0
224	2	2	1	0	28	2292	0	1	1
225	1	2	1	0	28	2292	0	1	0
225	2	2	1	0	28	2292	0	1	1
226	1	2	1	0	28	2292	0	1	0
226	2	2	1	0	28	2292	0	1	1
1178	1	1	2	0	14	807	0	1	0
1178	2	1	2	0	14	807	0	1	1
1194	1	1	2	0	14	807	0	1	0
1194	2	1	2	0	14	807	0	1	1
1210	1	1	2	0	18	1143	0	1	0
