% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	7	11	10	1	28	277	0
0.109	1	1	11	10	2	28	277	0
0.109	1	9	11	10	3	28	277	0
0.109	1	10	11	10	4	28	277	0
0.109	1	3	11	10	11	28	277	0
0.109	1	8	11	10	12	28	277	0
0.109	1	4	11	10	13	20	161	0
0.109	1	5	11	10	14	28	277	0
0.109	1	7	11	10	1	28	277	1
0.109	1	1	11	10	2	28	277	1
0.109	1	9	11	10	3	28	277	1
0.109	1	10	11	10	4	28	277	1
0.109	1	3	11	10	11	28	277	1
0.109	1	8	11	10	12	28	277	1
0.109	1	4	11	10	13	20	161	1
0.109	1	5	11	10	14	28	277	1
0.11	1	2	12	1	15	22	693	0
0.11	1	6	12	1	16	8	209	0
0.11	1	2	12	1	15	22	693	1
0.11	1	6	12	1	16	8	209	1
3.109	1	1	311	10	2	28	1095	0
3.109	1	5	311	10	14	20	645	0
3.109	1	1	311	10	2	28	1095	1
3.109	1	5	311	10	14	20	645	1
9.109	1	1	911	10	2	28	1095	0
9.109	1	5	911	10	14	22	693	0
9.109	1	1	911	10	2	28	1095	1
9.109	1	5	911	10	14	22	693	1
