% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	14	807	0	1	0
115	2	1	1	0	14	807	0	1	1
116	1	2	2	0	28	2292	0	1	0
116	2	2	2	0	28	2292	0	1	1
131	1	1	1	0	22	1431	0	1	0
131	2	1	1	0	22	1431	0	1	1
132	1	1	1	0	22	693	0	1	0
132	1	2	2	0	26	903	0	1	0
132	2	1	1	0	22	693	0	1	1
132	2	2	2	0	26	903	0	1	1
134	1	1	1	0	22	693	0	1	0
134	1	2	2	0	26	903	0	1	0
134	2	1	1	0	22	693	0	1	1
134	2	2	2	0	26	903	0	1	1
135	1	2	2	0	22	1431	0	1	0
135	2	2	2	0	22	1431	0	1	1
148	1	2	2	0	22	1431	0	1	0
148	2	2	2	0	22	1431	0	1	1
149	1	2	2	0	22	1431	0	1	0
149	2	2	2	0	22	1431	0	1	1
150	1	2	2	0	22	1431	0	1	0
150	2	2	2	0	22	1431	0	1	1
151	1	2	2	0	22	1431	0	1	0
151	2	2	2	0	22	1431	0	1	1
154	1	1	1	0	22	1431	0	1	0
154	2	1	1	0	22	1431	0	1	1
156	1	1	1	0	22	1431	0	1	0
156	2	1	1	0	22	1431	0	1	1
164	1	2	2	0	22	1431	0	1	0
164	2	2	2	0	22	1431	0	1	1
166	1	2	2	0	22	1431	0	1	0
166	2	2	2	0	22	1431	0	1	1
167	1	2	2	0	22	1431	0	1	0
167	2	2	2	0	22	1431	0	1	1
168	1	2	2	0	16	967	0	1	0
168	2	2	2	0	16	967	0	1	1
170	1	1	1	0	20	1335	0	1	0
170	2	1	1	0	20	1335	0	1	1
171	1	1	1	0	20	1335	0	1	0
171	2	1	1	0	20	1335	0	1	1
172	1	1	1	0	20	1335	0	1	0
172	2	1	1	0	20	1335	0	1	1
174	1	1	1	0	20	1335	0	1	0
174	2	1	1	0	20	1335	0	1	1
180	1	2	2	0	16	967	0	1	0
180	2	2	2	0	16	967	0	1	1
182	1	2	2	0	16	967	0	1	0
182	2	2	2	0	16	967	0	1	1
185	1	1	1	0	20	1335	0	1	0
185	2	1	1	0	20	1335	0	1	1
187	1	1	1	0	20	1335	0	1	0
187	2	1	1	0	20	1335	0	1	1
189	1	1	1	0	20	1335	0	1	0
189	2	1	1	0	20	1335	0	1	1
196	1	2	2	0	16	967	0	1	0
196	2	2	2	0	16	967	0	1	1
198	1	2	2	0	16	967	0	1	0
198	2	2	2	0	16	967	0	1	1
200	1	2	2	0	16	967	0	1	0
200	2	2	2	0	16	967	0	1	1
201	1	1	1	0	20	1335	0	1	0
201	2	1	1	0	20	1335	0	1	1
203	1	1	1	0	20	1335	0	1	0
203	2	1	1	0	20	1335	0	1	1
205	1	1	1	0	20	1335	0	1	0
205	2	1	1	0	20	1335	0	1	1
212	1	2	2	0	14	807	0	1	0
212	2	2	2	0	14	807	0	1	1
213	1	2	2	0	14	807	0	1	0
