% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	1	11	10	1	20	1335	0
0.109	1	1	11	10	1	20	1335	1
0.124	1	1	13	5	1	20	1335	0
0.124	1	1	13	5	1	20	1335	1
0.125	1	1	13	6	1	20	1335	0
0.125	1	1	13	6	1	20	1335	1
0.126	1	1	13	7	1	20	1335	0
0.126	1	1	13	7	1	20	1335	1
0.14	1	1	15	1	1	20	1335	0
0.14	1	1	15	1	1	20	1335	1
0.141	1	1	15	2	1	20	1335	0
0.141	1	1	15	2	1	20	1335	1
0.142	1	1	15	3	1	20	1335	0
0.142	1	1	15	3	1	20	1335	1
0.155	1	1	16	6	1	20	1335	0
0.155	1	1	16	6	1	20	1335	1
0.156	1	1	16	7	1	20	1335	0
0.156	1	1	16	7	1	20	1335	1
0.157	1	1	16	8	1	20	1335	0
0.157	1	1	16	8	1	20	1335	1
0.171	1	1	18	2	1	26	1908	0
0.171	1	1	18	2	1	26	1908	1
0.172	1	1	18	3	1	26	1908	0
0.172	1	1	18	3	1	26	1908	1
0.173	1	1	18	4	1	26	1908	0
0.173	1	1	18	4	1	26	1908	1
0.187	1	1	19	8	1	26	1908	0
0.187	1	1	19	8	1	26	1908	1
0.188	1	1	19	9	1	26	1908	0
0.188	1	1	19	9	1	26	1908	1
0.189	1	1	19	10	1	26	1908	0
0.189	1	1	19	10	1	26	1908	1
0.202	1	1	21	3	1	28	2292	0
0.202	1	1	21	3	1	28	2292	1
0.203	1	1	21	4	1	28	2292	0
0.203	1	1	21	4	1	28	2292	1
0.204	1	1	21	5	1	28	2292	0
0.204	1	1	21	5	1	28	2292	1
0.218	1	1	22	9	1	28	2292	0
0.218	1	1	22	9	1	28	2292	1
0.219	1	1	22	10	1	28	2292	0
0.219	1	1	22	10	1	28	2292	1
0.234	1	1	24	5	1	28	2292	0
0.234	1	1	24	5	1	28	2292	1
0.235	1	1	24	6	1	28	2292	0
0.235	1	1	24	6	1	28	2292	1
0.236	1	1	24	7	1	28	2292	0
0.236	1	1	24	7	1	28	2292	1
0.25	1	1	26	1	1	28	2292	0
0.25	1	1	26	1	1	28	2292	1
0.251	1	1	26	2	1	28	2292	0
0.251	1	1	26	2	1	28	2292	1
0.252	1	1	26	3	1	28	2292	0
0.252	1	1	26	3	1	28	2292	1
0.266	1	1	27	7	1	28	2292	0
0.266	1	1	27	7	1	28	2292	1
0.267	1	1	27	8	1	28	2292	0
0.267	1	1	27	8	1	28	2292	1
0.281	1	1	29	2	1	28	2292	0
0.281	1	1	29	2	1	28	2292	1
0.282	1	1	29	3	1	28	2292	0
0.282	1	1	29	3	1	28	2292	1
0.283	1	1	29	4	1	28	2292	0
0.283	1	1	29	4	1	28	2292	1
0.297	1	1	30	8	1	28	2292	0
0.297	1	1	30	8	1	28	2292	1
0.298	1	1	30	9	1	28	2292	0
0.298	1	1	30	9	1	28	2292	1
0.299	1	1	30	10	1	28	2292	0
0.299	1	1	30	10	1	28	2292	1
0.312	1	1	32	3	1	28	2292	0
0.312	1	1	32	3	1	28	2292	1
0.313	1	1	32	4	1	28	2292	0
0.313	1	1	32	4	1	28	2292	1
0.314	1	1	32	5	1	28	2292	0
0.314	1	1	32	5	1	28	2292	1
0.327	1	1	33	8	1	28	2292	0
0.327	1	1	33	8	1	28	2292	1
0.328	1	1	33	9	1	28	2292	0
0.328	1	1	33	9	1	28	2292	1
0.329	1	1	33	10	1	28	2292	0
0.329	1	1	33	10	1	28	2292	1
0.342	1	1	35	3	1	28	2292	0
0.342	1	1	35	3	1	28	2292	1
0.343	1	1	35	4	1	28	2292	0
0.343	1	1	35	4	1	28	2292	1
0.344	1	1	35	5	1	28	2292	0
0.344	1	1	35	5	1	28	2292	1
0.358	1	1	36	9	1	28	2292	0
0.358	1	1	36	9	1	28	2292	1
0.359	1	1	36	10	1	28	2292	0
0.359	1	1	36	10	1	28	2292	1
0.373	1	1	38	4	1	28	2292	0
0.373	1	1	38	4	1	28	2292	1
0.374	1	1	38	5	1	28	2292	0
0.374	1	1	38	5	1	28	2292	1
0.375	1	1	38	6	1	28	2292	0
0.375	1	1	38	6	1	28	2292	1
0.388	1	1	39	9	1	28	2292	0
0.388	1	1	39	9	1	28	2292	1
0.389	1	1	39	10	1	28	2292	0
0.389	1	1	39	10	1	28	2292	1
0.39	1	1	40	1	1	28	2292	0
0.39	1	1	40	1	1	28	2292	1
0.404	1	1	41	5	1	8	437	0
0.404	1	1	41	5	1	8	437	1
0.405	1	1	41	6	1	8	437	0
0.405	1	1	41	6	1	8	437	1
0.42	1	1	43	1	1	8	437	0
0.42	1	1	43	1	1	8	437	1
0.421	1	1	43	2	1	8	437	0
0.421	1	1	43	2	1	8	437	1
0.435	1	1	44	6	1	8	437	0
0.435	1	1	44	6	1	8	437	1
0.436	1	1	44	7	1	8	437	0
0.436	1	1	44	7	1	8	437	1
0.451	1	1	46	2	1	24	1692	0
0.451	1	1	46	2	1	24	1692	1
1.171	1	1	118	2	1	24	1692	0
1.171	1	1	118	2	1	24	1692	1
1.187	1	1	119	8	1	24	1692	0
1.187	1	1	119	8	1	24	1692	1
1.203	1	1	121	4	1	0	85	0
1.203	1	1	121	4	1	0	85	1
1.219	1	1	122	10	1	0	85	0
1.219	1	1	122	10	1	0	85	1
1.22	1	1	123	1	1	0	85	0
1.22	1	1	123	1	1	0	85	1
1.236	1	1	124	7	1	0	85	0
1.236	1	1	124	7	1	0	85	1
1.237	1	1	124	8	1	0	85	0
1.237	1	1	124	8	1	0	85	1
1.252	1	1	126	3	1	18	1143	0
1.252	1	1	126	3	1	18	1143	1
1.253	1	1	126	4	1	18	1143	0
1.253	1	1	126	4	1	18	1143	1
1.254	1	1	126	5	1	18	1143	0
1.254	1	1	126	5	1	18	1143	1
1.268	1	1	127	9	1	18	1143	0
1.268	1	1	127	9	1	18	1143	1
1.269	1	1	127	10	1	18	1143	0
1.269	1	1	127	10	1	18	1143	1
1.27	1	1	128	1	1	18	1143	0
1.27	1	1	128	1	1	18	1143	1
1.284	1	1	129	5	1	26	1908	0
1.284	1	1	129	5	1	26	1908	1
1.285	1	1	129	6	1	26	1908	0
1.285	1	1	129	6	1	26	1908	1
1.286	1	1	129	7	1	26	1908	0
1.286	1	1	129	7	1	26	1908	1
1.3	1	1	131	1	1	26	1908	0
1.3	1	1	131	1	1	26	1908	1
1.301	1	1	131	2	1	26	1908	0
1.301	1	1	131	2	1	26	1908	1
1.316	1	1	132	7	1	26	1908	0
1.316	1	1	132	7	1	26	1908	1
1.317	1	1	132	8	1	26	1908	0
1.317	1	1	132	8	1	26	1908	1
1.331	1	1	134	2	1	28	2292	0
1.331	1	1	134	2	1	28	2292	1
1.332	1	1	134	3	1	28	2292	0
1.332	1	1	134	3	1	28	2292	1
1.347	1	1	135	8	1	28	2292	0
1.347	1	1	135	8	1	28	2292	1
1.363	1	1	137	4	1	26	1908	0
1.363	1	1	137	4	1	26	1908	1
1.364	1	1	137	5	1	26	1908	0
1.364	1	1	137	5	1	26	1908	1
1.378	1	1	138	9	1	26	1908	0
1.378	1	1	138	9	1	26	1908	1
1.379	1	1	138	10	1	26	1908	0
1.379	1	1	138	10	1	26	1908	1
1.393	1	1	140	4	1	26	1908	0
1.393	1	1	140	4	1	26	1908	1
1.394	1	1	140	5	1	26	1908	0
1.394	1	1	140	5	1	26	1908	1
1.395	1	1	140	6	1	26	1908	0
1.395	1	1	140	6	1	26	1908	1
1.409	1	1	141	10	1	28	2292	0
1.409	1	1	141	10	1	28	2292	1
1.41	1	1	142	1	1	28	2292	0
1.41	1	1	142	1	1	28	2292	1
1.424	1	1	143	5	1	28	2292	0
1.424	1	1	143	5	1	28	2292	1
1.425	1	1	143	6	1	28	2292	0
1.425	1	1	143	6	1	28	2292	1
1.44	1	1	145	1	1	28	2292	0
1.44	1	1	145	1	1	28	2292	1
1.441	1	1	145	2	1	28	2292	0
1.441	1	1	145	2	1	28	2292	1
1.456	1	1	146	7	1	28	2292	0
1.456	1	1	146	7	1	28	2292	1
