% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	16	967	0	1	0
115	2	1	1	0	16	967	0	1	1
131	1	1	1	0	28	2292	0	1	0
131	2	1	1	0	28	2292	0	1	1
132	1	1	1	0	28	2292	0	1	0
132	2	1	1	0	28	2292	0	1	1
133	1	1	1	0	28	2292	0	1	0
133	2	1	1	0	28	2292	0	1	1
147	1	1	1	0	28	2292	0	1	0
147	2	1	1	0	28	2292	0	1	1
148	1	1	1	0	28	2292	0	1	0
148	2	1	1	0	28	2292	0	1	1
149	1	1	1	0	28	2292	0	1	0
149	2	1	1	0	28	2292	0	1	1
164	1	1	1	0	28	2292	0	1	0
164	2	1	1	0	28	2292	0	1	1
165	1	1	1	0	28	2292	0	1	0
165	2	1	1	0	28	2292	0	1	1
179	1	1	1	0	12	621	0	1	0
179	2	1	1	0	12	621	0	1	1
180	1	1	1	0	12	621	0	1	0
180	2	1	1	0	12	621	0	1	1
181	1	1	1	0	12	621	0	1	0
181	2	1	1	0	12	621	0	1	1
195	1	1	1	0	12	621	0	1	0
195	2	1	1	0	12	621	0	1	1
196	1	1	1	0	12	621	0	1	0
196	2	1	1	0	12	621	0	1	1
197	1	1	1	0	12	621	0	1	0
197	2	1	1	0	12	621	0	1	1
210	1	1	1	0	28	2292	0	1	0
210	2	1	1	0	28	2292	0	1	1
211	1	1	1	0	28	2292	0	1	0
211	2	1	1	0	28	2292	0	1	1
212	1	1	1	0	28	2292	0	1	0
212	2	1	1	0	28	2292	0	1	1
213	1	1	1	0	28	2292	0	1	0
213	2	1	1	0	28	2292	0	1	1
225	1	1	1	0	28	2292	0	1	0
225	2	1	1	0	28	2292	0	1	1
226	1	1	1	0	28	2292	0	1	0
226	2	1	1	0	28	2292	0	1	1
227	1	1	1	0	28	2292	0	1	0
227	2	1	1	0	28	2292	0	1	1
244	1	1	1	0	28	2292	0	1	0
244	2	1	1	0	28	2292	0	1	1
265	1	1	1	0	22	1431	0	1	0
265	2	1	1	0	22	1431	0	1	1
281	1	1	1	0	22	1431	0	1	0
281	2	1	1	0	22	1431	0	1	1
282	1	1	1	0	22	1431	0	1	0
282	2	1	1	0	22	1431	0	1	1
283	1	1	1	0	22	1431	0	1	0
283	2	1	1	0	22	1431	0	1	1
296	1	1	1	0	22	1431	0	1	0
296	2	1	1	0	22	1431	0	1	1
297	1	1	1	0	22	1431	0	1	0
297	2	1	1	0	22	1431	0	1	1
298	1	1	1	0	22	1431	0	1	0
298	2	1	1	0	22	1431	0	1	1
299	1	1	1	0	22	1431	0	1	0
299	2	1	1	0	22	1431	0	1	1
312	1	1	1	0	22	1431	0	1	0
312	2	1	1	0	22	1431	0	1	1
313	1	1	1	0	22	1431	0	1	0
