% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	12	621	0	1	0
115	2	1	1	0	12	621	0	1	1
131	1	1	1	0	28	2292	0	1	0
131	2	1	1	0	28	2292	0	1	1
132	1	1	1	0	28	2292	0	1	0
132	2	1	1	0	28	2292	0	1	1
133	1	1	1	0	28	2292	0	1	0
133	2	1	1	0	28	2292	0	1	1
147	1	1	1	0	28	2292	0	1	0
147	2	1	1	0	28	2292	0	1	1
148	1	1	1	0	28	2292	0	1	0
148	2	1	1	0	28	2292	0	1	1
149	1	1	1	0	28	2292	0	1	0
149	2	1	1	0	28	2292	0	1	1
163	1	1	1	0	28	2292	0	1	0
163	2	1	1	0	28	2292	0	1	1
164	1	1	1	0	28	2292	0	1	0
164	2	1	1	0	28	2292	0	1	1
165	1	1	1	0	28	2292	0	1	0
165	2	1	1	0	28	2292	0	1	1
178	1	1	1	0	28	2292	0	1	0
178	2	1	1	0	28	2292	0	1	1
179	1	1	1	0	28	2292	0	1	0
179	2	1	1	0	28	2292	0	1	1
180	1	1	1	0	28	2292	0	1	0
180	2	1	1	0	28	2292	0	1	1
194	1	1	1	0	28	2292	0	1	0
194	2	1	1	0	28	2292	0	1	1
195	1	1	1	0	28	2292	0	1	0
195	2	1	1	0	28	2292	0	1	1
196	1	1	1	0	28	2292	0	1	0
196	2	1	1	0	28	2292	0	1	1
210	1	1	1	0	28	2292	0	1	0
210	2	1	1	0	28	2292	0	1	1
211	1	1	1	0	28	2292	0	1	0
211	2	1	1	0	28	2292	0	1	1
212	1	1	1	0	28	2292	0	1	0
212	2	1	1	0	28	2292	0	1	1
226	1	1	1	0	28	2292	0	1	0
226	2	1	1	0	28	2292	0	1	1
227	1	1	1	0	28	2292	0	1	0
227	2	1	1	0	28	2292	0	1	1
228	1	1	1	0	28	2292	0	1	0
228	2	1	1	0	28	2292	0	1	1
241	1	1	1	0	28	2292	0	1	0
241	2	1	1	0	28	2292	0	1	1
242	1	1	1	0	28	2292	0	1	0
242	2	1	1	0	28	2292	0	1	1
243	1	1	1	0	28	2292	0	1	0
243	2	1	1	0	28	2292	0	1	1
257	1	1	1	0	28	2292	0	1	0
257	2	1	1	0	28	2292	0	1	1
258	1	1	1	0	28	2292	0	1	0
258	2	1	1	0	28	2292	0	1	1
259	1	1	1	0	28	2292	0	1	0
259	2	1	1	0	28	2292	0	1	1
273	1	1	1	0	28	2292	0	1	0
273	2	1	1	0	28	2292	0	1	1
274	1	1	1	0	28	2292	0	1	0
274	2	1	1	0	28	2292	0	1	1
275	1	1	1	0	28	2292	0	1	0
275	2	1	1	0	28	2292	0	1	1
289	1	1	1	0	28	2292	0	1	0
289	2	1	1	0	28	2292	0	1	1
290	1	1	1	0	28	2292	0	1	0
290	2	1	1	0	28	2292	0	1	1
291	1	1	1	0	28	2292	0	1	0
291	2	1	1	0	28	2292	0	1	1
304	1	1	1	0	28	2292	0	1	0
304	2	1	1	0	28	2292	0	1	1
305	1	1	1	0	28	2292	0	1	0
305	2	1	1	0	28	2292	0	1	1
306	1	1	1	0	28	2292	0	1	0
306	2	1	1	0	28	2292	0	1	1
307	1	1	1	0	28	2292	0	1	0
307	2	1	1	0	28	2292	0	1	1
319	1	1	1	0	28	2292	0	1	0
319	2	1	1	0	28	2292	0	1	1
320	1	1	1	0	28	2292	0	1	0
320	2	1	1	0	28	2292	0	1	1
321	1	1	1	0	28	2292	0	1	0
321	2	1	1	0	28	2292	0	1	1
322	1	1	1	0	28	2292	0	1	0
322	2	1	1	0	28	2292	0	1	1
335	1	1	1	0	28	2292	0	1	0
335	2	1	1	0	28	2292	0	1	1
336	1	1	1	0	28	2292	0	1	0
336	2	1	1	0	28	2292	0	1	1
337	1	1	1	0	28	2292	0	1	0
337	2	1	1	0	28	2292	0	1	1
350	1	1	1	0	28	2292	0	1	0
350	2	1	1	0	28	2292	0	1	1
351	1	1	1	0	28	2292	0	1	0
351	2	1	1	0	28	2292	0	1	1
352	1	1	1	0	28	2292	0	1	0
352	2	1	1	0	28	2292	0	1	1
366	1	1	1	0	28	2292	0	1	0
366	2	1	1	0	28	2292	0	1	1
367	1	1	1	0	28	2292	0	1	0
367	2	1	1	0	28	2292	0	1	1
389	1	1	1	0	28	2292	0	1	0
389	2	1	1	0	28	2292	0	1	1
390	1	1	1	0	28	2292	0	1	0
390	2	1	1	0	28	2292	0	1	1
404	1	1	1	0	28	2292	0	1	0
404	2	1	1	0	28	2292	0	1	1
