% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	28	1095	0	1	0
115	1	2	2	0	28	1095	0	1	0
115	2	1	1	0	28	1095	0	1	1
115	2	2	2	0	28	1095	0	1	1
131	1	1	1	0	28	1095	0	1	0
131	1	2	2	0	28	1095	0	1	0
131	2	1	1	0	28	1095	0	1	1
131	2	2	2	0	28	1095	0	1	1
133	1	1	1	0	28	1095	0	1	0
133	1	2	2	0	28	1095	0	1	0
133	2	1	1	0	28	1095	0	1	1
133	2	2	2	0	28	1095	0	1	1
134	1	1	1	0	28	1095	0	1	0
134	1	2	2	0	28	1095	0	1	0
134	2	1	1	0	28	1095	0	1	1
134	2	2	2	0	28	1095	0	1	1
147	1	2	2	0	28	2292	0	1	0
147	2	2	2	0	28	2292	0	1	1
148	1	2	2	0	28	2292	0	1	0
148	2	2	2	0	28	2292	0	1	1
149	1	1	1	0	28	1095	0	1	0
149	1	2	2	0	28	1095	0	1	0
149	2	1	1	0	28	1095	0	1	1
149	2	2	2	0	28	1095	0	1	1
150	1	1	1	0	28	1095	0	1	0
150	1	2	2	0	28	1095	0	1	0
150	2	1	1	0	28	1095	0	1	1
150	2	2	2	0	28	1095	0	1	1
151	1	1	1	0	12	621	0	1	0
151	2	1	1	0	12	621	0	1	1
163	1	2	2	0	28	2292	0	1	0
163	2	2	2	0	28	2292	0	1	1
165	1	1	1	0	12	621	0	1	0
165	2	1	1	0	12	621	0	1	1
166	1	1	1	0	12	621	0	1	0
166	2	1	1	0	12	621	0	1	1
167	1	1	1	0	28	2292	0	1	0
167	2	1	1	0	28	2292	0	1	1
168	1	1	1	0	28	2292	0	1	0
168	2	1	1	0	28	2292	0	1	1
181	1	1	1	0	28	1095	0	1	0
181	1	2	2	0	6	153	0	1	0
181	2	1	1	0	28	1095	0	1	1
181	2	2	2	0	6	153	0	1	1
182	1	1	1	0	28	1095	0	1	0
182	1	2	2	0	6	153	0	1	0
182	2	1	1	0	28	1095	0	1	1
182	2	2	2	0	6	153	0	1	1
183	1	1	1	0	28	1095	0	1	0
183	1	2	2	0	6	153	0	1	0
183	2	1	1	0	28	1095	0	1	1
183	2	2	2	0	6	153	0	1	1
184	1	1	1	0	28	1095	0	1	0
184	1	2	2	0	6	153	0	1	0
184	2	1	1	0	28	1095	0	1	1
184	2	2	2	0	6	153	0	1	1
197	1	1	1	0	28	1095	0	1	0
197	1	2	2	0	6	153	0	1	0
197	2	1	1	0	28	1095	0	1	1
197	2	2	2	0	6	153	0	1	1
198	1	1	1	0	28	1095	0	1	0
198	1	2	2	0	6	153	0	1	0
198	2	1	1	0	28	1095	0	1	1
198	2	2	2	0	6	153	0	1	1
199	1	1	1	0	28	1095	0	1	0
199	1	2	2	0	6	153	0	1	0
199	2	1	1	0	28	1095	0	1	1
199	2	2	2	0	6	153	0	1	1
200	1	1	1	0	28	1095	0	1	0
200	1	2	2	0	6	153	0	1	0
200	2	1	1	0	28	1095	0	1	1
200	2	2	2	0	6	153	0	1	1
208	1	2	2	0	4	225	0	1	0
208	2	2	2	0	4	225	0	1	1
209	1	2	2	0	4	225	0	1	0
209	2	2	2	0	4	225	0	1	1
213	1	1	1	0	26	903	0	1	0
213	1	2	2	0	20	645	0	1	0
213	2	1	1	0	26	903	0	1	1
213	2	2	2	0	20	645	0	1	1
214	1	1	1	0	26	903	0	1	0
214	1	2	2	0	20	645	0	1	0
214	2	1	1	0	26	903	0	1	1
214	2	2	2	0	20	645	0	1	1
215	1	1	1	0	26	903	0	1	0
215	1	2	2	0	20	645	0	1	0
215	2	1	1	0	26	903	0	1	1
215	2	2	2	0	20	645	0	1	1
216	1	1	1	0	26	903	0	1	0
216	1	2	2	0	20	645	0	1	0
216	2	1	1	0	26	903	0	1	1
216	2	2	2	0	20	645	0	1	1
217	1	2	2	0	4	225	0	1	0
217	2	2	2	0	4	225	0	1	1
218	1	2	2	0	4	225	0	1	0
218	2	2	2	0	4	225	0	1	1
226	1	2	2	0	4	225	0	1	0
226	2	2	2	0	4	225	0	1	1
227	1	2	2	0	4	225	0	1	0
227	2	2	2	0	4	225	0	1	1
229	1	1	1	0	26	903	0	1	0
229	1	2	2	0	20	645	0	1	0
229	2	1	1	0	26	903	0	1	1
229	2	2	2	0	20	645	0	1	1
230	1	1	1	0	26	1908	0	1	0
230	2	1	1	0	26	1908	0	1	1
231	1	1	1	0	26	1908	0	1	0
231	2	1	1	0	26	1908	0	1	1
232	1	1	1	0	28	1095	0	1	0
232	1	2	2	0	28	1095	0	1	0
232	2	1	1	0	28	1095	0	1	1
232	2	2	2	0	28	1095	0	1	1
233	1	2	2	0	4	225	0	1	0
233	2	2	2	0	4	225	0	1	1
234	1	2	2	0	4	225	0	1	0
234	2	2	2	0	4	225	0	1	1
243	1	2	2	0	4	225	0	1	0
243	2	2	2	0	4	225	0	1	1
244	1	2	2	0	4	225	0	1	0
244	2	2	2	0	4	225	0	1	1
245	1	1	1	0	26	903	0	1	0
245	1	2	2	0	20	645	0	1	0
245	2	1	1	0	26	903	0	1	1
245	2	2	2	0	20	645	0	1	1
246	1	1	1	0	26	903	0	1	0
246	1	2	2	0	20	645	0	1	0
246	2	1	1	0	26	903	0	1	1
246	2	2	2	0	20	645	0	1	1
247	1	1	1	0	14	807	0	1	0
247	2	1	1	0	14	807	0	1	1
248	1	1	1	0	14	807	0	1	0
248	2	1	1	0	14	807	0	1	1
259	1	2	2	0	24	1692	0	1	0
259	2	2	2	0	24	1692	0	1	1
260	1	2	2	0	24	1692	0	1	0
260	2	2	2	0	24	1692	0	1	1
261	1	1	1	0	14	389	0	1	0
261	1	2	2	0	26	903	0	1	0
261	2	1	1	0	14	389	0	1	1
261	2	2	2	0	26	903	0	1	1
262	1	1	1	0	14	389	0	1	0
262	1	2	2	0	26	903	0	1	0
262	2	1	1	0	14	389	0	1	1
262	2	2	2	0	26	903	0	1	1
263	1	1	1	0	14	807	0	1	0
263	2	1	1	0	14	807	0	1	1
264	1	1	1	0	14	807	0	1	0
264	2	1	1	0	14	807	0	1	1
275	1	2	2	0	24	1692	0	1	0
275	2	2	2	0	24	1692	0	1	1
276	1	2	2	0	24	1692	0	1	0
276	2	2	2	0	24	1692	0	1	1
277	1	1	1	0	14	389	0	1	0
277	1	2	2	0	26	903	0	1	0
277	2	1	1	0	14	389	0	1	1
277	2	2	2	0	26	903	0	1	1
278	1	1	1	0	14	389	0	1	0
278	1	2	2	0	26	903	0	1	0
278	2	1	1	0	14	389	0	1	1
278	2	2	2	0	26	903	0	1	1
279	1	1	1	0	14	807	0	1	0
279	2	1	1	0	14	807	0	1	1
280	1	1	1	0	14	807	0	1	0
280	2	1	1	0	14	807	0	1	1
291	1	2	2	0	12	621	0	1	0
291	2	2	2	0	12	621	0	1	1
292	1	1	1	0	4	105	0	1	0
292	1	2	2	0	12	301	0	1	0
292	2	1	1	0	4	105	0	1	1
292	2	2	2	0	12	301	0	1	1
293	1	1	1	0	4	105	0	1	0
293	1	2	2	0	12	301	0	1	0
293	2	1	1	0	4	105	0	1	1
293	2	2	2	0	12	301	0	1	1
294	1	1	1	0	4	225	0	1	0
294	2	1	1	0	4	225	0	1	1
295	1	1	1	0	4	225	0	1	0
295	2	1	1	0	4	225	0	1	1
303	1	1	1	0	4	225	0	1	0
303	2	1	1	0	4	225	0	1	1
307	1	2	2	0	12	621	0	1	0
307	2	2	2	0	12	621	0	1	1
308	1	2	2	0	12	621	0	1	0
308	2	2	2	0	12	621	0	1	1
309	1	1	1	0	4	105	0	1	0
309	1	2	2	0	12	301	0	1	0
309	2	1	1	0	4	105	0	1	1
309	2	2	2	0	12	301	0	1	1
310	1	1	1	0	4	105	0	1	0
310	1	2	2	0	12	301	0	1	0
310	2	1	1	0	4	105	0	1	1
310	2	2	2	0	12	301	0	1	1
311	1	1	1	0	4	225	0	1	0
311	2	1	1	0	4	225	0	1	1
313	1	1	1	0	4	225	0	1	0
