% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	7	11	10	1	28	277	0
0.109	1	6	11	10	2	28	277	0
0.109	1	1	11	10	3	28	277	0
0.109	1	4	11	10	4	28	277	0
0.109	1	3	11	10	11	28	277	0
0.109	1	8	11	10	12	22	173	0
0.109	1	5	11	10	13	28	277	0
0.109	1	2	11	10	14	28	277	0
0.109	1	7	11	10	1	28	277	1
0.109	1	6	11	10	2	28	277	1
0.109	1	1	11	10	3	28	277	1
0.109	1	4	11	10	4	28	277	1
0.109	1	3	11	10	11	28	277	1
0.109	1	8	11	10	12	22	173	1
0.109	1	5	11	10	13	28	277	1
0.109	1	2	11	10	14	28	277	1
0.11	1	9	12	1	17	28	1095	0
0.11	1	10	12	1	18	28	1095	0
0.11	1	9	12	1	17	28	1095	1
0.11	1	10	12	1	18	28	1095	1
0.153	1	7	16	4	1	28	2292	0
0.153	1	7	16	4	1	28	2292	1
1.178	1	9	118	9	17	12	621	0
1.178	1	9	118	9	17	12	621	1
