% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.152	1	10	16	3	8	28	749	0	0	0
0.152	1	6	16	3	14	28	1479	0	0	0
0.152	1	10	16	3	8	28	749	0	0	1
0.152	1	6	16	3	14	28	1479	0	0	1
0.153	1	9	16	4	4	28	1692	0	0	0
0.153	1	1	16	4	9	28	549	0	0	0
0.153	1	9	16	4	4	28	1692	0	0	1
0.153	1	1	16	4	9	28	549	0	0	1
0.154	1	7	16	5	2	28	749	0	0	0
0.154	1	9	16	5	4	28	373	0	0	0
0.154	1	2	16	5	7	28	1095	0	0	0
0.154	1	7	16	5	2	28	749	0	0	1
0.154	1	9	16	5	4	28	373	0	0	1
0.154	1	2	16	5	7	28	1095	0	0	1
0.155	1	9	16	6	4	28	373	0	0	0
0.155	1	3	16	6	10	28	1836	0	0	0
0.155	1	9	16	6	4	28	373	0	0	1
0.155	1	3	16	6	10	28	1836	0	0	1
0.156	1	1	16	7	9	28	2196	0	0	0
0.156	1	1	16	7	9	28	2196	0	0	1
0.157	1	8	16	8	13	28	2196	0	0	0
0.157	1	8	16	8	13	28	2196	0	0	1
0.158	1	5	16	9	1	28	1836	0	0	0
0.158	1	10	16	9	8	28	373	0	0	0
0.158	1	5	16	9	1	28	1836	0	0	1
0.158	1	10	16	9	8	28	373	0	0	1
0.159	1	4	16	10	3	28	749	0	0	0
0.159	1	9	16	10	4	28	1479	0	0	0
0.159	1	4	16	10	3	28	749	0	0	1
0.159	1	9	16	10	4	28	1479	0	0	1
0.16	1	7	17	1	2	28	1095	0	0	0
0.16	1	10	17	1	8	28	1095	0	0	0
0.16	1	7	17	1	2	28	1095	0	0	1
0.16	1	10	17	1	8	28	1095	0	0	1
0.161	1	4	17	2	3	28	1287	0	0	0
0.161	1	6	17	2	14	28	935	0	0	0
0.161	1	4	17	2	3	28	1287	0	0	1
0.161	1	6	17	2	14	28	935	0	0	1
0.162	1	9	17	3	4	28	1095	0	0	0
0.162	1	2	17	3	7	28	749	0	0	0
0.162	1	6	17	3	14	28	373	0	0	0
0.162	1	9	17	3	4	28	1095	0	0	1
0.162	1	2	17	3	7	28	749	0	0	1
0.162	1	6	17	3	14	28	373	0	0	1
0.163	1	7	17	4	2	28	1095	0	0	0
0.163	1	10	17	4	8	28	1095	0	0	0
0.163	1	7	17	4	2	28	1095	0	0	1
0.163	1	10	17	4	8	28	1095	0	0	1
0.164	1	3	17	5	10	28	2196	0	0	0
0.164	1	3	17	5	10	28	2196	0	0	1
0.165	1	5	17	6	1	28	2052	0	0	0
0.165	1	2	17	6	7	28	185	0	0	0
0.165	1	5	17	6	1	28	2052	0	0	1
0.165	1	2	17	6	7	28	185	0	0	1
0.166	1	1	17	7	9	28	1287	0	0	0
0.166	1	6	17	7	14	28	935	0	0	0
0.166	1	1	17	7	9	28	1287	0	0	1
0.166	1	6	17	7	14	28	935	0	0	1
0.167	1	4	17	8	3	28	373	0	0	0
0.167	1	2	17	8	7	28	373	0	0	0
0.167	1	8	17	8	13	28	1479	0	0	0
0.167	1	4	17	8	3	28	373	0	0	1
0.167	1	2	17	8	7	28	373	0	0	1
0.167	1	8	17	8	13	28	1479	0	0	1
0.168	1	4	17	9	3	28	1836	0	0	0
0.168	1	2	17	9	7	28	373	0	0	0
0.168	1	4	17	9	3	28	1836	0	0	1
0.168	1	2	17	9	7	28	373	0	0	1
0.169	1	9	17	10	4	28	2196	0	0	0
0.169	1	2	17	10	7	28	749	0	0	1
0.169	1	9	17	10	4	28	1479	0	0	1
0.17	1	7	18	1	2	28	1287	0	0	0
0.17	1	10	18	1	8	28	935	0	0	0
0.17	1	7	18	1	2	28	1287	0	0	1
0.17	1	10	18	1	8	28	935	0	0	1
0.171	1	2	18	2	7	28	549	0	0	0
0.171	1	1	18	2	9	28	1095	0	0	0
0.171	1	6	18	2	14	28	549	0	0	0
0.171	1	2	18	2	7	28	549	0	0	1
0.171	1	1	18	2	9	28	1095	0	0	1
0.171	1	6	18	2	14	28	549	0	0	1
0.172	1	2	18	3	7	28	549	0	0	0
0.172	1	8	18	3	13	28	1095	0	0	0
0.172	1	6	18	3	14	28	549	0	0	0
0.172	1	2	18	3	7	28	549	0	0	1
0.172	1	8	18	3	13	28	1095	0	0	1
0.172	1	6	18	3	14	28	549	0	0	1
0.173	1	10	18	4	8	28	2196	0	0	0
0.173	1	10	18	4	8	28	2196	0	0	1
0.174	1	5	18	5	1	28	2196	0	0	0
0.174	1	5	18	5	1	28	2196	0	0	1
0.175	1	2	18	6	7	28	749	0	0	0
0.175	1	3	18	6	10	28	1479	0	0	0
0.175	1	2	18	6	7	28	749	0	0	1
0.175	1	3	18	6	10	28	1479	0	0	1
0.176	1	7	18	7	2	28	1095	0	0	0
0.176	1	6	18	7	14	28	1095	0	0	0
0.176	1	7	18	7	2	28	1095	0	0	1
0.176	1	6	18	7	14	28	1095	0	0	1
0.177	1	4	18	8	3	28	2196	0	0	0
0.177	1	9	18	8	4	28	2196	0	0	1
0.178	1	1	18	9	9	28	2196	0	0	0
0.178	1	4	18	9	3	28	2196	0	0	1
0.179	1	9	18	10	4	28	549	0	0	0
0.179	1	2	18	10	7	28	1287	0	0	0
0.179	1	8	18	10	13	28	373	0	0	0
0.179	1	1	18	10	9	28	2196	0	0	1
0.18	1	7	19	1	2	28	1095	0	0	0
0.18	1	6	19	1	14	28	1095	0	0	0
0.18	1	2	19	1	7	28	1287	0	0	1
0.18	1	8	19	1	13	28	373	0	0	1
0.18	1	6	19	1	14	28	549	0	0	1
0.181	1	9	19	2	4	28	373	0	0	0
0.181	1	8	19	2	13	28	1836	0	0	0
0.181	1	7	19	2	2	28	2052	0	0	1
0.181	1	8	19	2	13	28	185	0	0	1
0.182	1	3	19	3	10	28	2196	0	0	0
0.182	1	3	19	3	10	28	373	0	0	1
0.182	1	8	19	3	13	28	1836	0	0	1
0.183	1	9	19	4	4	28	2196	0	0	0
0.183	1	3	19	4	10	28	1095	0	0	1
0.183	1	6	19	4	14	28	1095	0	0	1
0.184	1	2	19	5	7	28	185	0	0	0
0.184	1	10	19	5	8	28	2052	0	0	0
0.184	1	2	19	5	7	28	185	0	0	1
0.184	1	10	19	5	8	28	2052	0	0	1
0.185	1	5	19	6	1	28	2196	0	0	0
0.185	1	5	19	6	1	28	2196	0	0	1
0.186	1	7	19	7	2	28	185	0	0	0
0.186	1	2	19	7	7	28	1479	0	0	0
0.186	1	6	19	7	14	28	549	0	0	0
0.186	1	9	19	7	4	28	749	0	0	1
0.186	1	2	19	7	7	28	1479	0	0	1
0.187	1	7	19	8	2	28	2196	0	0	0
0.187	1	4	19	8	3	28	2196	0	0	1
0.188	1	4	19	9	3	28	2196	0	0	0
0.188	1	1	19	9	9	28	2196	0	0	1
0.189	1	1	19	10	9	28	2196	0	0	0
0.189	1	3	19	10	10	28	1095	0	0	1
0.189	1	6	19	10	14	28	1095	0	0	1
0.19	1	8	20	1	13	28	1095	0	0	0
0.19	1	6	20	1	14	28	1095	0	0	0
0.19	1	9	20	1	4	28	2196	0	0	1
0.191	1	3	20	2	10	28	2196	0	0	0
0.191	1	7	20	2	2	28	2196	0	0	1
0.192	1	2	20	3	7	28	2196	0	0	0
0.192	1	8	20	3	13	28	2196	0	0	1
0.193	1	10	20	4	8	28	2196	0	0	0
0.193	1	2	20	4	7	28	2196	0	0	1
0.194	1	9	20	5	4	28	1095	0	0	0
0.194	1	6	20	5	14	28	1095	0	0	0
0.194	1	10	20	5	8	28	2196	0	0	1
0.195	1	8	20	6	13	28	2196	0	0	0
0.195	1	3	20	6	10	28	1095	0	0	1
0.195	1	6	20	6	14	28	1095	0	0	1
0.196	1	5	20	7	1	28	2196	0	0	0
0.196	1	5	20	7	1	28	2196	0	0	1
0.197	1	7	20	8	2	28	2196	0	0	0
0.197	1	4	20	8	3	28	2196	0	0	1
0.198	1	4	20	9	3	28	2196	0	0	0
0.198	1	1	20	9	9	28	2196	0	0	1
0.199	1	1	20	10	9	28	2196	0	0	0
0.199	1	3	20	10	10	28	1095	0	0	1
0.199	1	6	20	10	14	28	1095	0	0	1
0.2	1	9	21	1	4	28	1095	0	0	0
0.2	1	6	21	1	14	28	1095	0	0	0
0.2	1	9	21	1	4	28	2196	0	0	1
0.201	1	3	21	2	10	28	2196	0	0	0
0.201	1	7	21	2	2	28	2196	0	0	1
0.202	1	2	21	3	7	28	2196	0	0	0
0.202	1	8	21	3	13	28	2196	0	0	1
0.203	1	10	21	4	8	28	2196	0	0	0
0.203	1	2	21	4	7	28	2196	0	0	1
0.204	1	9	21	5	4	28	1287	0	0	0
0.204	1	6	21	5	14	28	935	0	0	0
0.204	1	10	21	5	8	28	2196	0	0	1
0.205	1	8	21	6	13	28	2196	0	0	0
0.205	1	3	21	6	10	28	1095	0	0	1
0.205	1	6	21	6	14	28	1095	0	0	1
0.206	1	5	21	7	1	28	2196	0	0	0
0.206	1	5	21	7	1	28	2196	0	0	1
0.207	1	7	21	8	2	28	2196	0	0	0
0.207	1	4	21	8	3	28	2196	0	0	1
0.208	1	4	21	9	3	28	2196	0	0	0
0.208	1	1	21	9	9	28	1836	0	0	1
0.208	1	3	21	9	10	28	185	0	0	1
0.208	1	6	21	9	14	28	185	0	0	1
0.209	1	9	21	10	4	28	185	0	0	0
0.209	1	1	21	10	9	28	935	0	0	0
0.209	1	6	21	10	14	28	1095	0	0	0
0.209	1	9	21	10	4	28	1095	0	0	1
0.209	1	6	21	10	14	28	1095	0	0	1
0.21	1	9	22	1	4	28	2196	0	0	0
0.21	1	7	22	1	2	28	2196	0	0	1
0.211	1	3	22	2	10	28	2196	0	0	0
0.211	1	3	22	2	10	28	2196	0	0	1
0.212	1	2	22	3	7	28	2196	0	0	0
0.212	1	8	22	3	13	28	2196	0	0	1
0.213	1	10	22	4	8	28	935	0	0	0
0.213	1	1	22	4	9	28	1287	0	0	0
0.213	1	2	22	4	7	28	2196	0	0	1
0.214	1	8	22	5	13	28	1479	0	0	0
0.214	1	6	22	5	14	28	749	0	0	0
0.214	1	10	22	5	8	28	2196	0	0	1
0.215	1	5	22	6	1	28	2196	0	0	0
0.215	1	9	22	6	4	28	1287	0	0	1
0.215	1	6	22	6	14	28	935	0	0	1
0.216	1	7	22	7	2	28	2196	0	0	0
0.216	1	5	22	7	1	28	2196	0	0	1
0.217	1	10	22	8	8	28	1287	0	0	0
0.217	1	6	22	8	14	28	935	0	0	0
0.217	1	4	22	8	3	28	935	0	0	1
0.217	1	1	22	8	9	28	1287	0	0	1
0.218	1	4	22	9	3	28	2052	0	0	0
0.218	1	1	22	9	9	28	185	0	0	0
0.218	1	7	22	9	2	28	1287	0	0	1
0.218	1	6	22	9	14	28	935	0	0	1
0.219	1	9	22	10	4	28	935	0	0	0
0.219	1	1	22	10	9	28	1287	0	0	0
0.219	1	3	22	10	10	28	2052	0	0	1
0.219	1	8	22	10	13	28	185	0	0	1
0.22	1	8	23	1	13	28	1095	0	0	0
0.22	1	6	23	1	14	28	1095	0	0	0
0.22	1	9	23	1	4	28	2196	0	0	1
0.221	1	2	23	2	7	28	185	0	0	0
0.221	1	3	23	2	10	28	2052	0	0	0
0.221	1	8	23	2	13	28	2196	0	0	1
0.222	1	2	23	3	7	28	2196	0	0	0
0.222	1	4	23	3	3	28	1836	0	0	1
0.222	1	1	23	3	9	28	373	0	0	1
0.223	1	10	23	4	8	28	2196	0	0	0
0.223	1	2	23	4	7	28	2196	0	0	1
0.224	1	9	23	5	4	28	2196	0	0	0
0.224	1	10	23	5	8	28	2196	0	0	1
0.225	1	5	23	6	1	28	2196	0	0	0
0.225	1	1	23	6	9	28	749	0	0	1
0.225	1	6	23	6	14	28	1479	0	0	1
0.226	1	1	23	7	9	28	1479	0	0	0
0.226	1	6	23	7	14	28	749	0	0	0
0.226	1	5	23	7	1	28	2196	0	0	1
0.227	1	8	23	8	13	28	2196	0	0	0
0.227	1	7	23	8	2	28	2196	0	0	1
0.228	1	7	23	9	2	28	2196	0	0	0
0.228	1	1	23	9	9	28	1692	0	0	1
0.228	1	3	23	9	10	28	549	0	0	1
0.229	1	4	23	10	3	28	1836	0	0	0
0.229	1	3	23	10	10	28	373	0	0	0
0.229	1	4	23	10	3	28	1836	0	0	1
0.229	1	9	23	10	4	28	373	0	0	1
0.23	1	1	24	1	9	28	549	0	0	0
0.23	1	6	24	1	14	28	1692	0	0	0
0.23	1	8	24	1	13	28	549	0	0	1
0.23	1	6	24	1	14	28	1692	0	0	1
0.231	1	3	24	2	10	28	2196	0	0	0
0.231	1	3	24	2	10	28	2196	0	0	1
0.232	1	2	24	3	7	28	2196	0	0	0
0.232	1	9	24	3	4	28	2196	0	0	1
0.233	1	10	24	4	8	28	2196	0	0	0
0.233	1	2	24	4	7	28	2196	0	0	1
0.234	1	9	24	5	4	28	373	0	0	0
0.234	1	1	24	5	9	28	1836	0	0	0
0.234	1	10	24	5	8	28	2196	0	0	1
0.235	1	5	24	6	1	28	2196	0	0	0
0.235	1	8	24	6	13	28	2196	0	0	1
0.236	1	4	24	7	3	28	1692	0	0	0
0.236	1	8	24	7	13	28	549	0	0	0
0.236	1	5	24	7	1	28	2196	0	0	1
0.237	1	9	24	8	4	28	2196	0	0	0
0.237	1	7	24	8	2	28	373	0	0	1
0.237	1	1	24	8	9	28	1836	0	0	1
0.238	1	7	24	9	2	28	2196	0	0	0
0.238	1	7	24	9	2	28	2196	0	0	1
0.239	1	6	24	10	14	28	2196	0	0	0
0.239	1	6	24	10	14	28	2196	0	0	1
0.24	1	8	25	1	13	28	2196	0	0	0
0.24	1	4	25	1	3	28	1692	0	0	1
0.24	1	3	25	1	10	28	549	0	0	1
0.241	1	3	25	2	10	28	2196	0	0	0
0.241	1	9	25	2	4	28	2196	0	0	1
0.242	1	2	25	3	7	28	2196	0	0	0
0.242	1	2	25	3	7	28	2196	0	0	1
0.243	1	4	25	4	3	28	373	0	0	0
0.243	1	10	25	4	8	28	373	0	0	0
0.243	1	1	25	4	9	28	1479	0	0	0
0.243	1	10	25	4	8	28	2196	0	0	1
0.244	1	5	25	5	1	28	1836	0	0	0
0.244	1	10	25	5	8	28	373	0	0	0
0.244	1	8	25	5	13	28	2196	0	0	1
0.245	1	4	25	6	3	28	1692	0	0	0
0.245	1	9	25	6	4	28	549	0	0	0
0.245	1	1	25	6	9	28	1479	0	0	1
0.245	1	3	25	6	10	28	749	0	0	1
0.246	1	7	25	7	2	28	2196	0	0	0
0.246	1	5	25	7	1	28	1692	0	0	1
0.246	1	7	25	7	2	28	549	0	0	1
0.247	1	10	25	8	8	28	2196	0	0	0
0.247	1	4	25	8	3	28	1692	0	0	1
0.247	1	3	25	8	10	28	549	0	0	1
0.248	1	6	25	9	14	28	2196	0	0	0
0.248	1	6	25	9	14	28	2196	0	0	1
0.249	1	9	25	10	4	28	549	0	0	0
0.249	1	8	25	10	13	28	1692	0	0	0
0.249	1	7	25	10	2	28	2196	0	0	1
0.25	1	9	26	1	4	28	749	0	0	0
0.25	1	1	26	1	9	28	1479	0	0	0
0.25	1	3	26	1	10	28	2196	0	0	1
0.251	1	3	26	2	10	28	2196	0	0	0
0.251	1	8	26	2	13	28	2196	0	0	1
0.252	1	2	26	3	7	28	2196	0	0	0
0.252	1	9	26	3	4	28	935	0	0	1
0.252	1	1	26	3	9	28	1287	0	0	1
0.253	1	4	26	4	3	28	1692	0	0	0
0.253	1	9	26	4	4	28	549	0	0	0
0.253	1	2	26	4	7	28	2196	0	0	1
0.254	1	5	26	5	1	28	549	0	0	0
0.254	1	7	26	5	2	28	1692	0	0	0
0.254	1	5	26	5	1	28	549	0	0	1
0.254	1	10	26	5	8	28	1692	0	0	1
0.255	1	5	26	6	1	28	549	0	0	0
0.255	1	1	26	6	9	28	185	0	0	0
0.255	1	8	26	6	13	28	1479	0	0	0
0.255	1	4	26	6	3	28	749	0	0	1
0.255	1	8	26	6	13	28	1479	0	0	1
0.256	1	10	26	7	8	28	2196	0	0	0
0.256	1	5	26	7	1	28	549	0	0	1
0.256	1	9	26	7	4	28	1692	0	0	1
0.257	1	1	26	8	9	28	1287	0	0	0
0.257	1	6	26	8	14	28	935	0	0	0
0.257	1	4	26	8	3	28	549	0	0	1
0.257	1	1	26	8	9	28	1287	0	0	1
0.257	1	6	26	8	14	28	373	0	0	1
0.258	1	9	26	9	4	28	2196	0	0	0
0.258	1	5	26	9	1	28	549	0	0	1
0.258	1	6	26	9	14	28	1692	0	0	1
0.259	1	5	26	10	1	28	549	0	0	0
0.259	1	4	26	10	3	28	1287	0	0	0
0.259	1	6	26	10	14	28	373	0	0	0
0.259	1	7	26	10	2	28	2196	0	0	1
0.26	1	5	27	1	1	28	749	0	0	0
0.26	1	3	27	1	10	28	1479	0	0	0
0.26	1	4	27	1	3	28	1836	0	0	1
0.26	1	3	27	1	10	28	373	0	0	1
0.261	1	2	27	2	7	28	1836	0	0	0
0.261	1	1	27	2	9	28	185	0	0	0
0.261	1	8	27	2	13	28	185	0	0	0
0.261	1	10	27	2	8	28	373	0	0	1
0.261	1	8	27	2	13	28	1836	0	0	1
0.262	1	6	27	3	14	28	2196	0	0	0
0.262	1	5	27	3	1	28	935	0	0	1
0.262	1	3	27	3	10	28	1287	0	0	1
0.263	1	7	27	4	2	28	2196	0	0	0
0.263	1	2	27	4	7	28	1836	0	0	1
0.263	1	10	27	4	8	28	373	0	0	1
0.264	1	5	27	5	1	28	185	0	0	0
0.264	1	4	27	5	3	28	373	0	0	0
0.264	1	1	27	5	9	28	185	0	0	0
0.264	1	8	27	5	13	28	1479	0	0	0
0.264	1	9	27	5	4	28	1095	0	0	1
0.264	1	1	27	5	9	28	1095	0	0	1
0.265	1	5	27	6	1	28	749	0	0	0
0.265	1	10	27	6	8	28	373	0	0	0
0.265	1	1	27	6	9	28	1095	0	0	0
0.265	1	10	27	6	8	28	2196	0	0	1
0.266	1	9	27	7	4	28	2196	0	0	0
0.266	1	5	27	7	1	28	1095	0	0	1
0.266	1	6	27	7	14	28	1095	0	0	1
0.267	1	4	27	8	3	28	1836	0	0	0
0.267	1	10	27	8	8	28	373	0	0	0
0.267	1	1	27	8	9	28	1095	0	0	1
0.267	1	3	27	8	10	28	1095	0	0	1
0.268	1	8	27	9	13	28	185	0	0	0
0.268	1	3	27	9	10	28	2052	0	0	0
0.268	1	4	27	9	3	28	1836	0	0	1
0.268	1	8	27	9	13	28	373	0	0	1
0.269	1	5	27	10	1	28	1287	0	0	0
0.269	1	10	27	10	8	28	935	0	0	0
0.269	1	9	27	10	4	28	2196	0	0	1
0.27	1	2	28	1	7	28	185	0	0	0
0.27	1	1	28	1	9	28	1095	0	0	0
0.27	1	8	28	1	13	28	185	0	0	0
0.27	1	6	28	1	14	28	749	0	0	0
0.27	1	5	28	1	1	28	185	0	0	1
0.27	1	7	28	1	2	28	2052	0	0	1
0.271	1	7	28	2	2	28	935	0	0	0
0.271	1	2	28	2	7	28	1095	0	0	0
0.271	1	8	28	2	13	28	185	0	0	0
0.271	1	5	28	2	1	28	549	0	0	1
0.271	1	2	28	2	7	28	1095	0	0	1
0.271	1	8	28	2	13	28	185	0	0	1
0.271	1	6	28	2	14	28	373	0	0	1
0.272	1	10	28	3	8	28	1095	0	0	0
0.272	1	8	28	3	13	28	1095	0	0	0
0.272	1	1	28	3	9	28	185	0	0	1
0.272	1	3	28	3	10	28	935	0	0	1
0.272	1	8	28	3	13	28	1095	0	0	1
0.273	1	5	28	4	1	28	1479	0	0	0
0.273	1	1	28	4	9	28	749	0	0	0
0.273	1	5	28	4	1	28	1479	0	0	1
0.273	1	1	28	4	9	28	749	0	0	1
0.274	1	4	28	5	3	28	1836	0	0	0
0.274	1	6	28	5	14	28	373	0	0	0
0.274	1	6	28	5	14	28	2196	0	0	1
0.275	1	9	28	6	4	28	1836	0	0	0
0.275	1	2	28	6	7	28	373	0	0	0
0.275	1	10	28	6	8	28	2196	0	0	1
0.276	1	3	28	7	10	28	935	0	0	0
0.276	1	8	28	7	13	28	1287	0	0	0
0.276	1	4	28	7	3	28	749	0	0	1
0.276	1	2	28	7	7	28	373	0	0	1
0.276	1	3	28	7	10	28	185	0	0	1
0.276	1	8	28	7	13	28	935	0	0	1
0.277	1	7	28	8	2	28	2196	0	0	0
0.277	1	1	28	8	9	28	1095	0	0	1
0.277	1	3	28	8	10	28	1095	0	0	1
0.278	1	2	28	9	7	28	185	0	0	0
0.278	1	6	28	9	14	28	2052	0	0	0
0.278	1	9	28	9	4	28	2052	0	0	1
0.278	1	2	28	9	7	28	185	0	0	1
0.279	1	10	28	10	8	28	1287	0	0	0
0.279	1	1	28	10	9	28	935	0	0	0
0.279	1	7	28	10	2	28	2052	0	0	1
0.279	1	2	28	10	7	28	185	0	0	1
0.28	1	5	29	1	1	28	1479	0	0	0
0.28	1	2	29	1	7	28	185	0	0	0
0.28	1	1	29	1	9	28	373	0	0	0
0.28	1	3	29	1	10	28	185	0	0	0
0.28	1	5	29	1	1	28	373	0	0	1
0.28	1	4	29	1	3	28	1692	0	0	1
0.28	1	2	29	1	7	28	185	0	0	1
0.281	1	3	29	2	10	28	1692	0	0	0
0.281	1	8	29	2	13	28	549	0	0	0
0.281	1	5	29	2	1	28	749	0	0	1
0.281	1	8	29	2	13	28	1479	0	0	1
0.282	1	4	29	3	3	28	1836	0	0	0
0.282	1	10	29	3	8	28	373	0	0	0
0.282	1	1	29	3	9	28	935	0	0	1
