% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	5	11	10	1	28	2292	0
0.109	1	5	11	10	1	28	2292	1
0.11	1	7	12	1	2	28	2292	0
0.11	1	7	12	1	2	28	2292	1
0.111	1	4	12	2	3	28	1095	0
0.111	1	9	12	2	4	28	1095	0
0.111	1	4	12	2	3	28	1095	1
0.111	1	9	12	2	4	28	1095	1
0.112	1	2	12	3	7	28	2292	0
0.112	1	2	12	3	7	28	2292	1
0.113	1	10	12	4	8	24	1692	0
0.113	1	10	12	4	8	24	1692	1
0.114	1	1	12	5	9	20	1335	0
0.114	1	1	12	5	9	20	1335	1
0.115	1	3	12	6	10	6	153	0
0.115	1	8	12	6	13	28	1095	0
0.115	1	3	12	6	10	6	153	1
0.115	1	8	12	6	13	28	1095	1
0.116	1	6	12	7	14	28	2292	0
0.116	1	6	12	7	14	28	2292	1
0.155	1	3	16	6	10	28	2292	0
0.155	1	3	16	6	10	28	2292	1
0.158	1	8	16	9	13	28	2292	0
0.158	1	8	16	9	13	28	2292	1
1.147	1	4	115	8	3	18	1143	0
1.147	1	4	115	8	3	18	1143	1
1.149	1	10	115	10	8	28	2292	0
1.149	1	10	115	10	8	28	2292	1
1.15	1	2	116	1	7	28	2292	0
1.15	1	2	116	1	7	28	2292	1
1.152	1	9	116	3	4	28	2292	0
1.152	1	9	116	3	4	28	2292	1
2.389	1	9	239	10	4	28	2292	0
2.389	1	9	239	10	4	28	2292	1
2.433	1	9	244	4	4	28	2292	0
2.433	1	9	244	4	4	28	2292	1
