% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	4	225	0	1	0
115	2	1	1	0	4	225	0	1	1
132	1	1	1	0	8	437	0	1	0
132	2	1	1	0	8	437	0	1	1
134	1	1	1	0	8	437	0	1	0
134	2	1	1	0	8	437	0	1	1
135	1	1	1	0	8	437	0	1	0
135	2	1	1	0	8	437	0	1	1
157	1	1	1	0	8	437	0	1	0
157	2	1	1	0	8	437	0	1	1
175	1	1	1	0	6	325	0	1	0
175	2	1	1	0	6	325	0	1	1
190	1	1	1	0	6	325	0	1	0
190	2	1	1	0	6	325	0	1	1
206	1	1	1	0	6	325	0	1	0
206	2	1	1	0	6	325	0	1	1
222	1	1	1	0	12	621	0	1	0
222	2	1	1	0	12	621	0	1	1
238	1	1	1	0	12	621	0	1	0
238	2	1	1	0	12	621	0	1	1
258	1	1	1	0	6	325	0	1	0
258	2	1	1	0	6	325	0	1	1
281	1	1	1	0	6	325	0	1	0
281	2	1	1	0	6	325	0	1	1
1227	1	1	1	0	14	807	0	1	0
1227	2	1	1	0	14	807	0	1	1
2243	1	1	1	0	16	967	0	1	0
2243	2	1	1	0	16	967	0	1	1
2259	1	1	1	0	6	325	0	1	0
2259	2	1	1	0	6	325	0	1	1
2260	1	1	1	0	6	325	0	1	0
2260	2	1	1	0	6	325	0	1	1
2276	1	1	1	0	6	325	0	1	0
2276	2	1	1	0	6	325	0	1	1
2277	1	1	1	0	6	325	0	1	0
2277	2	1	1	0	6	325	0	1	1
2292	1	1	1	0	8	437	0	1	0
2292	2	1	1	0	8	437	0	1	1
2293	1	1	1	0	8	437	0	1	0
2293	2	1	1	0	8	437	0	1	1
2294	1	1	1	0	8	437	0	1	0
2294	2	1	1	0	8	437	0	1	1
2310	1	1	1	0	8	437	0	1	0
2310	2	1	1	0	8	437	0	1	1
2311	1	1	1	0	8	437	0	1	0
2311	2	1	1	0	8	437	0	1	1
2312	1	1	1	0	8	437	0	1	0
2312	2	1	1	0	8	437	0	1	1
2326	1	1	1	0	8	437	0	1	0
2326	2	1	1	0	8	437	0	1	1
2327	1	1	1	0	4	225	0	1	0
2327	2	1	1	0	4	225	0	1	1
2342	1	1	1	0	4	225	0	1	0
2342	2	1	1	0	4	225	0	1	1
2344	1	1	1	0	4	225	0	1	0
2344	2	1	1	0	4	225	0	1	1
2359	1	1	1	0	4	225	0	1	0
2359	2	1	1	0	4	225	0	1	1
2360	1	1	1	0	4	225	0	1	0
2360	2	1	1	0	4	225	0	1	1
2376	1	1	1	0	6	325	0	1	0
2376	2	1	1	0	6	325	0	1	1
2377	1	1	1	0	6	325	0	1	0
2377	2	1	1	0	6	325	0	1	1
2391	1	1	1	0	6	325	0	1	0
2391	2	1	1	0	6	325	0	1	1
2393	1	1	1	0	6	325	0	1	0
2393	2	1	1	0	6	325	0	1	1
2395	1	1	1	0	6	325	0	1	0
2395	2	1	1	0	6	325	0	1	1
2407	1	1	1	0	4	225	0	1	0
2407	2	1	1	0	4	225	0	1	1
2409	1	1	1	0	4	225	0	1	0
2409	2	1	1	0	4	225	0	1	1
2423	1	1	1	0	4	225	0	1	0
2423	2	1	1	0	4	225	0	1	1
2424	1	1	1	0	4	225	0	1	0
2424	2	1	1	0	4	225	0	1	1
2425	1	1	1	0	4	225	0	1	0
2425	2	1	1	0	4	225	0	1	1
2438	1	1	1	0	4	225	0	1	0
2438	2	1	1	0	4	225	0	1	1
2439	1	1	1	0	4	225	0	1	0
2439	2	1	1	0	4	225	0	1	1
2440	1	1	1	0	4	225	0	1	0
2440	2	1	1	0	4	225	0	1	1
