% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	4	11	2	1	28	185	0	0	0
0.101	1	1	11	2	2	28	185	0	0	0
0.101	1	2	11	2	3	28	185	0	0	0
0.101	1	5	11	2	4	28	185	0	0	0
0.101	1	6	11	2	11	28	185	0	0	0
0.101	1	9	11	2	12	28	185	0	0	0
0.101	1	10	11	2	13	28	185	0	0	0
0.101	1	8	11	2	14	28	185	0	0	0
0.101	1	7	11	2	17	28	185	0	0	0
0.101	1	3	11	2	18	28	185	0	0	0
0.101	1	4	11	2	1	28	185	0	0	1
0.101	1	1	11	2	2	28	185	0	0	1
0.101	1	2	11	2	3	28	185	0	0	1
0.101	1	5	11	2	4	28	185	0	0	1
0.101	1	6	11	2	11	28	185	0	0	1
0.101	1	9	11	2	12	28	185	0	0	1
0.101	1	10	11	2	13	28	185	0	0	1
0.101	1	8	11	2	14	28	185	0	0	1
0.101	1	7	11	2	17	28	185	0	0	1
0.101	1	3	11	2	18	28	185	0	0	1
0.102	1	1	11	3	2	28	549	0	0	0
0.102	1	9	11	3	12	28	749	0	0	0
0.102	1	7	11	3	17	28	749	0	0	0
0.102	1	3	11	3	18	28	185	0	0	0
0.102	1	1	11	3	2	28	185	0	0	1
0.102	1	2	11	3	3	28	749	0	0	1
0.102	1	9	11	3	12	28	373	0	0	1
0.102	1	7	11	3	17	28	749	0	0	1
0.102	1	3	11	3	18	28	185	0	0	1
0.103	1	5	11	4	4	28	185	0	0	0
0.103	1	9	11	4	12	28	935	0	0	0
0.103	1	7	11	4	17	28	749	0	0	0
0.103	1	3	11	4	18	26	301	0	0	0
0.103	1	9	11	4	12	28	935	0	0	1
0.103	1	10	11	4	13	28	185	0	0	1
0.103	1	7	11	4	17	28	749	0	0	1
0.103	1	3	11	4	18	26	301	0	0	1
0.104	1	5	11	5	4	28	373	0	0	0
0.104	1	3	11	5	18	26	1527	0	0	0
0.104	1	2	11	5	3	28	185	0	0	1
0.104	1	10	11	5	13	28	549	0	0	1
0.104	1	3	11	5	18	26	1239	0	0	1
0.105	1	5	11	6	4	28	2196	0	0	0
0.105	1	6	11	6	11	28	185	0	0	1
0.105	1	10	11	6	13	28	185	0	0	1
0.105	1	8	11	6	14	20	999	0	0	1
0.106	1	1	11	7	2	24	1620	0	0	0
0.106	1	4	11	7	1	28	373	0	0	1
0.106	1	8	11	7	14	20	999	0	0	1
0.107	1	1	11	8	2	28	1287	0	0	0
0.107	1	5	11	8	4	28	935	0	0	0
0.107	1	6	11	8	11	28	749	0	0	1
0.107	1	10	11	8	13	28	1479	0	0	1
0.108	1	1	11	9	2	28	549	0	0	0
0.108	1	5	11	9	4	28	185	0	0	0
0.108	1	9	11	9	12	28	549	0	0	0
0.108	1	7	11	9	17	28	549	0	0	0
0.108	1	3	11	9	18	28	373	0	0	0
0.108	1	2	11	9	3	28	185	0	0	1
0.108	1	6	11	9	11	26	1692	0	0	1
0.109	1	9	11	10	12	28	2052	0	0	0
0.109	1	3	11	10	18	28	185	0	0	0
0.109	1	4	11	10	1	28	185	0	0	1
0.109	1	2	11	10	3	28	2052	0	0	1
0.11	1	1	12	1	2	28	935	0	0	0
0.11	1	9	12	1	12	28	1095	0	0	0
0.11	1	3	12	1	18	28	185	0	0	0
0.11	1	4	12	1	1	28	1095	0	0	1
0.11	1	2	12	1	3	28	1095	0	0	1
0.111	1	5	12	2	4	28	373	0	0	0
0.111	1	7	12	2	17	26	1527	0	0	0
0.111	1	4	12	2	1	28	185	0	0	1
0.111	1	10	12	2	13	28	1692	0	0	1
0.111	1	8	12	2	14	28	373	0	0	1
0.112	1	1	12	3	2	28	185	0	0	0
0.112	1	5	12	3	4	24	1479	0	0	0
0.112	1	4	12	3	1	28	935	0	0	1
0.112	1	8	12	3	14	28	1287	0	0	1
0.113	1	1	12	4	2	28	373	0	0	0
0.113	1	5	12	4	4	28	373	0	0	0
0.113	1	7	12	4	17	26	301	0	0	0
0.113	1	3	12	4	18	26	903	0	0	0
0.113	1	4	12	4	1	28	935	0	0	1
0.113	1	6	12	4	11	28	1287	0	0	1
0.114	1	1	12	5	2	28	185	0	0	0
0.114	1	7	12	5	17	26	749	0	0	0
0.114	1	3	12	5	18	26	903	0	0	0
0.114	1	4	12	5	1	28	1095	0	0	1
0.114	1	2	12	5	3	28	185	0	0	1
0.114	1	8	12	5	14	24	669	0	0	1
0.115	1	1	12	6	2	28	185	0	0	0
0.115	1	5	12	6	4	28	935	0	0	0
0.115	1	9	12	6	12	28	373	0	0	0
