% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	5	11	10	2	0	26	0
0.109	1	8	11	10	3	6	101	0
0.109	1	4	11	10	15	12	201	0
0.109	1	5	11	10	2	0	26	1
0.109	1	8	11	10	3	6	101	1
0.109	1	4	11	10	15	12	201	1
0.11	1	5	12	1	2	4	26	0
0.11	1	10	12	1	4	14	93	0
0.11	1	2	12	1	9	4	26	0
0.11	1	9	12	1	10	18	133	0
0.11	1	1	12	1	16	6	32	0
0.11	1	6	12	1	1	4	26	0
0.11	1	5	12	1	2	4	26	1
0.11	1	10	12	1	4	14	93	1
0.11	1	2	12	1	9	4	26	1
0.11	1	9	12	1	10	18	133	1
0.11	1	1	12	1	16	6	32	1
0.11	1	6	12	1	1	4	26	1
0.111	1	2	12	2	9	4	41	0
0.111	1	3	12	2	11	8	85	0
0.111	1	7	12	2	12	10	109	0
0.111	1	1	12	2	16	6	63	0
0.111	1	6	12	2	1	0	15	0
0.111	1	2	12	2	9	4	41	1
0.111	1	3	12	2	11	8	85	1
0.111	1	7	12	2	12	10	109	1
0.111	1	1	12	2	16	6	63	1
0.111	1	6	12	2	1	0	15	1
1.19	1	1	120	1	16	8	437	0
1.19	1	1	120	1	16	8	437	1
