% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	3	11	2	1	6	49	0	0	0
0.101	1	5	11	2	2	4	32	0	0	0
0.101	1	7	11	2	3	4	32	0	0	0
0.101	1	1	11	2	4	2	32	0	0	0
0.101	1	2	11	2	10	8	32	0	0	0
0.101	1	6	11	2	11	4	15	0	0	0
0.101	1	9	11	2	12	8	32	0	0	0
0.101	1	3	11	2	1	4	32	0	0	1
0.101	1	5	11	2	2	8	32	0	0	1
0.101	1	7	11	2	3	6	22	0	0	1
0.101	1	1	11	2	4	12	47	0	0	1
0.101	1	8	11	2	7	12	47	0	0	1
0.101	1	4	11	2	8	4	15	0	0	1
0.101	1	10	11	2	9	4	32	0	0	1
0.101	1	2	11	2	10	8	32	0	0	1
0.101	1	6	11	2	11	8	32	0	0	1
0.101	1	9	11	2	12	6	22	0	0	1
0.102	1	3	11	3	1	4	69	0	0	0
0.102	1	5	11	3	2	0	11	0	0	0
0.102	1	1	11	3	4	8	137	0	0	0
0.102	1	9	11	3	12	6	49	0	0	0
0.102	1	3	11	3	1	4	32	0	0	1
0.102	1	5	11	3	2	8	32	0	0	1
0.102	1	1	11	3	4	8	67	0	0	1
0.102	1	8	11	3	7	8	67	0	0	1
0.102	1	4	11	3	8	4	15	0	0	1
0.102	1	10	11	3	9	2	32	0	0	1
0.102	1	9	11	3	12	6	22	0	0	1
0.103	1	7	11	4	3	0	67	0	0	0
0.103	1	1	11	4	4	12	47	0	0	0
0.103	1	9	11	4	12	8	32	0	0	0
0.103	1	7	11	4	3	6	22	0	0	1
0.103	1	4	11	4	8	4	69	0	0	1
0.103	1	6	11	4	11	2	77	0	0	1
0.104	1	3	11	5	1	4	69	0	0	0
0.104	1	5	11	5	2	0	11	0	0	0
0.104	1	1	11	5	4	8	137	0	0	0
0.104	1	9	11	5	12	6	49	0	0	0
0.104	1	5	11	5	2	6	22	0	0	1
0.104	1	1	11	5	4	8	67	0	0	1
0.104	1	8	11	5	7	8	101	0	0	1
0.104	1	4	11	5	8	4	32	0	0	1
0.104	1	10	11	5	9	2	22	0	0	1
0.104	1	6	11	5	11	6	22	0	0	1
0.104	1	9	11	5	12	6	22	0	0	1
0.105	1	3	11	6	1	4	69	0	0	0
0.105	1	5	11	6	2	0	11	0	0	0
0.105	1	1	11	6	4	8	137	0	0	0
0.105	1	9	11	6	12	6	49	0	0	0
0.105	1	5	11	6	2	6	22	0	0	1
0.105	1	1	11	6	4	8	67	0	0	1
0.105	1	4	11	6	8	4	69	0	0	1
0.105	1	10	11	6	9	2	22	0	0	1
0.105	1	6	11	6	11	6	49	0	0	1
0.105	1	9	11	6	12	6	22	0	0	1
0.106	1	3	11	7	1	4	69	0	0	0
0.106	1	5	11	7	2	6	22	0	0	0
0.106	1	1	11	7	4	4	87	0	0	0
0.106	1	9	11	7	12	6	49	0	0	0
0.106	1	5	11	7	2	6	22	0	0	1
0.106	1	1	11	7	4	8	67	0	0	1
0.106	1	4	11	7	8	4	69	0	0	1
0.106	1	10	11	7	9	2	22	0	0	1
0.106	1	6	11	7	11	6	49	0	0	1
0.106	1	9	11	7	12	6	22	0	0	1
0.107	1	3	11	8	1	4	69	0	0	0
0.107	1	5	11	8	2	6	22	0	0	0
0.107	1	1	11	8	4	4	87	0	0	0
0.107	1	9	11	8	12	6	49	0	0	0
0.107	1	5	11	8	2	6	22	0	0	1
0.107	1	1	11	8	4	8	67	0	0	1
0.107	1	4	11	8	8	4	69	0	0	1
0.107	1	10	11	8	9	2	9	0	0	1
0.107	1	6	11	8	11	6	75	0	0	1
0.107	1	9	11	8	12	6	22	0	0	1
0.108	1	3	11	9	1	4	51	0	0	0
0.108	1	5	11	9	2	6	22	0	0	0
0.108	1	7	11	9	3	6	22	0	0	0
0.108	1	1	11	9	4	4	87	0	0	0
0.108	1	9	11	9	12	6	49	0	0	0
0.108	1	5	11	9	2	6	22	0	0	1
0.108	1	1	11	9	4	8	67	0	0	1
0.108	1	4	11	9	8	4	69	0	0	1
0.108	1	10	11	9	9	2	9	0	0	1
0.108	1	6	11	9	11	6	75	0	0	1
0.108	1	9	11	9	12	6	22	0	0	1
0.109	1	3	11	10	1	4	51	0	0	0
0.109	1	5	11	10	2	6	22	0	0	0
0.109	1	7	11	10	3	6	22	0	0	0
0.109	1	1	11	10	4	4	87	0	0	0
0.109	1	9	11	10	12	6	49	0	0	0
0.109	1	5	11	10	2	6	22	0	0	1
0.109	1	1	11	10	4	8	67	0	0	1
0.109	1	4	11	10	8	4	69	0	0	1
0.109	1	10	11	10	9	2	9	0	0	1
0.109	1	6	11	10	11	6	75	0	0	1
0.109	1	9	11	10	12	6	22	0	0	1
0.11	1	3	12	1	1	4	51	0	0	0
0.11	1	5	12	1	2	2	22	0	0	0
0.11	1	7	12	1	3	6	22	0	0	0
0.11	1	1	12	1	4	4	69	0	0	0
0.11	1	9	12	1	12	6	49	0	0	0
0.11	1	5	12	1	2	2	22	0	0	1
0.11	1	1	12	1	4	12	97	0	0	1
0.11	1	4	12	1	8	4	69	0	0	1
0.11	1	10	12	1	9	2	9	0	0	1
0.11	1	6	12	1	11	6	49	0	0	1
0.11	1	9	12	1	12	6	22	0	0	1
0.111	1	3	12	2	1	4	51	0	0	0
0.111	1	5	12	2	2	2	22	0	0	0
0.111	1	7	12	2	3	6	22	0	0	0
0.111	1	1	12	2	4	4	69	0	0	0
0.111	1	9	12	2	12	6	49	0	0	0
0.111	1	5	12	2	2	2	22	0	0	1
0.111	1	8	12	2	7	6	49	0	0	1
0.111	1	4	12	2	8	4	69	0	0	1
0.111	1	2	12	2	10	6	22	0	0	1
0.111	1	6	12	2	11	6	49	0	0	1
0.111	1	9	12	2	12	6	22	0	0	1
0.112	1	3	12	3	1	6	49	0	0	0
0.112	1	5	12	3	2	0	19	0	0	0
0.112	1	7	12	3	3	6	49	0	0	0
0.112	1	1	12	3	4	12	97	0	0	0
0.112	1	9	12	3	12	6	75	0	0	0
0.112	1	5	12	3	2	2	22	0	0	1
0.112	1	8	12	3	7	6	49	0	0	1
0.112	1	4	12	3	8	4	69	0	0	1
0.112	1	2	12	3	10	6	22	0	0	1
0.112	1	6	12	3	11	6	49	0	0	1
0.112	1	9	12	3	12	6	22	0	0	1
0.113	1	3	12	4	1	6	49	0	0	0
0.113	1	5	12	4	2	0	19	0	0	0
0.113	1	7	12	4	3	6	22	0	0	0
0.113	1	1	12	4	4	12	97	0	0	0
0.113	1	9	12	4	12	6	101	0	0	0
0.113	1	5	12	4	2	2	22	0	0	1
0.113	1	8	12	4	7	6	75	0	0	1
0.113	1	4	12	4	8	4	51	0	0	1
0.113	1	2	12	4	10	4	15	0	0	1
0.113	1	6	12	4	11	6	49	0	0	1
0.113	1	9	12	4	12	6	22	0	0	1
0.114	1	3	12	5	1	6	22	0	0	0
0.114	1	5	12	5	2	2	22	0	0	0
0.114	1	7	12	5	3	6	75	0	0	0
0.114	1	1	12	5	4	6	49	0	0	0
0.114	1	9	12	5	12	6	101	0	0	0
0.114	1	5	12	5	2	4	15	0	0	1
0.114	1	8	12	5	7	6	75	0	0	1
0.114	1	4	12	5	8	4	51	0	0	1
0.114	1	2	12	5	10	4	15	0	0	1
0.114	1	6	12	5	11	4	51	0	0	1
0.114	1	9	12	5	12	6	22	0	0	1
0.115	1	3	12	6	1	6	22	0	0	0
0.115	1	5	12	6	2	4	15	0	0	0
0.115	1	7	12	6	3	6	75	0	0	0
0.115	1	1	12	6	4	6	75	0	0	0
0.115	1	9	12	6	12	6	101	0	0	0
0.115	1	5	12	6	2	4	15	0	0	1
0.115	1	8	12	6	7	8	67	0	0	1
0.115	1	4	12	6	8	2	53	0	0	1
0.115	1	2	12	6	10	4	15	0	0	1
0.115	1	6	12	6	11	4	32	0	0	1
0.115	1	9	12	6	12	6	22	0	0	1
0.116	1	3	12	7	1	6	22	0	0	0
0.116	1	5	12	7	2	2	22	0	0	0
0.116	1	7	12	7	3	6	49	0	0	0
0.116	1	1	12	7	4	6	75	0	0	0
0.116	1	9	12	7	12	6	101	0	0	0
0.116	1	5	12	7	2	4	15	0	0	1
0.116	1	8	12	7	7	8	67	0	0	1
0.116	1	4	12	7	8	2	53	0	0	1
0.116	1	2	12	7	10	4	15	0	0	1
0.116	1	6	12	7	11	4	32	0	0	1
0.116	1	9	12	7	12	6	22	0	0	1
0.117	1	3	12	8	1	6	22	0	0	0
0.117	1	5	12	8	2	2	22	0	0	0
0.117	1	7	12	8	3	6	49	0	0	0
0.117	1	1	12	8	4	6	75	0	0	0
0.117	1	9	12	8	12	6	101	0	0	0
0.117	1	5	12	8	2	4	15	0	0	1
0.117	1	8	12	8	7	12	47	0	0	1
0.117	1	4	12	8	8	2	53	0	0	1
0.117	1	10	12	8	9	2	9	0	0	1
0.117	1	6	12	8	11	4	51	0	0	1
0.117	1	9	12	8	12	6	22	0	0	1
0.118	1	3	12	9	1	6	22	0	0	0
