% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	1	11	2	1	28	2196	0	0	0
0.101	1	1	11	2	1	28	2196	0	0	1
0.102	1	9	11	3	2	28	2196	0	0	0
0.102	1	9	11	3	2	28	2196	0	0	1
0.103	1	4	11	4	3	28	2196	0	0	0
0.103	1	4	11	4	3	28	2196	0	0	1
0.104	1	3	11	5	4	28	549	0	0	0
0.104	1	5	11	5	9	28	1692	0	0	0
0.104	1	3	11	5	4	28	549	0	0	1
0.104	1	5	11	5	9	28	1692	0	0	1
0.105	1	2	11	6	10	28	2196	0	0	0
0.105	1	2	11	6	10	28	2196	0	0	1
0.106	1	7	11	7	11	28	2196	0	0	0
0.106	1	7	11	7	11	28	2196	0	0	1
0.107	1	10	11	8	12	28	2196	0	0	0
0.107	1	10	11	8	12	28	2196	0	0	1
0.108	1	6	11	9	15	28	2196	0	0	0
0.108	1	6	11	9	15	28	2196	0	0	1
0.109	1	8	11	10	16	28	2196	0	0	0
0.109	1	8	11	10	16	28	2196	0	0	1
0.11	1	3	12	1	4	22	1383	0	0	0
0.11	1	3	12	1	4	22	1383	0	0	1
0.111	1	5	12	2	9	28	2196	0	0	0
0.111	1	5	12	2	9	28	2196	0	0	1
0.112	1	1	12	3	1	28	549	0	0	0
0.112	1	3	12	3	4	28	1692	0	0	0
0.112	1	1	12	3	1	28	549	0	0	1
0.112	1	3	12	3	4	28	1692	0	0	1
0.113	1	9	12	4	2	28	2196	0	0	0
0.113	1	9	12	4	2	28	2196	0	0	1
0.114	1	4	12	5	3	28	2196	0	0	0
0.114	1	4	12	5	3	28	2196	0	0	1
0.115	1	2	12	6	10	28	2196	0	0	0
0.115	1	2	12	6	10	28	2196	0	0	1
0.116	1	7	12	7	11	28	2196	0	0	0
0.116	1	7	12	7	11	28	2196	0	0	1
0.117	1	10	12	8	12	28	2196	0	0	0
0.117	1	10	12	8	12	28	2196	0	0	1
0.118	1	6	12	9	15	28	2196	0	0	0
0.118	1	6	12	9	15	28	2196	0	0	1
0.119	1	8	12	10	16	28	2196	0	0	0
0.119	1	8	12	10	16	28	2196	0	0	1
0.12	1	1	13	1	1	28	2196	0	0	0
0.12	1	1	13	1	1	28	2196	0	0	1
0.121	1	3	13	2	4	28	2196	0	0	0
0.121	1	3	13	2	4	28	2196	0	0	1
0.122	1	5	13	3	9	28	2196	0	0	0
0.122	1	5	13	3	9	28	2196	0	0	1
0.123	1	9	13	4	2	28	2196	0	0	0
0.123	1	9	13	4	2	28	2196	0	0	1
0.124	1	4	13	5	3	28	2052	0	0	0
0.124	1	2	13	5	10	28	185	0	0	0
0.124	1	4	13	5	3	28	2052	0	0	1
0.124	1	2	13	5	10	28	185	0	0	1
0.125	1	7	13	6	11	28	2196	0	0	0
0.125	1	7	13	6	11	28	2196	0	0	1
0.126	1	10	13	7	12	28	2196	0	0	0
0.126	1	10	13	7	12	28	2196	0	0	1
0.127	1	6	13	8	15	28	2196	0	0	0
0.127	1	6	13	8	15	28	2196	0	0	1
0.128	1	8	13	9	16	28	2196	0	0	0
0.128	1	8	13	9	16	28	2196	0	0	1
0.129	1	2	13	10	10	28	2196	0	0	0
0.129	1	2	13	10	10	28	2196	0	0	1
0.13	1	1	14	1	1	28	2196	0	0	0
0.13	1	1	14	1	1	28	2196	0	0	1
0.131	1	3	14	2	4	28	2196	0	0	0
0.131	1	3	14	2	4	28	2196	0	0	1
0.132	1	5	14	3	9	28	2196	0	0	0
0.132	1	5	14	3	9	28	2196	0	0	1
0.133	1	9	14	4	2	28	185	0	0	0
0.133	1	4	14	4	3	28	2052	0	0	0
0.133	1	9	14	4	2	28	185	0	0	1
0.133	1	4	14	4	3	28	2052	0	0	1
0.134	1	7	14	5	11	28	2196	0	0	0
0.134	1	7	14	5	11	28	2196	0	0	1
0.135	1	9	14	6	2	28	2196	0	0	0
0.135	1	9	14	6	2	28	2196	0	0	1
0.136	1	10	14	7	12	28	2196	0	0	0
0.136	1	10	14	7	12	28	2196	0	0	1
0.137	1	6	14	8	15	28	2196	0	0	0
0.137	1	6	14	8	15	28	2196	0	0	1
0.138	1	2	14	9	10	28	549	0	0	0
0.138	1	8	14	9	16	28	1692	0	0	0
0.138	1	2	14	9	10	28	549	0	0	1
0.138	1	8	14	9	16	28	1692	0	0	1
0.139	1	1	14	10	1	28	2196	0	0	0
0.139	1	1	14	10	1	28	2196	0	0	1
0.14	1	2	15	1	10	28	2196	0	0	0
0.14	1	2	15	1	10	28	2196	0	0	1
0.141	1	3	15	2	4	28	2196	0	0	0
0.141	1	3	15	2	4	28	2196	0	0	1
0.142	1	4	15	3	3	28	373	0	0	0
0.142	1	5	15	3	9	28	1836	0	0	0
0.142	1	4	15	3	3	28	373	0	0	1
0.142	1	5	15	3	9	28	1836	0	0	1
0.143	1	7	15	4	11	28	749	0	0	0
0.143	1	8	15	4	16	28	1479	0	0	0
0.143	1	7	15	4	11	28	749	0	0	1
0.143	1	8	15	4	16	28	1479	0	0	1
0.144	1	4	15	5	3	28	2196	0	0	0
0.144	1	4	15	5	3	28	2196	0	0	1
0.145	1	9	15	6	2	28	2196	0	0	0
0.145	1	9	15	6	2	28	2196	0	0	1
0.146	1	10	15	7	12	28	2196	0	0	0
0.146	1	10	15	7	12	28	2196	0	0	1
0.147	1	6	15	8	15	28	2196	0	0	0
0.147	1	6	15	8	15	28	2196	0	0	1
0.148	1	1	15	9	1	28	2196	0	0	0
0.148	1	1	15	9	1	28	2196	0	0	1
0.149	1	2	15	10	10	28	549	0	0	0
0.149	1	7	15	10	11	28	1692	0	0	0
0.149	1	2	15	10	10	28	549	0	0	1
0.149	1	7	15	10	11	28	1692	0	0	1
0.15	1	5	16	1	9	28	185	0	0	0
0.15	1	2	16	1	10	28	549	0	0	0
0.15	1	8	16	1	16	28	1479	0	0	0
0.15	1	5	16	1	9	28	185	0	0	1
0.15	1	2	16	1	10	28	549	0	0	1
0.15	1	8	16	1	16	28	1479	0	0	1
0.151	1	3	16	2	4	28	2196	0	0	0
0.151	1	3	16	2	4	28	2196	0	0	1
0.152	1	5	16	3	9	28	1692	0	0	0
0.152	1	2	16	3	10	28	549	0	0	0
0.152	1	5	16	3	9	28	1692	0	0	1
0.152	1	2	16	3	10	28	549	0	0	1
0.153	1	4	16	4	3	28	2196	0	0	0
0.153	1	4	16	4	3	28	2196	0	0	1
0.154	1	9	16	5	2	28	2196	0	0	0
0.154	1	9	16	5	2	28	2196	0	0	1
0.155	1	10	16	6	12	28	2196	0	0	0
0.155	1	10	16	6	12	28	2196	0	0	1
0.156	1	6	16	7	15	28	2196	0	0	0
0.156	1	6	16	7	15	28	2196	0	0	1
0.157	1	7	16	8	11	28	2196	0	0	0
0.157	1	7	16	8	11	28	2196	0	0	1
0.158	1	2	16	9	10	28	1479	0	0	0
0.158	1	8	16	9	16	28	749	0	0	0
0.158	1	2	16	9	10	28	1479	0	0	1
0.158	1	8	16	9	16	28	749	0	0	1
0.159	1	1	16	10	1	28	2196	0	0	0
0.159	1	1	16	10	1	28	2196	0	0	1
0.16	1	3	17	1	4	28	749	0	0	0
0.16	1	5	17	1	9	28	1479	0	0	0
0.16	1	3	17	1	4	28	749	0	0	1
0.16	1	5	17	1	9	28	1479	0	0	1
0.161	1	2	17	2	10	28	935	0	0	0
0.161	1	8	17	2	16	28	1287	0	0	0
0.161	1	2	17	2	10	28	935	0	0	1
0.161	1	8	17	2	16	28	1287	0	0	1
0.162	1	4	17	3	3	28	1836	0	0	0
0.162	1	3	17	3	4	28	373	0	0	0
0.162	1	4	17	3	3	28	1836	0	0	1
0.162	1	3	17	3	4	28	373	0	0	1
0.163	1	9	17	4	2	28	1287	0	0	0
0.163	1	10	17	4	12	28	935	0	0	0
0.163	1	9	17	4	2	28	1287	0	0	1
0.163	1	10	17	4	12	28	935	0	0	1
0.164	1	7	17	5	11	28	185	0	0	0
0.164	1	6	17	5	15	28	2052	0	0	0
0.164	1	7	17	5	11	28	185	0	0	1
0.164	1	6	17	5	15	28	2052	0	0	1
0.165	1	3	17	6	4	28	935	0	0	0
0.165	1	5	17	6	9	28	1287	0	0	0
0.165	1	3	17	6	4	28	935	0	0	1
0.165	1	5	17	6	9	28	1287	0	0	1
0.166	1	7	17	7	11	28	749	0	0	0
0.166	1	8	17	7	16	28	1479	0	0	0
0.166	1	7	17	7	11	28	749	0	0	1
0.166	1	8	17	7	16	28	1479	0	0	1
0.167	1	2	17	8	10	28	2196	0	0	0
0.167	1	2	17	8	10	28	2196	0	0	1
0.168	1	1	17	9	1	28	2196	0	0	0
0.168	1	1	17	9	1	28	2196	0	0	1
0.169	1	10	17	10	12	28	2196	0	0	0
0.169	1	10	17	10	12	28	2196	0	0	1
0.17	1	7	18	1	11	28	2196	0	0	0
0.17	1	7	18	1	11	28	2196	0	0	1
0.171	1	9	18	2	2	28	2196	0	0	0
0.171	1	9	18	2	2	28	2196	0	0	1
0.172	1	3	18	3	4	28	2196	0	0	0
0.172	1	3	18	3	4	28	2196	0	0	1
0.173	1	4	18	4	3	28	749	0	0	0
0.173	1	5	18	4	9	28	1479	0	0	0
0.173	1	4	18	4	3	28	749	0	0	1
0.173	1	5	18	4	9	28	1479	0	0	1
0.174	1	4	18	5	3	28	373	0	0	0
0.174	1	6	18	5	15	28	373	0	0	0
0.174	1	8	18	5	16	28	1479	0	0	0
0.174	1	4	18	5	3	28	373	0	0	1
0.174	1	6	18	5	15	28	373	0	0	1
0.174	1	8	18	5	16	28	1479	0	0	1
0.175	1	2	18	6	10	28	749	0	0	0
0.175	1	6	18	6	15	28	1479	0	0	0
0.175	1	2	18	6	10	28	749	0	0	1
0.175	1	6	18	6	15	28	1479	0	0	1
0.176	1	1	18	7	1	28	2196	0	0	0
0.176	1	1	18	7	1	28	2196	0	0	1
0.177	1	4	18	8	3	28	1287	0	0	0
0.177	1	5	18	8	9	28	935	0	0	0
0.177	1	4	18	8	3	28	1287	0	0	1
0.177	1	5	18	8	9	28	935	0	0	1
0.178	1	10	18	9	12	28	2196	0	0	0
0.178	1	10	18	9	12	28	2196	0	0	1
0.179	1	7	18	10	11	28	749	0	0	0
0.179	1	8	18	10	16	28	1479	0	0	0
0.179	1	7	18	10	11	28	749	0	0	1
0.179	1	8	18	10	16	28	1479	0	0	1
0.18	1	9	19	1	2	28	2196	0	0	0
0.18	1	9	19	1	2	28	2196	0	0	1
0.181	1	3	19	2	4	28	1692	0	0	0
0.181	1	2	19	2	10	28	549	0	0	0
0.181	1	3	19	2	4	28	1692	0	0	1
0.181	1	2	19	2	10	28	549	0	0	1
0.182	1	5	19	3	9	28	1692	0	0	0
0.182	1	6	19	3	15	28	549	0	0	0
0.182	1	5	19	3	9	28	1692	0	0	1
0.182	1	6	19	3	15	28	549	0	0	1
0.183	1	2	19	4	10	28	2196	0	0	0
0.183	1	2	19	4	10	28	2196	0	0	1
0.184	1	7	19	5	11	28	2196	0	0	0
0.184	1	7	19	5	11	28	2196	0	0	1
0.185	1	4	19	6	3	28	1479	0	0	0
0.185	1	6	19	6	15	28	749	0	0	0
0.185	1	4	19	6	3	28	1479	0	0	1
0.185	1	6	19	6	15	28	749	0	0	1
0.186	1	1	19	7	1	28	749	0	0	0
0.186	1	8	19	7	16	28	1479	0	0	0
0.186	1	1	19	7	1	28	749	0	0	1
0.186	1	8	19	7	16	28	1479	0	0	1
0.187	1	3	19	8	4	28	1836	0	0	0
0.187	1	10	19	8	12	28	373	0	0	0
0.187	1	3	19	8	4	28	1836	0	0	1
0.187	1	10	19	8	12	28	373	0	0	1
0.188	1	6	19	9	15	28	2196	0	0	0
0.188	1	6	19	9	15	28	2196	0	0	1
0.189	1	9	19	10	2	28	2196	0	0	0
0.189	1	9	19	10	2	28	2196	0	0	1
0.19	1	4	20	1	3	28	1692	0	0	0
0.19	1	5	20	1	9	28	549	0	0	0
0.19	1	4	20	1	3	28	1692	0	0	1
0.19	1	5	20	1	9	28	549	0	0	1
0.191	1	1	20	2	1	28	2196	0	0	0
0.191	1	1	20	2	1	28	2196	0	0	1
0.192	1	10	20	3	12	28	2196	0	0	0
0.192	1	10	20	3	12	28	2196	0	0	1
0.193	1	2	20	4	10	28	2196	0	0	0
0.193	1	2	20	4	10	28	2196	0	0	1
0.194	1	5	20	5	9	28	1479	0	0	0
0.194	1	7	20	5	11	28	749	0	0	0
0.194	1	5	20	5	9	28	1479	0	0	1
0.194	1	7	20	5	11	28	749	0	0	1
0.195	1	3	20	6	4	28	185	0	0	0
