% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	28	2292	0	1	0
115	2	1	1	0	28	2292	0	1	1
131	1	1	1	0	28	2292	0	1	0
131	2	1	1	0	28	2292	0	1	1
132	1	1	1	0	28	2292	0	1	0
132	2	1	1	0	28	2292	0	1	1
134	1	1	1	0	28	2292	0	1	0
134	2	1	1	0	28	2292	0	1	1
146	1	1	1	0	28	2292	0	1	0
146	2	1	1	0	28	2292	0	1	1
147	1	1	1	0	28	2292	0	1	0
147	2	1	1	0	28	2292	0	1	1
148	1	1	1	0	28	2292	0	1	0
148	2	1	1	0	28	2292	0	1	1
161	1	1	1	0	28	2292	0	1	0
161	2	1	1	0	28	2292	0	1	1
162	1	1	1	0	28	2292	0	1	0
162	2	1	1	0	28	2292	0	1	1
177	1	1	1	0	28	2292	0	1	0
177	2	1	1	0	28	2292	0	1	1
178	1	1	1	0	28	2292	0	1	0
178	2	1	1	0	28	2292	0	1	1
193	1	1	1	0	28	2292	0	1	0
193	2	1	1	0	28	2292	0	1	1
194	1	1	1	0	28	2292	0	1	0
194	2	1	1	0	28	2292	0	1	1
215	1	1	1	0	28	2292	0	1	0
215	2	1	1	0	28	2292	0	1	1
216	1	1	1	0	28	2292	0	1	0
216	2	1	1	0	28	2292	0	1	1
233	1	1	1	0	28	2292	0	1	0
233	2	1	1	0	28	2292	0	1	1
235	1	1	1	0	28	2292	0	1	0
235	2	1	1	0	28	2292	0	1	1
236	1	1	1	0	28	2292	0	1	0
236	2	1	1	0	28	2292	0	1	1
238	1	1	1	0	28	2292	0	1	0
238	2	1	1	0	28	2292	0	1	1
239	1	1	1	0	28	2292	0	1	0
239	2	1	1	0	28	2292	0	1	1
240	1	1	1	0	28	2292	0	0	0
255	1	1	1	0	14	807	0	1	0
255	2	1	1	0	14	807	0	1	1
256	1	1	1	0	14	807	0	1	0
256	2	1	1	0	14	807	0	1	1
257	1	1	1	0	14	807	0	1	0
257	2	1	1	0	14	807	0	1	1
271	1	1	1	0	14	807	0	1	0
271	2	1	1	0	14	807	0	1	1
272	1	1	1	0	14	807	0	1	0
272	2	1	1	0	14	807	0	1	1
286	1	1	1	0	14	807	0	1	0
286	2	1	1	0	14	807	0	1	1
287	1	1	1	0	22	1431	0	1	0
287	2	1	1	0	22	1431	0	1	1
288	1	1	1	0	22	1431	0	1	0
288	2	1	1	0	22	1431	0	1	1
301	1	1	1	0	22	1431	0	1	0
301	2	1	1	0	22	1431	0	1	1
302	1	1	1	0	22	1431	0	1	0
302	2	1	1	0	22	1431	0	1	1
303	1	1	1	0	22	1431	0	1	0
303	2	1	1	0	22	1431	0	1	1
317	1	1	1	0	22	1431	0	1	0
317	2	1	1	0	22	1431	0	1	1
318	1	1	1	0	22	1431	0	1	0
318	2	1	1	0	22	1431	0	1	1
333	1	1	1	0	20	1335	0	1	0
333	2	1	1	0	20	1335	0	1	1
334	1	1	1	0	20	1335	0	1	0
334	2	1	1	0	20	1335	0	1	1
348	1	1	1	0	20	1335	0	1	0
348	2	1	1	0	20	1335	0	1	1
349	1	1	1	0	20	1335	0	1	0
349	2	1	1	0	20	1335	0	1	1
350	1	1	1	0	20	1335	0	1	0
350	2	1	1	0	20	1335	0	1	1
364	1	1	1	0	20	1335	0	1	0
364	2	1	1	0	20	1335	0	1	1
365	1	1	1	0	20	1335	0	1	0
365	2	1	1	0	20	1335	0	1	1
379	1	1	1	0	20	1335	0	1	0
379	2	1	1	0	20	1335	0	1	1
380	1	1	1	0	20	1335	0	1	0
380	2	1	1	0	20	1335	0	1	1
381	1	1	1	0	20	1335	0	1	0
381	2	1	1	0	20	1335	0	1	1
394	1	1	1	0	20	1335	0	1	0
394	2	1	1	0	20	1335	0	1	1
395	1	1	1	0	20	1335	0	1	0
395	2	1	1	0	20	1335	0	1	1
396	1	1	1	0	20	1335	0	1	0
396	2	1	1	0	20	1335	0	1	1
410	1	1	1	0	24	1692	0	1	0
410	2	1	1	0	24	1692	0	1	1
411	1	1	1	0	24	1692	0	1	0
411	2	1	1	0	24	1692	0	1	1
426	1	1	1	0	24	1692	0	1	0
426	2	1	1	0	24	1692	0	1	1
427	1	1	1	0	24	1692	0	1	0
427	2	1	1	0	24	1692	0	1	1
441	1	1	1	0	24	1692	0	1	0
441	2	1	1	0	24	1692	0	1	1
442	1	1	1	0	24	1692	0	1	0
442	2	1	1	0	24	1692	0	1	1
457	1	1	1	0	28	2292	0	1	0
457	2	1	1	0	28	2292	0	1	1
458	1	1	1	0	28	2292	0	1	0
458	2	1	1	0	28	2292	0	1	1
473	1	1	1	0	28	2292	0	1	0
473	2	1	1	0	28	2292	0	1	1
1176	1	1	1	0	28	2292	0	1	0
1176	2	1	1	0	28	2292	0	1	1
1191	1	1	1	0	28	2292	0	1	0
1191	2	1	1	0	28	2292	0	1	1
1206	1	1	1	0	28	2292	0	1	0
1206	2	1	1	0	28	2292	0	1	1
1222	1	1	1	0	28	2292	0	1	0
1222	2	1	1	0	28	2292	0	1	1
1223	1	1	1	0	28	2292	0	1	0
1223	2	1	1	0	28	2292	0	1	1
1238	1	1	1	0	28	2292	0	1	0
1238	2	1	1	0	28	2292	0	1	1
1239	1	1	1	0	28	2292	0	1	0
1239	2	1	1	0	28	2292	0	1	1
1253	1	1	1	0	24	1692	0	1	0
1253	2	1	1	0	24	1692	0	1	1
1254	1	1	1	0	24	1692	0	1	0
1254	2	1	1	0	24	1692	0	1	1
1269	1	1	1	0	24	1692	0	1	0
1269	2	1	1	0	24	1692	0	1	1
1270	1	1	1	0	24	1692	0	1	0
1270	2	1	1	0	24	1692	0	1	1
1285	1	1	1	0	24	1692	0	1	0
1285	2	1	1	0	24	1692	0	1	1
1286	1	1	1	0	24	1692	0	1	0
1286	2	1	1	0	24	1692	0	1	1
1305	1	1	1	0	28	2292	0	1	0
1305	2	1	1	0	28	2292	0	1	1
1307	1	1	1	0	28	2292	0	1	0
1307	2	1	1	0	28	2292	0	1	1
1308	1	1	1	0	28	2292	0	1	0
1308	2	1	1	0	28	2292	0	1	1
1321	1	1	1	0	28	2292	0	1	0
1321	2	1	1	0	28	2292	0	1	1
1337	1	1	1	0	28	2292	0	1	0
1337	2	1	1	0	28	2292	0	1	1
1338	1	1	1	0	28	2292	0	1	0
1338	2	1	1	0	28	2292	0	1	1
1353	1	1	1	0	28	2292	0	1	0
1353	2	1	1	0	28	2292	0	1	1
1354	1	1	1	0	28	2292	0	1	0
1354	2	1	1	0	28	2292	0	1	1
1369	1	1	1	0	28	2292	0	1	0
1369	2	1	1	0	28	2292	0	1	1
1370	1	1	1	0	28	2292	0	1	0
1370	2	1	1	0	28	2292	0	1	1
1384	1	1	1	0	28	2292	0	1	0
1384	2	1	1	0	28	2292	0	1	1
1385	1	1	1	0	28	2292	0	1	0
1385	2	1	1	0	28	2292	0	1	1
1391	1	1	1	0	28	2292	0	0	0
1406	1	1	1	0	28	2292	0	1	0
1406	2	1	1	0	28	2292	0	1	1
1407	1	1	1	0	24	1692	0	1	0
1407	2	1	1	0	24	1692	0	1	1
1421	1	1	1	0	24	1692	0	1	0
1421	2	1	1	0	24	1692	0	1	1
1423	1	1	1	0	24	1692	0	1	0
1423	2	1	1	0	24	1692	0	1	1
1438	1	1	1	0	24	1692	0	1	0
1438	2	1	1	0	24	1692	0	1	1
1453	1	1	1	0	28	2292	0	1	0
1453	2	1	1	0	28	2292	0	1	1
1454	1	1	1	0	28	2292	0	1	0
1454	2	1	1	0	28	2292	0	1	1
1455	1	1	1	0	28	2292	0	1	0
1455	2	1	1	0	28	2292	0	1	1
1468	1	1	1	0	28	2292	0	1	0
1468	2	1	1	0	28	2292	0	1	1
1469	1	1	1	0	28	2292	0	1	0
1469	2	1	1	0	28	2292	0	1	1
1471	1	1	1	0	28	2292	0	1	0
1471	2	1	1	0	28	2292	0	1	1
1484	1	1	1	0	28	2292	0	1	0
1484	2	1	1	0	28	2292	0	1	1
1485	1	1	1	0	28	2292	0	1	0
1485	2	1	1	0	28	2292	0	1	1
1499	1	1	1	0	28	2292	0	1	0
1499	2	1	1	0	28	2292	0	1	1
1500	1	1	1	0	28	2292	0	1	0
1500	2	1	1	0	28	2292	0	1	1
1514	1	1	1	0	28	2292	0	1	0
1514	2	1	1	0	28	2292	0	1	1
1515	1	1	1	0	28	2292	0	1	0
1515	2	1	1	0	28	2292	0	1	1
1531	1	1	1	0	28	2292	0	1	0
1531	2	1	1	0	28	2292	0	1	1
1532	1	1	1	0	28	2292	0	1	0
1532	2	1	1	0	28	2292	0	1	1
1547	1	1	1	0	28	2292	0	1	0
1547	2	1	1	0	28	2292	0	1	1
1562	1	1	1	0	28	2292	0	1	0
1562	2	1	1	0	28	2292	0	1	1
1563	1	1	1	0	28	2292	0	1	0
1563	2	1	1	0	28	2292	0	1	1
