% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	2	1	0	28	2292	0	1	0
115	2	2	1	0	28	2292	0	1	1
123	1	1	2	0	28	2292	0	1	0
123	2	1	2	0	28	2292	0	1	1
130	1	2	1	0	28	2292	0	1	0
130	2	2	1	0	28	2292	0	1	1
131	1	2	1	0	28	2292	0	1	0
131	2	2	1	0	28	2292	0	1	1
132	1	2	1	0	28	2292	0	1	0
132	2	2	1	0	28	2292	0	1	1
144	1	1	2	0	28	2292	0	1	0
144	2	1	2	0	28	2292	0	1	1
146	1	2	1	0	28	2292	0	1	0
146	2	2	1	0	28	2292	0	1	1
147	1	2	1	0	28	2292	0	1	0
147	2	2	1	0	28	2292	0	1	1
161	1	2	1	0	28	2292	0	1	0
161	2	2	1	0	28	2292	0	1	1
162	1	1	2	0	28	1095	0	1	0
162	1	2	1	0	28	1095	0	1	0
162	2	1	2	0	28	1095	0	1	1
162	2	2	1	0	28	1095	0	1	1
163	1	1	2	0	28	1095	0	1	0
163	1	2	1	0	28	1095	0	1	0
163	2	1	2	0	28	1095	0	1	1
163	2	2	1	0	28	1095	0	1	1
177	1	1	2	0	28	2292	0	1	0
177	2	1	2	0	28	2292	0	1	1
178	1	1	2	0	28	1095	0	1	0
178	1	2	1	0	22	693	0	1	0
178	2	1	2	0	28	1095	0	1	1
178	2	2	1	0	22	693	0	1	1
179	1	2	1	0	22	1431	0	1	0
179	2	2	1	0	22	1431	0	1	1
180	1	2	1	0	22	1431	0	1	0
180	2	2	1	0	22	1431	0	1	1
181	1	2	1	0	22	1431	0	1	0
181	2	2	1	0	22	1431	0	1	1
194	1	1	2	0	28	2292	0	1	0
194	2	1	2	0	28	2292	0	1	1
195	1	1	2	0	28	1095	0	1	0
195	1	2	1	0	22	693	0	1	0
195	2	1	2	0	28	1095	0	1	1
195	2	2	1	0	22	693	0	1	1
196	1	1	2	0	28	1095	0	1	0
196	1	2	1	0	22	693	0	1	0
196	2	1	2	0	28	1095	0	1	1
196	2	2	1	0	22	693	0	1	1
197	1	2	1	0	22	1431	0	1	0
197	2	2	1	0	22	1431	0	1	1
198	1	2	1	0	22	1431	0	1	0
198	2	2	1	0	22	1431	0	1	1
210	1	1	2	0	28	2292	0	1	0
210	2	1	2	0	28	2292	0	1	1
211	1	1	2	0	28	1095	0	1	0
211	1	2	1	0	28	1095	0	1	0
211	2	1	2	0	28	1095	0	1	1
211	2	2	1	0	28	1095	0	1	1
212	1	1	2	0	28	1095	0	1	0
212	1	2	1	0	28	1095	0	1	0
212	2	1	2	0	28	1095	0	1	1
212	2	2	1	0	28	1095	0	1	1
213	1	2	1	0	6	325	0	1	0
213	2	2	1	0	6	325	0	1	1
226	1	2	1	0	6	325	0	1	0
226	2	2	1	0	6	325	0	1	1
227	1	2	1	0	6	325	0	1	0
227	2	2	1	0	6	325	0	1	1
228	1	2	1	0	6	325	0	1	0
228	2	2	1	0	6	325	0	1	1
229	1	1	2	0	28	2292	0	1	0
229	2	1	2	0	28	2292	0	1	1
236	1	1	2	0	28	2292	0	1	0
236	2	1	2	0	28	2292	0	1	1
242	1	2	1	0	6	325	0	1	0
242	2	2	1	0	6	325	0	1	1
243	1	2	1	0	6	325	0	1	0
243	2	2	1	0	6	325	0	1	1
258	1	2	1	0	28	2292	0	1	0
258	2	2	1	0	28	2292	0	1	1
259	1	2	1	0	28	2292	0	1	0
259	2	2	1	0	28	2292	0	1	1
273	1	2	1	0	28	2292	0	1	0
273	2	2	1	0	28	2292	0	1	1
274	1	2	1	0	28	2292	0	1	0
274	2	2	1	0	28	2292	0	1	1
289	1	2	1	0	28	2292	0	1	0
289	2	2	1	0	28	2292	0	1	1
290	1	2	1	0	28	2292	0	1	0
290	2	2	1	0	28	2292	0	1	1
305	1	2	1	0	28	2292	0	1	0
