% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	2	0	16	453	0	1	0
115	1	2	1	0	28	1095	0	1	0
115	2	1	2	0	16	453	0	1	1
115	2	2	1	0	28	1095	0	1	1
131	1	1	2	0	22	1431	0	1	0
131	2	1	2	0	22	1431	0	1	1
132	1	1	2	0	22	1431	0	1	0
132	2	1	2	0	22	1431	0	1	1
134	1	1	2	0	22	1431	0	1	0
134	2	1	2	0	22	1431	0	1	1
139	1	2	1	0	24	1692	0	1	0
139	2	2	1	0	24	1692	0	1	1
146	1	1	2	0	22	1431	0	1	0
146	2	1	2	0	22	1431	0	1	1
147	1	1	2	0	22	1431	0	1	0
147	2	1	2	0	22	1431	0	1	1
148	1	1	2	0	22	1431	0	1	0
148	2	1	2	0	22	1431	0	1	1
149	1	1	2	0	22	1431	0	1	0
149	2	1	2	0	22	1431	0	1	1
154	1	2	1	0	24	1692	0	1	0
154	2	2	1	0	24	1692	0	1	1
155	1	2	1	0	24	1692	0	1	0
155	2	2	1	0	24	1692	0	1	1
156	1	2	1	0	24	1692	0	1	0
156	2	2	1	0	24	1692	0	1	1
157	1	2	1	0	24	1692	0	1	0
157	2	2	1	0	24	1692	0	1	1
161	1	1	2	0	22	1431	0	1	0
161	2	1	2	0	22	1431	0	1	1
168	1	1	2	0	12	621	0	1	0
168	2	1	2	0	12	621	0	1	1
169	1	1	2	0	12	621	0	1	0
169	2	1	2	0	12	621	0	1	1
174	1	2	1	0	16	967	0	1	0
174	2	2	1	0	16	967	0	1	1
180	1	1	2	0	12	621	0	1	0
180	2	1	2	0	12	621	0	1	1
185	1	1	2	0	12	621	0	1	0
185	2	1	2	0	12	621	0	1	1
186	1	1	2	0	12	621	0	1	0
186	2	1	2	0	12	621	0	1	1
197	1	1	2	0	12	621	0	1	0
197	2	1	2	0	12	621	0	1	1
198	1	1	2	0	14	389	0	1	0
198	1	2	1	0	16	453	0	1	0
198	2	1	2	0	14	389	0	1	1
198	2	2	1	0	16	453	0	1	1
199	1	1	2	0	12	621	0	1	0
199	2	1	2	0	12	621	0	1	1
212	1	1	2	0	28	2292	0	1	0
212	2	1	2	0	28	2292	0	1	1
213	1	1	2	0	28	2292	0	1	0
213	2	1	2	0	28	2292	0	1	1
214	1	1	2	0	28	2292	0	1	0
214	2	1	2	0	28	2292	0	1	1
215	1	2	1	0	28	2292	0	1	0
215	2	2	1	0	28	2292	0	1	1
216	1	2	1	0	28	2292	0	1	0
216	2	2	1	0	28	2292	0	1	1
217	1	2	1	0	28	2292	0	1	0
217	2	2	1	0	28	2292	0	1	1
228	1	1	2	0	28	2292	0	1	0
228	2	1	2	0	28	2292	0	1	1
229	1	1	2	0	28	2292	0	1	0
229	2	1	2	0	28	2292	0	1	1
231	1	2	1	0	28	2292	0	1	0
231	2	2	1	0	28	2292	0	1	1
232	1	2	1	0	28	2292	0	1	0
232	2	2	1	0	28	2292	0	1	1
239	1	2	1	0	28	2292	0	1	0
239	2	2	1	0	28	2292	0	1	1
248	1	1	2	0	28	2292	0	1	0
248	2	1	2	0	28	2292	0	1	1
250	1	2	1	0	14	807	0	1	0
250	2	2	1	0	14	807	0	1	1
