% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	2	1	0	28	1095	0	1	1	0
115	1	1	2	0	16	453	0	1	1	0
131	1	1	2	0	22	1431	0	1	1	0
139	1	2	1	0	24	1692	0	1	1	0
146	1	1	2	0	22	1431	0	1	1	0
154	1	2	1	0	24	1692	0	1	1	0
161	1	1	2	0	22	1431	0	1	1	0
168	1	1	2	0	12	621	0	1	1	0
174	1	2	1	0	16	967	0	1	1	0
180	1	1	2	0	12	621	0	1	1	0
197	1	1	2	0	12	621	0	1	1	0
198	1	2	1	0	16	453	0	1	1	0
198	1	1	2	0	14	389	0	1	0	0
212	1	1	2	0	28	2292	0	1	1	0
215	1	2	1	0	28	2292	0	1	1	0
228	1	1	2	0	28	2292	0	1	1	0
231	1	2	1	0	28	2292	0	1	1	0
232	1	2	1	0	28	2292	0	1	1	0
248	1	1	2	0	28	2292	0	1	1	0
250	1	2	1	0	14	807	0	1	1	0
265	1	1	2	0	28	2292	0	1	0	0
267	1	2	1	0	14	807	0	1	1	0
272	1	1	2	0	28	2292	1	0	1	0
282	1	2	1	0	14	807	0	1	1	0
290	1	1	2	0	20	1335	0	1	1	0
306	1	2	1	0	22	693	0	1	1	0
306	1	1	2	0	24	807	0	1	1	0
324	1	2	1	0	22	693	0	1	1	0
324	1	1	2	0	24	807	0	1	1	0
341	1	1	2	0	8	437	0	1	1	0
344	1	2	1	0	14	807	0	1	1	0
356	1	1	2	0	8	437	0	1	1	0
360	1	2	1	0	14	807	0	1	1	0
371	1	1	2	0	8	437	0	1	1	0
375	1	2	1	0	22	1431	0	1	1	0
386	1	1	2	0	8	437	0	1	1	0
391	1	2	1	0	22	1431	0	1	1	0
399	1	2	1	0	22	1431	0	1	1	0
401	1	1	2	0	8	437	0	1	1	0
415	1	2	1	0	14	807	0	1	1	0
416	1	1	2	0	12	621	0	1	1	0
430	1	2	1	0	14	807	0	1	1	0
431	1	1	2	0	12	621	0	1	1	0
445	1	2	1	0	14	807	0	1	1	0
446	1	1	2	0	12	621	0	1	1	0
460	1	2	1	0	28	2292	0	1	1	0
463	1	1	2	0	16	967	0	1	1	0
475	1	2	1	0	28	2292	0	1	1	0
478	1	1	2	0	16	967	0	1	1	0
491	1	2	1	0	22	1431	0	1	1	0
493	1	1	2	0	6	325	0	1	1	0
508	1	2	1	0	22	1431	0	1	1	0
513	1	1	2	0	6	325	0	1	1	0
529	1	2	1	0	10	549	0	1	1	0
531	1	1	2	0	20	1335	0	1	1	0
546	1	2	1	0	10	549	0	1	1	0
562	1	2	1	0	10	549	0	1	1	0
578	1	2	1	0	16	967	0	1	1	0
594	1	2	1	0	16	967	0	1	1	0
615	1	2	1	0	24	1692	0	1	1	0
633	1	2	1	0	24	1692	0	1	1	0
649	1	2	1	0	12	621	0	1	1	0
665	1	2	1	0	12	621	0	1	1	0
686	1	2	1	0	12	621	0	1	1	0
703	1	2	1	0	18	1143	0	1	1	0
719	1	2	1	0	18	1143	0	1	1	0
1183	1	1	2	0	22	1431	0	1	1	0
1191	1	2	1	0	22	1431	0	1	1	0
1199	1	1	2	0	22	1431	0	1	1	0
1207	1	2	1	0	24	1692	0	1	1	0
1215	1	1	2	0	24	1692	0	1	1	0
1223	1	2	1	0	24	1692	0	1	1	0
1231	1	1	2	0	24	1692	0	1	1	0
1242	1	2	1	0	24	1692	0	1	1	0
1248	1	1	2	0	18	1143	0	1	1	0
1258	1	2	1	0	22	1431	0	1	1	0
1265	1	1	2	0	18	1143	0	1	1	0
1274	1	2	1	0	22	1431	0	1	1	0
1286	1	1	2	0	18	1143	0	1	1	0
1294	1	2	1	0	24	1692	0	1	1	0
1302	1	1	2	0	18	1143	0	1	1	0
1311	1	2	1	0	24	1692	0	1	1	0
1324	1	1	2	0	18	1143	0	1	1	0
1328	1	2	1	0	28	2292	0	1	1	0
1339	1	1	2	0	14	807	0	1	1	0
1345	1	2	1	0	28	2292	0	1	1	0
1359	1	1	2	0	14	807	0	1	1	0
1365	1	2	1	0	28	2292	0	1	1	0
1373	1	2	1	0	28	2292	0	1	1	0
1375	1	1	2	0	12	621	0	1	1	0
1384	1	2	1	0	28	2292	0	1	1	0
1391	1	1	2	0	12	621	0	1	1	0
1400	1	2	1	0	28	2292	0	1	1	0
1410	1	1	2	0	18	1143	0	1	1	0
1418	1	2	1	0	18	1143	0	1	1	0
1431	1	1	2	0	18	1143	0	1	1	0
1439	1	2	1	0	18	1143	0	1	1	0
1448	1	1	2	0	12	621	0	1	1	0
1456	1	2	1	0	16	967	0	1	1	0
1463	1	1	2	0	12	621	0	1	1	0
1472	1	2	1	0	16	967	0	1	1	0
1480	1	1	2	0	12	621	0	1	1	0
1490	1	2	1	0	16	967	0	1	1	0
1495	1	1	2	0	22	1431	0	1	1	0
1505	1	2	1	0	16	967	0	1	1	0
1511	1	1	2	0	22	1431	0	1	1	0
1522	1	2	1	0	16	967	0	1	1	0
1527	1	1	2	0	22	1431	0	1	1	0
1538	1	2	1	0	18	1143	0	1	1	0
1543	1	1	2	0	16	967	0	1	1	0
1554	1	2	1	0	18	1143	0	1	1	0
1559	1	1	2	0	16	967	0	1	1	0
1570	1	2	1	0	8	437	0	1	1	0
1575	1	1	2	0	20	1335	0	1	1	0
1585	1	2	1	0	8	437	0	1	1	0
1591	1	1	2	0	20	1335	0	1	1	0
1602	1	2	1	0	8	437	0	1	1	0
1606	1	1	2	0	20	1335	0	1	1	0
1617	1	2	1	0	2	137	0	1	1	0
1623	1	1	2	0	6	325	0	1	1	0
1633	1	2	1	0	2	137	0	1	1	0
1639	1	1	2	0	6	325	0	1	1	0
1650	1	2	1	0	20	1335	0	1	1	0
1655	1	1	2	0	20	1335	0	1	1	0
1667	1	2	1	0	20	1335	0	1	1	0
1672	1	1	2	0	20	1335	0	1	1	0
1684	1	2	1	0	20	1335	0	1	1	0
1689	1	1	2	0	20	1335	0	1	1	0
1705	1	2	1	0	20	1335	0	1	1	0
1708	1	1	2	0	20	1335	0	1	1	0
1722	1	2	1	0	20	1335	0	1	1	0
1729	1	1	2	0	28	2292	0	1	1	0
1738	1	2	1	0	22	1431	0	1	1	0
1745	1	1	2	0	28	2292	0	1	1	0
1754	1	2	1	0	22	1431	0	1	1	0
1760	1	1	2	0	28	2292	0	1	1	0
1769	1	2	1	0	26	1908	0	1	1	0
1775	1	1	2	0	22	1431	0	1	1	0
1777	1	2	1	0	26	1908	0	1	1	0
1785	1	2	1	0	26	1908	0	1	1	0
1791	1	1	2	0	22	1431	0	1	1	0
1800	1	2	1	0	26	1908	0	1	1	0
1808	1	1	2	0	28	2292	0	1	1	0
1824	1	2	1	0	28	1095	0	1	1	0
1824	1	1	2	0	28	1095	0	1	1	0
1845	1	1	2	0	28	2292	0	1	1	0
1863	1	1	2	0	18	1143	0	1	1	0
1879	1	1	2	0	18	1143	0	1	1	0
1895	1	1	2	0	28	2292	0	1	1	0
1910	1	1	2	0	28	2292	0	1	1	0
1925	1	1	2	0	28	2292	0	1	1	0
1940	1	1	2	0	16	967	0	1	1	0
1956	1	1	2	0	16	967	0	1	1	0
1971	1	1	2	0	20	1335	0	1	1	0
1986	1	1	2	0	20	1335	0	1	1	0
2002	1	1	2	0	20	1335	0	1	1	0
2018	1	1	2	0	20	1335	0	1	1	0
2033	1	1	2	0	20	1335	0	1	1	0
2048	1	1	2	0	20	1335	0	1	1	0
2064	1	1	2	0	20	1335	0	1	1	0
2080	1	1	2	0	20	1335	0	1	1	0
2096	1	1	2	0	28	2292	0	1	1	0
2111	1	1	2	0	28	2292	0	1	1	0
2126	1	1	2	0	28	2292	0	1	1	0
2141	1	1	2	0	24	1692	0	1	1	0
2160	1	1	2	0	24	1692	0	1	1	0
2180	1	1	2	0	18	1143	0	1	1	0
2195	1	1	2	0	18	1143	0	1	1	0
2211	1	1	2	0	28	2292	0	1	0	0
2218	1	1	2	0	28	2292	1	0	1	0
2233	1	1	2	0	28	2292	0	1	1	0
2250	1	1	2	0	16	967	0	1	1	0
2266	1	1	2	0	16	967	0	1	1	0
2282	1	1	2	0	16	967	0	1	1	0
2297	1	1	2	0	20	1335	0	1	1	0
2318	1	1	2	0	20	1335	0	1	1	0
2334	1	1	2	0	14	807	0	1	1	0
2350	1	1	2	0	14	807	0	1	1	0
2366	1	1	2	0	14	807	0	1	1	0
2387	1	1	2	0	22	1431	0	1	1	0
2403	1	1	2	0	22	1431	0	1	1	0
2419	1	1	2	0	8	437	0	1	1	0
2435	1	1	2	0	8	437	0	1	1	0
2452	1	1	2	0	4	225	0	1	1	0
2452	2	1	2	0	4	225	0	1	1	1
2467	1	1	2	0	4	225	0	1	1	0
2467	2	1	2	0	4	225	0	1	1	1
2483	1	1	2	0	4	225	0	1	1	0
2498	1	1	2	0	22	1431	0	1	1	0
2517	1	1	2	0	22	1431	0	1	1	0
2536	1	1	2	0	20	1335	0	1	1	0
2552	1	1	2	0	20	1335	0	1	1	0
2573	1	1	2	0	16	967	0	1	1	0
2588	1	1	2	0	16	967	0	1	1	0
2608	1	1	2	0	20	1335	0	1	1	0
2625	1	1	2	0	20	1335	0	1	1	0
2646	1	1	2	0	20	1335	0	1	1	0
2665	1	1	2	0	10	549	0	1	1	0
2681	1	1	2	0	10	549	0	1	1	0
2697	1	1	2	0	22	1431	0	1	1	0
2713	1	1	2	0	22	1431	0	1	1	0
2729	1	1	2	0	18	1143	0	1	1	0
2746	1	1	2	0	18	1143	0	1	1	0
2762	1	1	2	0	18	1143	0	1	1	0
2777	1	1	2	0	28	2292	0	1	1	0
2794	1	1	2	0	28	2292	0	1	1	0
2809	1	1	2	0	16	967	0	1	1	0
2825	1	1	2	0	16	967	0	1	1	0
2840	1	1	2	0	16	967	0	1	1	0
2857	1	1	2	0	20	1335	0	1	1	0
2873	1	1	2	0	20	1335	0	1	1	0
2889	1	1	2	0	20	1335	0	1	1	0
2906	1	1	2	0	20	1335	0	1	1	0
2926	1	1	2	0	20	1335	0	1	1	0
2942	1	1	2	0	24	1692	0	1	1	0
2958	1	1	2	0	24	1692	0	1	1	0
2974	1	1	2	0	28	2292	0	1	1	0
2989	1	1	2	0	28	2292	0	1	1	0
3009	1	1	2	0	18	1143	0	1	1	0
3025	1	1	2	0	18	1143	0	1	1	0
3039	1	2	1	0	24	1692	0	1	1	0
3041	1	1	2	0	18	1143	0	1	1	0
3055	1	2	1	0	4	225	0	1	1	0
3058	1	1	2	0	14	807	0	1	1	0
3072	1	2	1	0	4	225	0	1	1	0
3074	1	1	2	0	14	807	0	1	1	0
3088	1	2	1	0	28	2292	0	1	1	0
3091	1	1	2	0	24	1692	0	1	1	0
3103	1	2	1	0	28	2292	0	1	1	0
3108	1	1	2	0	24	1692	0	1	1	0
3121	1	2	1	0	28	2292	0	1	1	0
3125	1	1	2	0	24	1692	0	1	1	0
3137	1	2	1	0	22	1431	0	1	1	0
3142	1	1	2	0	22	1431	0	1	1	0
3156	1	2	1	0	22	1431	0	1	1	0
3160	1	1	2	0	22	1431	0	1	1	0
3175	1	2	1	0	28	2292	0	1	1	0
