% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	2	1	0	8	209	0	1	1	0
115	1	1	2	0	28	1095	0	1	1	0
131	1	2	1	0	28	1095	0	1	1	0
131	1	1	2	0	28	1095	0	1	1	0
147	1	2	1	0	28	1095	0	1	1	0
147	1	1	2	0	28	1095	0	1	1	0
163	1	2	1	0	28	1095	0	1	1	0
163	1	1	2	0	28	1095	0	1	1	0
179	1	2	1	0	28	2292	0	1	1	0
180	1	2	1	0	28	1095	0	1	0	0
180	1	1	2	0	28	1095	0	1	1	0
195	1	2	1	0	28	2292	0	1	1	0
199	1	1	2	0	28	2292	0	1	1	0
211	1	2	1	0	18	1143	0	1	1	0
215	1	2	1	0	18	549	0	1	0	0
215	1	1	2	0	28	1095	0	1	1	0
226	1	2	1	0	18	1143	0	1	1	0
231	1	1	2	0	28	2292	0	1	1	0
242	1	2	1	0	18	1143	0	1	1	0
247	1	1	2	0	28	2292	0	1	1	0
259	1	2	1	0	28	2292	0	1	1	0
263	1	2	1	0	28	1095	0	1	0	0
263	1	1	2	0	22	693	0	1	1	0
279	1	2	1	0	28	1095	0	1	1	0
279	1	1	2	0	28	1095	0	1	1	0
298	1	1	2	0	28	2292	0	1	1	0
316	1	1	2	0	28	2292	0	1	1	0
332	1	1	2	0	28	2292	0	1	1	0
347	1	1	2	0	28	2292	0	1	0	0
354	1	1	2	0	28	2292	1	0	1	0
370	1	1	2	0	28	2292	0	1	1	0
385	1	1	2	0	28	2292	0	1	1	0
401	1	1	2	0	28	2292	0	1	1	0
417	1	1	2	0	28	2292	0	1	1	0
432	1	1	2	0	28	2292	0	1	1	0
448	1	1	2	0	28	2292	0	1	1	0
464	1	1	2	0	28	2292	0	1	1	0
480	1	1	2	0	28	2292	0	1	1	0
496	1	1	2	0	28	2292	0	1	1	0
512	1	1	2	0	28	2292	0	1	1	0
528	1	1	2	0	28	2292	0	1	1	0
543	1	1	2	0	28	2292	0	1	1	0
559	1	1	2	0	28	2292	0	1	0	0
566	1	1	2	0	28	2292	1	0	1	0
581	1	1	2	0	22	1431	0	1	1	0
597	1	1	2	0	22	1431	0	1	1	0
613	1	1	2	0	28	2292	0	1	1	0
628	1	1	2	0	28	2292	0	1	1	0
644	1	1	2	0	28	2292	0	1	1	0
1178	1	2	1	0	28	1095	0	1	0	0
1178	1	1	2	0	28	1095	0	1	1	0
1185	1	2	1	0	28	1095	1	0	1	0
1194	1	1	2	0	28	2292	0	1	1	0
1201	1	2	1	0	28	2292	0	1	1	0
1210	1	1	2	0	28	2292	0	1	1	0
1216	1	2	1	0	28	2292	0	1	1	0
1225	1	1	2	0	28	2292	0	1	1	0
1232	1	2	1	0	28	2292	0	1	1	0
1242	1	1	2	0	28	2292	0	1	1	0
1248	1	2	1	0	28	2292	0	1	1	0
1258	1	1	2	0	28	2292	0	1	1	0
1264	1	2	1	0	28	2292	0	1	1	0
1274	1	1	2	0	28	2292	0	1	1	0
1280	1	2	1	0	28	2292	0	1	1	0
1290	1	1	2	0	28	2292	0	1	1	0
1296	1	2	1	0	28	2292	0	1	1	0
1307	1	1	2	0	28	2292	0	1	1	0
