% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	2	11	10	1	26	1908	0
0.109	1	2	11	10	1	26	1908	1
0.11	1	1	12	1	2	28	2292	0
0.11	1	1	12	1	2	28	2292	1
0.124	1	2	13	5	1	28	2292	0
0.124	1	2	13	5	1	28	2292	1
0.126	1	1	13	7	2	28	1095	0
0.126	1	2	13	7	1	28	1095	0
0.126	1	1	13	7	2	28	1095	1
0.126	1	2	13	7	1	28	1095	1
0.127	1	1	13	8	2	28	2292	0
0.127	1	1	13	8	2	28	2292	1
0.128	1	2	13	9	1	28	2292	0
0.128	1	2	13	9	1	28	2292	1
0.129	1	1	13	10	2	28	2292	0
0.129	1	1	13	10	2	28	2292	1
0.14	1	2	15	1	1	28	2292	0
0.14	1	2	15	1	1	28	2292	1
0.141	1	2	15	2	1	28	2292	0
0.141	1	2	15	2	1	28	2292	1
0.142	1	1	15	3	2	28	1095	0
0.142	1	2	15	3	1	28	1095	0
0.142	1	1	15	3	2	28	1095	1
0.142	1	2	15	3	1	28	1095	1
0.143	1	1	15	4	2	28	1095	0
0.143	1	2	15	4	1	28	1095	0
0.143	1	1	15	4	2	28	1095	1
0.143	1	2	15	4	1	28	1095	1
0.144	1	1	15	5	2	28	2292	0
0.144	1	1	15	5	2	28	2292	1
0.145	1	1	15	6	2	28	2292	0
0.145	1	1	15	6	2	28	2292	1
0.156	1	2	16	7	1	28	2292	0
0.156	1	2	16	7	1	28	2292	1
0.157	1	2	16	8	1	28	2292	0
0.157	1	2	16	8	1	28	2292	1
0.158	1	1	16	9	2	28	1095	0
0.158	1	2	16	9	1	28	1095	0
0.158	1	1	16	9	2	28	1095	1
0.158	1	2	16	9	1	28	1095	1
0.159	1	1	16	10	2	28	1095	0
0.159	1	2	16	10	1	28	1095	0
0.159	1	1	16	10	2	28	1095	1
0.159	1	2	16	10	1	28	1095	1
0.16	1	1	17	1	2	28	2292	0
0.16	1	1	17	1	2	28	2292	1
0.161	1	1	17	2	2	28	2292	0
0.161	1	1	17	2	2	28	2292	1
0.172	1	2	18	3	1	28	2292	0
0.172	1	2	18	3	1	28	2292	1
0.173	1	1	18	4	2	28	1095	0
0.173	1	2	18	4	1	28	1095	0
0.173	1	1	18	4	2	28	1095	1
0.173	1	2	18	4	1	28	1095	1
0.174	1	1	18	5	2	28	1095	0
0.174	1	2	18	5	1	28	1095	0
0.174	1	1	18	5	2	28	1095	1
0.174	1	2	18	5	1	28	1095	1
0.175	1	1	18	6	2	28	1095	0
0.175	1	2	18	6	1	28	1095	0
0.175	1	1	18	6	2	28	1095	1
0.175	1	2	18	6	1	28	1095	1
0.176	1	1	18	7	2	28	2292	0
0.176	1	1	18	7	2	28	2292	1
0.188	1	2	19	9	1	28	2292	0
0.188	1	2	19	9	1	28	2292	1
0.189	1	1	19	10	2	28	1095	0
0.189	1	2	19	10	1	28	1095	0
0.189	1	1	19	10	2	28	1095	1
0.189	1	2	19	10	1	28	1095	1
0.19	1	1	20	1	2	28	1095	0
0.19	1	2	20	1	1	28	1095	0
0.19	1	1	20	1	2	28	1095	1
0.19	1	2	20	1	1	28	1095	1
0.191	1	1	20	2	2	28	1095	0
0.191	1	2	20	2	1	28	1095	0
0.191	1	1	20	2	2	28	1095	1
0.191	1	2	20	2	1	28	1095	1
0.192	1	1	20	3	2	28	2292	0
0.192	1	1	20	3	2	28	2292	1
0.204	1	2	21	5	1	28	2292	0
0.204	1	2	21	5	1	28	2292	1
0.205	1	1	21	6	2	28	1095	0
0.205	1	2	21	6	1	28	1095	0
0.205	1	1	21	6	2	28	1095	1
0.205	1	2	21	6	1	28	1095	1
0.206	1	1	21	7	2	28	1095	0
0.206	1	2	21	7	1	28	1095	0
0.206	1	1	21	7	2	28	1095	1
0.206	1	2	21	7	1	28	1095	1
0.207	1	1	21	8	2	28	1095	0
0.207	1	2	21	8	1	28	1095	0
0.207	1	1	21	8	2	28	1095	1
0.207	1	2	21	8	1	28	1095	1
0.208	1	1	21	9	2	28	2292	0
0.208	1	1	21	9	2	28	2292	1
0.22	1	2	23	1	1	28	2292	0
0.22	1	2	23	1	1	28	2292	1
0.221	1	2	23	2	1	28	2292	0
0.221	1	2	23	2	1	28	2292	1
0.222	1	1	23	3	2	28	1095	0
0.222	1	2	23	3	1	28	1095	0
0.222	1	1	23	3	2	28	1095	1
0.222	1	2	23	3	1	28	1095	1
0.223	1	1	23	4	2	28	1095	0
0.223	1	2	23	4	1	28	1095	0
0.223	1	1	23	4	2	28	1095	1
0.223	1	2	23	4	1	28	1095	1
0.224	1	1	23	5	2	28	2292	0
0.224	1	1	23	5	2	28	2292	1
0.226	1	1	23	7	2	28	2292	0
0.226	1	1	23	7	2	28	2292	1
0.237	1	2	24	8	1	28	2292	0
0.237	1	2	24	8	1	28	2292	1
0.238	1	2	24	9	1	28	2292	0
0.238	1	2	24	9	1	28	2292	1
0.239	1	2	24	10	1	28	2292	0
0.239	1	2	24	10	1	28	2292	1
0.24	1	1	25	1	2	28	1095	0
0.24	1	2	25	1	1	28	1095	0
0.24	1	1	25	1	2	28	1095	1
0.24	1	2	25	1	1	28	1095	1
0.253	1	2	26	4	1	6	325	0
0.253	1	2	26	4	1	6	325	1
0.254	1	2	26	5	1	6	325	0
0.254	1	2	26	5	1	6	325	1
0.255	1	1	26	6	2	28	2292	0
0.255	1	1	26	6	2	28	2292	1
0.256	1	2	26	7	1	28	1095	0
0.256	1	1	26	7	2	28	1095	0
0.256	1	2	26	7	1	28	1095	1
0.256	1	1	26	7	2	28	1095	1
0.269	1	2	27	10	1	6	325	0
0.269	1	2	27	10	1	6	325	1
0.27	1	1	28	1	2	28	1095	0
0.27	1	2	28	1	1	6	153	0
0.27	1	1	28	1	2	28	1095	1
0.27	1	2	28	1	1	6	153	1
0.271	1	1	28	2	2	28	1095	0
0.271	1	2	28	2	1	6	153	0
0.271	1	1	28	2	2	28	1095	1
0.271	1	2	28	2	1	6	153	1
0.272	1	2	28	3	1	6	325	0
0.272	1	2	28	3	1	6	325	1
0.277	1	1	28	8	2	28	1095	0
0.285	1	2	29	6	1	28	2292	0
0.285	1	2	29	6	1	28	2292	1
0.286	1	2	29	7	1	28	2292	0
0.286	1	2	29	7	1	28	2292	1
0.287	1	2	29	8	1	28	2292	0
0.287	1	2	29	8	1	28	2292	1
0.301	1	2	31	2	1	28	1095	0
0.301	1	2	31	2	1	28	1095	1
0.302	1	2	31	3	1	28	1095	0
0.302	1	2	31	3	1	28	1095	1
0.303	1	2	31	4	1	28	1095	0
0.303	1	2	31	4	1	28	1095	1
0.317	1	2	32	8	1	28	1095	0
0.317	1	2	32	8	1	28	1095	1
0.318	1	2	32	9	1	28	1095	0
0.318	1	2	32	9	1	28	1095	1
0.319	1	2	32	10	1	28	1095	0
0.319	1	2	32	10	1	28	1095	1
0.32	1	2	33	1	1	28	1095	0
0.32	1	2	33	1	1	28	1095	1
0.322	1	1	33	3	2	12	621	0
0.322	1	1	33	3	2	12	621	1
0.333	1	2	34	4	1	22	1431	0
0.333	1	2	34	4	1	22	1431	1
0.334	1	2	34	5	1	22	1431	0
0.334	1	2	34	5	1	22	1431	1
0.335	1	2	34	6	1	22	1431	0
0.335	1	2	34	6	1	22	1431	1
0.336	1	2	34	7	1	22	1431	0
0.336	1	2	34	7	1	22	1431	1
0.337	1	2	34	8	1	22	1431	0
0.337	1	2	34	8	1	22	1431	1
0.338	1	1	34	9	2	12	621	0
0.338	1	1	34	9	2	12	621	1
0.34	1	1	35	1	2	12	621	0
0.34	1	1	35	1	2	12	621	1
0.352	1	2	36	3	1	22	1431	0
0.352	1	2	36	3	1	22	1431	1
0.353	1	2	36	4	1	22	1431	0
0.353	1	2	36	4	1	22	1431	1
0.355	1	1	36	6	2	12	621	0
0.355	1	1	36	6	2	12	621	1
0.356	1	1	36	7	2	12	621	0
0.356	1	1	36	7	2	12	621	1
0.368	1	2	37	9	1	28	2292	0
0.368	1	2	37	9	1	28	2292	1
0.369	1	2	37	10	1	28	2292	0
0.369	1	2	37	10	1	28	2292	1
0.37	1	1	38	1	2	20	1335	0
0.37	1	1	38	1	2	20	1335	1
0.371	1	1	38	2	2	20	1335	0
