% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	10	11	10	1	28	277	0
0.109	1	9	11	10	2	28	277	0
0.109	1	4	11	10	3	22	173	0
0.109	1	8	11	10	4	28	277	0
0.109	1	6	11	10	11	28	277	0
0.109	1	3	11	10	12	28	277	0
0.109	1	7	11	10	13	28	277	0
0.109	1	2	11	10	14	28	277	0
0.109	1	10	11	10	1	28	277	1
0.109	1	9	11	10	2	28	277	1
0.109	1	4	11	10	3	22	173	1
0.109	1	8	11	10	4	28	277	1
0.109	1	6	11	10	11	28	277	1
0.109	1	3	11	10	12	28	277	1
0.109	1	7	11	10	13	28	277	1
0.109	1	2	11	10	14	28	277	1
0.11	1	1	12	1	15	26	903	0
0.11	1	5	12	1	16	24	807	0
0.11	1	1	12	1	15	26	903	1
0.11	1	5	12	1	16	24	807	1
1.152	1	1	116	3	15	28	2292	0
1.152	1	1	116	3	15	28	2292	1
