% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	4	11	2	2	6	22	0	0	0
0.101	1	2	11	2	3	6	129	0	0	0
0.101	1	9	11	2	4	10	37	0	0	0
0.101	1	7	11	2	7	6	49	0	0	0
0.101	1	10	11	2	8	8	101	0	0	0
0.101	1	4	11	2	2	6	22	0	0	1
0.101	1	2	11	2	3	6	129	0	0	1
0.101	1	9	11	2	4	10	37	0	0	1
0.101	1	7	11	2	7	6	49	0	0	1
0.101	1	10	11	2	8	8	101	0	0	1
0.102	1	3	11	3	1	4	51	0	0	0
0.102	1	5	11	3	9	6	129	0	0	0
0.102	1	6	11	3	10	4	69	0	0	0
0.102	1	3	11	3	1	4	51	0	0	1
0.102	1	5	11	3	9	6	129	0	0	1
0.102	1	6	11	3	10	4	69	0	0	1
0.103	1	1	11	4	13	0	67	0	0	0
0.103	1	8	11	4	14	4	32	0	0	0
0.103	1	1	11	4	13	0	67	0	0	1
0.103	1	8	11	4	14	4	32	0	0	1
0.104	1	3	11	5	1	6	22	0	0	0
0.104	1	4	11	5	2	6	22	0	0	0
0.104	1	9	11	5	4	8	101	0	0	0
0.104	1	7	11	5	7	6	75	0	0	0
0.104	1	10	11	5	8	10	117	0	0	0
0.104	1	8	11	5	14	4	15	0	0	0
0.104	1	3	11	5	1	6	22	0	0	1
0.104	1	4	11	5	2	6	22	0	0	1
0.104	1	9	11	5	4	8	101	0	0	1
0.104	1	7	11	5	7	6	75	0	0	1
0.104	1	10	11	5	8	10	117	0	0	1
0.104	1	8	11	5	14	4	15	0	0	1
0.105	1	4	11	6	2	4	32	0	0	0
0.105	1	2	11	6	3	8	101	0	0	0
0.105	1	9	11	6	4	8	67	0	0	0
0.105	1	5	11	6	9	12	47	0	0	0
0.105	1	6	11	6	10	6	75	0	0	0
0.105	1	8	11	6	14	4	15	0	0	0
0.105	1	4	11	6	2	4	32	0	0	1
