% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	1	11	10	1	18	1143	0
0.109	1	1	11	10	1	18	1143	1
0.127	1	1	13	8	1	0	85	0
0.127	1	1	13	8	1	0	85	1
0.129	1	1	13	10	1	0	85	0
0.129	1	1	13	10	1	0	85	1
0.143	1	1	15	4	1	0	85	0
0.143	1	1	15	4	1	0	85	1
0.144	1	1	15	5	1	0	85	0
0.144	1	1	15	5	1	0	85	1
0.145	1	1	15	6	1	0	85	0
0.145	1	1	15	6	1	0	85	1
0.146	1	1	15	7	1	0	85	0
0.146	1	1	15	7	1	0	85	1
0.147	1	1	15	8	1	0	85	0
0.147	1	1	15	8	1	0	85	1
0.159	1	1	16	10	1	0	85	0
0.159	1	1	16	10	1	0	85	1
0.16	1	1	17	1	1	0	85	0
0.16	1	1	17	1	1	0	85	1
0.162	1	1	17	3	1	12	621	0
0.162	1	1	17	3	1	12	621	1
0.163	1	1	17	4	1	12	621	0
0.163	1	1	17	4	1	12	621	1
0.164	1	1	17	5	1	12	621	0
0.164	1	1	17	5	1	12	621	1
0.165	1	1	17	6	1	12	621	0
0.165	1	1	17	6	1	12	621	1
0.178	1	1	18	9	1	12	621	0
0.178	1	1	18	9	1	12	621	1
0.179	1	1	18	10	1	12	621	0
0.179	1	1	18	10	1	12	621	1
0.181	1	1	19	2	1	12	621	0
0.181	1	1	19	2	1	12	621	1
0.195	1	1	20	6	1	12	621	0
0.195	1	1	20	6	1	12	621	1
0.196	1	1	20	7	1	12	621	0
0.196	1	1	20	7	1	12	621	1
0.241	1	1	25	2	1	14	807	0
0.241	1	1	25	2	1	14	807	1
0.257	1	1	26	8	1	14	807	0
0.257	1	1	26	8	1	14	807	1
0.258	1	1	26	9	1	14	807	0
0.258	1	1	26	9	1	14	807	1
0.259	1	1	26	10	1	14	807	0
0.259	1	1	26	10	1	14	807	1
0.273	1	1	28	4	1	14	807	0
0.273	1	1	28	4	1	14	807	1
0.289	1	1	29	10	1	8	437	0
