% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.111	1	5	12	2	9	0	19	0
0.111	1	5	12	2	9	0	19	1
0.112	1	5	12	3	9	0	19	0
0.112	1	5	12	3	9	0	19	1
0.113	1	10	12	4	3	0	7	0
0.113	1	2	12	4	4	2	18	0
0.113	1	5	12	4	9	8	49	0
0.113	1	9	12	4	11	2	18	0
0.113	1	10	12	4	3	0	7	1
0.113	1	2	12	4	4	2	18	1
0.113	1	5	12	4	9	8	49	1
0.113	1	9	12	4	11	2	18	1
0.114	1	9	12	5	11	2	22	0
0.114	1	9	12	5	11	2	22	1
0.116	1	10	12	7	3	0	7	0
0.116	1	2	12	7	4	2	18	0
0.116	1	8	12	7	10	0	7	0
0.116	1	6	12	7	14	0	7	0
0.116	1	1	12	7	1	0	7	0
0.116	1	7	12	7	2	2	18	0
0.116	1	10	12	7	3	0	7	1
0.116	1	2	12	7	4	2	18	1
0.116	1	8	12	7	10	0	7	1
0.116	1	6	12	7	14	0	7	1
0.116	1	1	12	7	1	0	7	1
0.116	1	7	12	7	2	2	18	1
0.117	1	10	12	8	3	0	7	0
0.117	1	2	12	8	4	2	18	0
0.117	1	8	12	8	10	0	7	0
0.117	1	6	12	8	14	0	7	0
0.117	1	1	12	8	1	0	7	0
0.117	1	7	12	8	2	2	18	0
0.117	1	10	12	8	3	0	7	1
0.117	1	2	12	8	4	2	18	1
0.117	1	8	12	8	10	0	7	1
0.117	1	6	12	8	14	0	7	1
0.117	1	1	12	8	1	0	7	1
0.117	1	7	12	8	2	2	18	1
0.118	1	8	12	9	10	0	11	0
0.118	1	1	12	9	1	0	11	0
0.118	1	7	12	9	2	0	11	0
0.118	1	8	12	9	10	0	11	1
0.118	1	1	12	9	1	0	11	1
0.118	1	7	12	9	2	0	11	1
0.119	1	8	12	10	10	0	15	0
0.119	1	8	12	10	10	0	15	1
0.12	1	8	13	1	10	0	15	0
0.12	1	8	13	1	10	0	15	1
0.124	1	8	13	5	10	0	15	0
0.124	1	8	13	5	10	0	15	1
0.125	1	8	13	6	10	0	15	0
0.125	1	8	13	6	10	0	15	1
0.126	1	8	13	7	10	0	15	0
0.126	1	8	13	7	10	0	15	1
0.127	1	8	13	8	10	0	15	0
0.127	1	8	13	8	10	0	15	1
0.133	1	4	14	4	13	0	19	0
0.133	1	4	14	4	13	0	19	1
0.134	1	6	14	5	14	4	41	0
0.134	1	6	14	5	14	4	41	1
0.163	1	10	17	4	3	0	19	0
0.163	1	10	17	4	3	0	19	1
0.164	1	10	17	5	3	0	19	0
0.164	1	10	17	5	3	0	19	1
0.165	1	10	17	6	3	0	19	0
0.165	1	10	17	6	3	0	19	1
0.281	1	1	29	2	1	4	69	0
0.281	1	1	29	2	1	4	69	1
0.286	1	1	29	7	1	4	69	0
0.286	1	1	29	7	1	4	69	1
0.692	1	3	70	3	12	0	41	0
0.692	1	3	70	3	12	0	41	1
0.813	1	4	82	4	13	0	85	0
0.813	1	4	82	4	13	0	85	1
