% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	8	437	0	1	0
115	2	1	1	0	8	437	0	1	1
131	1	1	1	0	6	325	0	1	0
131	2	1	1	0	6	325	0	1	1
134	1	1	1	0	6	325	0	1	0
134	2	1	1	0	6	325	0	1	1
136	1	1	1	0	6	325	0	1	0
136	2	1	1	0	6	325	0	1	1
1348	1	1	1	0	4	225	0	1	0
1348	2	1	1	0	4	225	0	1	1
1365	1	1	1	0	4	225	0	1	0
1365	2	1	1	0	4	225	0	1	1
1385	1	1	1	0	2	137	0	1	0
1385	2	1	1	0	2	137	0	1	1
1387	1	1	1	0	2	137	0	1	0
1387	2	1	1	0	2	137	0	1	1
1605	1	1	1	0	14	807	0	1	0
1605	2	1	1	0	14	807	0	1	1
1621	1	1	1	0	2	137	0	1	0
1621	2	1	1	0	2	137	0	1	1
1636	1	1	1	0	2	137	0	1	0
1636	2	1	1	0	2	137	0	1	1
1637	1	1	1	0	2	137	0	1	0
1637	2	1	1	0	2	137	0	1	1
1652	1	1	1	0	2	137	0	1	0
1652	2	1	1	0	2	137	0	1	1
1653	1	1	1	0	2	137	0	1	0
1653	2	1	1	0	2	137	0	1	1
1673	1	1	1	0	2	137	0	1	0
1673	2	1	1	0	2	137	0	1	1
1675	1	1	1	0	2	137	0	1	0
1675	2	1	1	0	2	137	0	1	1
2621	1	1	1	0	4	225	0	1	0
2621	2	1	1	0	4	225	0	1	1
2637	1	1	1	0	4	225	0	1	0
2637	2	1	1	0	4	225	0	1	1
2653	1	1	1	0	14	807	0	1	0
2653	2	1	1	0	14	807	0	1	1
2654	1	1	1	0	14	807	0	1	0
2654	2	1	1	0	14	807	0	1	1
2669	1	1	1	0	14	807	0	1	0
2669	2	1	1	0	14	807	0	1	1
2670	1	1	1	0	14	807	0	1	0
2670	2	1	1	0	14	807	0	1	1
2671	1	1	1	0	14	807	0	1	0
2671	2	1	1	0	14	807	0	1	1
2687	1	1	1	0	18	1143	0	1	0
2687	2	1	1	0	18	1143	0	1	1
2689	1	1	1	0	18	1143	0	1	0
2689	2	1	1	0	18	1143	0	1	1
2690	1	1	1	0	18	1143	0	1	0
2690	2	1	1	0	18	1143	0	1	1
2692	1	1	1	0	18	1143	0	1	0
2692	2	1	1	0	18	1143	0	1	1
2693	1	1	1	0	18	1143	0	1	0
2693	2	1	1	0	18	1143	0	1	1
5670	1	1	1	0	20	1335	0	1	0
5670	2	1	1	0	20	1335	0	1	1
5687	1	1	1	0	12	621	0	1	0
5687	2	1	1	0	12	621	0	1	1
5704	1	1	1	0	12	621	0	1	0
5704	2	1	1	0	12	621	0	1	1
5721	1	1	1	0	12	621	0	1	0
5721	2	1	1	0	12	621	0	1	1
5741	1	1	1	0	14	807	0	1	0
5741	2	1	1	0	14	807	0	1	1
5757	1	1	1	0	14	807	0	1	0
5757	2	1	1	0	14	807	0	1	1
5773	1	1	1	0	12	621	0	1	0
5773	2	1	1	0	12	621	0	1	1
5789	1	1	1	0	12	621	0	1	0
5789	2	1	1	0	12	621	0	1	1
5791	1	1	1	0	12	621	0	1	0
5791	2	1	1	0	12	621	0	1	1
5807	1	1	1	0	18	1143	0	1	0
5807	2	1	1	0	18	1143	0	1	1
5808	1	1	1	0	18	1143	0	1	0
5808	2	1	1	0	18	1143	0	1	1
5824	1	1	1	0	18	1143	0	1	0
5824	2	1	1	0	18	1143	0	1	1
5826	1	1	1	0	18	1143	0	1	0
5826	2	1	1	0	18	1143	0	1	1
5840	1	1	1	0	18	1143	0	1	0
5840	2	1	1	0	18	1143	0	1	1
5841	1	1	1	0	18	1143	0	1	0
5841	2	1	1	0	18	1143	0	1	1
5856	1	1	1	0	6	325	0	1	0
5856	2	1	1	0	6	325	0	1	1
5857	1	1	1	0	6	325	0	1	0
5857	2	1	1	0	6	325	0	1	1
5858	1	1	1	0	6	325	0	1	0
5858	2	1	1	0	6	325	0	1	1
5872	1	1	1	0	6	325	0	1	0
5872	2	1	1	0	6	325	0	1	1
5874	1	1	1	0	6	325	0	1	0
5874	2	1	1	0	6	325	0	1	1
5888	1	1	1	0	18	1143	0	1	0
5888	2	1	1	0	18	1143	0	1	1
5889	1	1	1	0	18	1143	0	1	0
5889	2	1	1	0	18	1143	0	1	1
5890	1	1	1	0	18	1143	0	1	0
5890	2	1	1	0	18	1143	0	1	1
5904	1	1	1	0	18	1143	0	1	0
5904	2	1	1	0	18	1143	0	1	1
5905	1	1	1	0	18	1143	0	1	0
5905	2	1	1	0	18	1143	0	1	1
5906	1	1	1	0	18	1143	0	1	0
5906	2	1	1	0	18	1143	0	1	1
5923	1	1	1	0	18	1143	0	1	0
5923	2	1	1	0	18	1143	0	1	1
5926	1	1	1	0	18	1143	0	1	0
5926	2	1	1	0	18	1143	0	1	1
5941	1	1	1	0	18	1143	0	1	0
5941	2	1	1	0	18	1143	0	1	1
5942	1	1	1	0	18	1143	0	1	0
5942	2	1	1	0	18	1143	0	1	1
5957	1	1	1	0	18	1143	0	1	0
5957	2	1	1	0	18	1143	0	1	1
5958	1	1	1	0	18	1143	0	1	0
5958	2	1	1	0	18	1143	0	1	1
5973	1	1	1	0	6	325	0	1	0
5973	2	1	1	0	6	325	0	1	1
5974	1	1	1	0	6	325	0	1	0
5974	2	1	1	0	6	325	0	1	1
5975	1	1	1	0	6	325	0	1	0
5975	2	1	1	0	6	325	0	1	1
5990	1	1	1	0	6	325	0	1	0
5990	2	1	1	0	6	325	0	1	1
5992	1	1	1	0	6	325	0	1	0
5992	2	1	1	0	6	325	0	1	1
6010	1	1	1	0	12	621	0	1	0
6010	2	1	1	0	12	621	0	1	1
6013	1	1	1	0	12	621	0	1	0
6013	2	1	1	0	12	621	0	1	1
6028	1	1	1	0	12	621	0	1	0
6028	2	1	1	0	12	621	0	1	1
6049	1	1	1	0	6	325	0	1	0
6049	2	1	1	0	6	325	0	1	1
6050	1	1	1	0	6	325	0	1	0
6050	2	1	1	0	6	325	0	1	1
7044	1	1	1	0	2	137	0	1	0
7044	2	1	1	0	2	137	0	1	1
7060	1	1	1	0	16	967	0	1	0
7060	2	1	1	0	16	967	0	1	1
7061	1	1	1	0	16	967	0	1	0
7061	2	1	1	0	16	967	0	1	1
7077	1	1	1	0	16	967	0	1	0
7077	2	1	1	0	16	967	0	1	1
7078	1	1	1	0	16	967	0	1	0
7078	2	1	1	0	16	967	0	1	1
7079	1	1	1	0	16	967	0	1	0
7079	2	1	1	0	16	967	0	1	1
8293	1	1	1	0	8	437	0	1	0
8293	2	1	1	0	8	437	0	1	1
8311	1	1	1	0	8	437	0	1	0
8311	2	1	1	0	8	437	0	1	1
8329	1	1	1	0	12	621	0	1	0
8329	2	1	1	0	12	621	0	1	1
8350	1	1	1	0	12	621	0	1	0
8350	2	1	1	0	12	621	0	1	1
8365	1	1	1	0	12	621	0	1	0
8365	2	1	1	0	12	621	0	1	1
8381	1	1	1	0	8	437	0	1	0
8381	2	1	1	0	8	437	0	1	1
8397	1	1	1	0	8	437	0	1	0
8397	2	1	1	0	8	437	0	1	1
8447	1	1	1	0	12	621	0	1	0
8447	2	1	1	0	12	621	0	1	1
8464	1	1	1	0	12	621	0	1	0
8464	2	1	1	0	12	621	0	1	1
8466	1	1	1	0	12	621	0	1	0
8466	2	1	1	0	12	621	0	1	1
